component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA,temperature_bin,voltage_bin,iddq_0h_uA_group_count,iddq_0h_uA_group_mean,iddq_0h_uA_group_median,iddq_0h_uA_group_std,iddq_0h_uA_group_min,iddq_0h_uA_group_max,iddq_0h_uA_group_q1,iddq_0h_uA_group_q3,iddq_0h_uA_group_iqr,iddq_0h_uA_group_mad,iddq_24h_uA_group_count,iddq_24h_uA_group_mean,iddq_24h_uA_group_median,iddq_24h_uA_group_std,iddq_24h_uA_group_min,iddq_24h_uA_group_max,iddq_24h_uA_group_q1,iddq_24h_uA_group_q3,iddq_24h_uA_group_iqr,iddq_24h_uA_group_mad,iddq_96h_uA_group_count,iddq_96h_uA_group_mean,iddq_96h_uA_group_median,iddq_96h_uA_group_std,iddq_96h_uA_group_min,iddq_96h_uA_group_max,iddq_96h_uA_group_q1,iddq_96h_uA_group_q3,iddq_96h_uA_group_iqr,iddq_96h_uA_group_mad,iddq_168h_uA_group_count,iddq_168h_uA_group_mean,iddq_168h_uA_group_median,iddq_168h_uA_group_std,iddq_168h_uA_group_min,iddq_168h_uA_group_max,iddq_168h_uA_group_q1,iddq_168h_uA_group_q3,iddq_168h_uA_group_iqr,iddq_168h_uA_group_mad,leakage_0h_uA_group_count,leakage_0h_uA_group_mean,leakage_0h_uA_group_median,leakage_0h_uA_group_std,leakage_0h_uA_group_min,leakage_0h_uA_group_max,leakage_0h_uA_group_q1,leakage_0h_uA_group_q3,leakage_0h_uA_group_iqr,leakage_0h_uA_group_mad,leakage_24h_uA_group_count,leakage_24h_uA_group_mean,leakage_24h_uA_group_median,leakage_24h_uA_group_std,leakage_24h_uA_group_min,leakage_24h_uA_group_max,leakage_24h_uA_group_q1,leakage_24h_uA_group_q3,leakage_24h_uA_group_iqr,leakage_24h_uA_group_mad,leakage_96h_uA_group_count,leakage_96h_uA_group_mean,leakage_96h_uA_group_median,leakage_96h_uA_group_std,leakage_96h_uA_group_min,leakage_96h_uA_group_max,leakage_96h_uA_group_q1,leakage_96h_uA_group_q3,leakage_96h_uA_group_iqr,leakage_96h_uA_group_mad,leakage_168h_uA_group_count,leakage_168h_uA_group_mean,leakage_168h_uA_group_median,leakage_168h_uA_group_std,leakage_168h_uA_group_min,leakage_168h_uA_group_max,leakage_168h_uA_group_q1,leakage_168h_uA_group_q3,leakage_168h_uA_group_iqr,leakage_168h_uA_group_mad,iddq_0h_uA_deviation,iddq_0h_uA_robust_z,iddq_0h_uA_iqr_anomaly,iddq_24h_uA_deviation,iddq_24h_uA_robust_z,iddq_24h_uA_iqr_anomaly,iddq_96h_uA_deviation,iddq_96h_uA_robust_z,iddq_96h_uA_iqr_anomaly,iddq_168h_uA_deviation,iddq_168h_uA_robust_z,iddq_168h_uA_iqr_anomaly,leakage_0h_uA_deviation,leakage_0h_uA_robust_z,leakage_0h_uA_iqr_anomaly,leakage_24h_uA_deviation,leakage_24h_uA_robust_z,leakage_24h_uA_iqr_anomaly,leakage_96h_uA_deviation,leakage_96h_uA_robust_z,leakage_96h_uA_iqr_anomaly,leakage_168h_uA_deviation,leakage_168h_uA_robust_z,leakage_168h_uA_iqr_anomaly,max_robust_z,statistical_evidence_count,iddq_change_0h_24h,iddq_change_0h_24h_robust_z,iddq_change_24h_96h,iddq_change_24h_96h_robust_z,iddq_change_96h_168h,iddq_change_96h_168h_robust_z,leakage_change_0h_24h,leakage_change_0h_24h_robust_z,leakage_change_24h_96h,leakage_change_24h_96h_robust_z,leakage_change_96h_168h,leakage_change_96h_168h_robust_z,max_temporal_robust_z,temporal_anomaly_score,temporal_anomaly_flag,statistical_score,statistical_anomaly_flag,isolation_forest_score,isolation_forest_flag,combined_anomaly_score,anomaly_flag,limit_violation,limit_excess_uA,risk_score,risk_score_100,risk_level,screening_decision,explanation,stage,cumulative_components,batches_processed
C323,L1,TypeA,31.67,1.01,8.01,9.01,28.01,30.01,0.8,0.9,2.8,3.0,Sudden_Anomaly,50,31.0,1.0,15,11.032666666666668,11.02,1.628072772446291,8.01,14.1,10.18,12.055,1.875,1.0299999999999994,15,11.966000000000001,12.02,1.373924514457971,9.01,14.1,11.18,12.93,1.75,0.9900000000000002,15,16.63266666666667,13.85,6.585594090422634,12.1,29.99,12.79,15.57,2.780000000000001,1.1100000000000012,15,33.272666666666666,30.01,20.655883100624546,12.1,60.0,14.059999999999999,60.0,45.94,16.64,15,1.1033333333333333,1.1,0.1628174554816645,0.8,1.41,1.02,1.205,0.18500000000000005,0.10000000000000009,15,1.1966666666666665,1.2,0.1376157521437689,0.9,1.41,1.12,1.29,0.16999999999999993,0.09999999999999987,15,1.6633333333333333,1.38,0.6586313370127769,1.21,3.0,1.28,1.56,0.28,0.1200000000000001,15,3.3273333333333337,3.0,2.065583510317421,1.21,6.0,1.4049999999999998,6.0,4.595000000000001,1.66,3.01,1.971111650485438,0,3.01,2.0507525252525247,0,14.160000000000002,8.604432432432425,1,0.0,0.0,0,0.30000000000000004,2.0234999999999985,0,0.29999999999999993,2.023500000000002,0,1.42,7.981583333333326,1,0.0,0.0,0,8.604432432432425,2,1.0,0.0,19.0,12.141,2.0,0.0,0.09999999999999998,0.0,1.9,12.14099999999999,0.20000000000000018,0.0,12.141,1.0,1,0.8424999999999998,1,0.7812047593483608,1,0.8118523796741803,1,0,0.0,0.6119540467882172,61.2,HIGH,REVIEW,measurement is statistically abnormal within its component/lot/condition group; Isolation Forest identified an unusual multivariate pattern; statistical and machine-learning evidence agree.,1,2000,1
C324,L1,TypeC,28.73,1.29,10.03,12.03,15.03,20.03,1.0,1.2,1.5,2.0,Latent_Defect,50,28.0,1.25,10,11.017,10.254999999999999,2.489971218039812,8.19,14.16,8.7325,13.4875,4.755000000000001,2.049999999999999,10,12.217,12.075,2.985736648355533,8.22,16.15,9.74,14.855,5.115,2.9850000000000003,10,19.217,16.895,8.954648761645789,8.22,34.16,14.962499999999999,25.93,10.967500000000001,5.424999999999999,10,26.323,23.91,15.000205961548957,8.22,60.0,20.052500000000002,31.84,11.787499999999998,7.380000000000001,10,1.1019999999999999,1.025,0.2505904139338845,0.82,1.42,0.8724999999999999,1.35,0.47750000000000015,0.20499999999999996,10,1.222,1.205,0.300066659260905,0.82,1.62,0.975,1.4875,0.5125000000000001,0.3,10,1.922,1.69,0.8971782926982177,0.82,3.42,1.4925,2.5949999999999998,1.1024999999999998,0.5449999999999999,10,2.633,2.395,1.5007483318516652,0.82,6.0,2.0025,3.185,1.1825,0.7350000000000001,0.22499999999999964,0.07403048780487796,0,0.04499999999999993,0.010168341708542696,0,1.8650000000000002,0.23187880184331805,0,3.879999999999999,0.3546151761517614,0,0.02499999999999991,0.08225609756097534,0,0.0050000000000001155,0.011241666666666926,0,0.18999999999999995,0.23514678899082564,0,0.395,0.36248639455782306,0,0.36248639455782306,0,2.0,0.6745000000000005,3.0,0.0,5.000000000000002,0.6745000000000004,0.19999999999999996,0.6745,0.30000000000000004,0.0,0.5,0.6745,0.6745000000000005,0.0,0,0.0,0,0.22578560224904626,0,0.11289280112452313,0,0,0.0,0.07338032073094003,7.34,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,1,2000,1
C325,L1,TypeB,28.03,1.23,8.13,10.13,13.13,18.13,0.81,1.01,1.31,1.81,Latent_Defect,50,28.0,1.2000000000000002,7,12.012857142857143,12.8,2.700596935776201,8.13,14.83,10.125,14.04,3.914999999999999,1.67,7,12.870000000000001,13.8,2.3812531714764527,9.64,15.47,10.870000000000001,14.719999999999999,3.849999999999998,1.67,7,13.870000000000001,14.8,2.1471764405066165,10.64,16.47,12.370000000000001,15.219999999999999,2.849999999999998,1.6699999999999982,7,21.231428571428573,15.8,17.267622330604205,11.61,60.0,13.235,17.369999999999997,4.134999999999998,2.3299999999999983,7,1.2,1.28,0.2714774392099646,0.81,1.48,1.01,1.405,0.395,0.16999999999999993,7,1.2857142857142858,1.38,0.23971212894199737,0.96,1.55,1.085,1.47,0.385,0.17000000000000015,7,1.3857142857142857,1.48,0.21632207029158648,1.06,1.65,1.2349999999999999,1.52,0.28500000000000014,0.16999999999999993,7,2.1214285714285714,1.58,1.7275457405563204,1.16,6.0,1.3199999999999998,1.7349999999999999,0.41500000000000004,0.22999999999999998,4.67,1.886176646706587,0,3.67,1.4822844311377246,0,1.67,0.6745000000000008,0,2.3299999999999983,0.6745,0,0.47,1.8647941176470595,0,0.3699999999999999,1.4680294117647041,0,0.16999999999999993,0.6745,0,0.22999999999999998,0.6745,0,1.886176646706587,0,2.0,3.0,3.0,3.0,4.999999999999998,2.6979999999999986,0.19999999999999996,3.0,0.30000000000000004,3.0,0.5,2.6980000000000044,3.0,0.25,0,0.075,0,0.4671932782141548,0,0.2710966391070774,0,0,0.0,0.1837128154196003,18.37,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,1,2000,1
C326,L1,TypeB,30.25,1.16,13.81,14.81,15.81,60.0,1.38,1.48,1.58,6.0,Absolute_Failure,50,30.0,1.1500000000000001,5,13.408000000000001,13.64,0.8955836086039088,11.98,14.37,13.24,13.81,0.5700000000000003,0.40000000000000036,5,14.208000000000002,14.24,0.9413129129040986,12.98,15.37,13.64,14.81,1.17,0.5999999999999996,5,15.008000000000001,15.24,1.1704998932080253,13.64,16.37,13.98,15.81,1.83,1.1300000000000008,5,50.727999999999994,60.0,20.73282228737805,13.64,60.0,60.0,60.0,0.0,0.0,5,1.34,1.36,0.08944271909999156,1.2,1.44,1.32,1.38,0.05999999999999983,0.040000000000000036,5,1.42,1.42,0.09486832980505139,1.3,1.54,1.36,1.48,0.11999999999999988,0.06000000000000005,5,1.5,1.52,0.1183215956619924,1.36,1.64,1.4,1.58,0.18000000000000016,0.11999999999999988,5,5.072,6.0,2.0750710831198047,1.36,6.0,6.0,6.0,0.0,0.0,0.16999999999999993,0.2866624999999996,0,0.5700000000000003,0.6407750000000006,0,0.5700000000000003,0.3402345132743362,0,0.0,0.0,0,0.019999999999999796,0.3372499999999962,0,0.06000000000000005,0.6745,0,0.06000000000000005,0.3372500000000006,0,0.0,0.0,0,0.6745,0,1.0,0.0,1.0,0.0,44.19,0.0,0.10000000000000009,0.0,0.10000000000000009,0.0,4.42,0.0,0.0,0.0,0,0.0,0,0.31617581740614964,0,0.15808790870307482,0,1,10.0,0.35275714065699865,35.28,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,1,2000,1
C327,L1,TypeC,34.75,1.13,12.42,13.42,32.42,34.42,1.24,1.34,3.24,3.44,Sudden_Anomaly,50,34.0,1.1,17,11.539411764705882,11.95,2.2058033417222265,8.56,14.99,9.4,13.29,3.889999999999999,1.9700000000000006,17,12.715882352941176,12.95,2.262233572223283,9.56,15.99,10.4,13.75,3.3499999999999996,2.549999999999999,17,17.304117647058824,14.75,6.562979562309646,10.56,32.42,13.8,18.62,4.82,2.2399999999999984,17,24.634117647058826,19.61,14.979902394050976,11.56,60.0,14.95,30.72,15.77,4.809999999999999,17,1.1541176470588237,1.2,0.22028557668199172,0.86,1.5,0.94,1.33,0.3900000000000001,0.18999999999999995,17,1.271764705882353,1.3,0.22564450176432538,0.96,1.6,1.04,1.38,0.33999999999999986,0.25,17,1.7305882352941178,1.48,0.6554718776217185,1.06,3.24,1.38,1.86,0.4800000000000002,0.21999999999999997,17,2.463529411764706,1.96,1.4974141927689488,1.16,6.0,1.5,3.07,1.5699999999999998,0.48,0.47000000000000064,0.16092131979695448,0,0.47000000000000064,0.12431960784313748,0,17.67,5.320720982142862,1,14.810000000000002,2.076786902286903,0,0.040000000000000036,0.14200000000000018,0,0.040000000000000036,0.1079200000000001,0,1.7600000000000002,5.396000000000002,1,1.48,2.079708333333333,0,5.396000000000002,2,1.0,0.0,19.0,3.0,2.0,0.0,0.10000000000000009,0.0,1.9000000000000001,3.0,0.19999999999999973,0.0,3.0,0.25,0,0.5435100000000002,1,0.43963601621415627,0,0.4915730081070782,0,0,0.0,0.37387345526960086,37.39,MEDIUM,REVIEW,measurement is statistically abnormal within its component/lot/condition group.,1,2000,1
C328,L1,TypeB,31.36,1.16,13.74,14.74,33.74,35.74,1.37,1.47,3.37,3.57,Sudden_Anomaly,50,31.0,1.1500000000000001,8,12.0975,12.75,1.9020271141224938,9.19,14.26,10.3825,13.545,3.1624999999999996,1.25,8,12.9725,13.825,2.04149629998615,10.19,15.11,10.977500000000001,14.545,3.567499999999999,1.1000000000000005,8,20.7225,16.795,8.876324448457579,10.46,33.74,14.3575,29.43,15.0725,4.435000000000001,8,22.3475,19.795,9.589979517332512,10.46,35.74,15.1075,31.43,16.322499999999998,7.435000000000001,8,1.21,1.275,0.19056307542198653,0.92,1.43,1.04,1.355,0.31499999999999995,0.1250000000000001,8,1.2975,1.385,0.2038732098984212,1.02,1.51,1.0950000000000002,1.455,0.3599999999999999,0.10499999999999998,8,2.0725,1.6800000000000002,0.8848688361236693,1.05,3.37,1.4375,2.9425,1.505,0.44000000000000017,8,2.235,1.98,0.9561231241693868,1.05,3.57,1.5125,3.1425,1.6300000000000001,0.74,0.9900000000000002,0.5342040000000001,0,0.9150000000000009,0.5610613636363639,0,16.945,2.5770918827508447,0,15.945,1.4465235373234697,0,0.0950000000000002,0.5126200000000006,0,0.08499999999999996,0.5460238095238094,0,1.69,2.590693181818181,0,1.5899999999999999,1.4492635135135135,0,2.590693181818181,0,1.0,0.0,19.0,5.73325,2.0,0.6745,0.09999999999999987,0.0,1.9000000000000001,5.733249999999999,0.19999999999999973,0.674499999999994,5.73325,0.9333125,1,0.3523536647727271,0,0.3778684512809827,0,0.3651110580268549,0,0,0.0,0.2725575541947284,27.26,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,1,2000,1
C329,L1,TypeB,34.06,1.04,11.02,11.02,11.02,11.02,1.1,1.1,1.1,1.1,High_Stable,50,34.0,1.0,15,11.764000000000001,11.45,1.9244657885835672,8.23,14.88,10.995000000000001,12.795000000000002,1.8000000000000007,0.5100000000000016,15,12.630666666666666,12.08,2.149074440865405,8.23,15.87,11.39,14.420000000000002,3.030000000000001,1.0600000000000005,15,14.830666666666668,13.08,5.372385033891461,8.23,31.57,11.89,16.560000000000002,4.670000000000002,1.8000000000000007,15,28.417333333333332,17.87,20.638053087394052,8.23,60.0,13.2,46.785,33.584999999999994,6.420000000000002,15,1.1766666666666665,1.15,0.19289770296590839,0.82,1.49,1.1,1.28,0.17999999999999994,0.050000000000000044,15,1.2633333333333332,1.21,0.2152960309721964,0.82,1.59,1.14,1.4449999999999998,0.30499999999999994,0.10999999999999988,15,1.4833333333333334,1.31,0.538047616940395,0.82,3.16,1.19,1.655,0.4650000000000001,0.18000000000000016,15,2.8419999999999996,1.79,2.063859768215162,0.82,6.0,1.3199999999999998,4.68,3.36,0.6400000000000001,0.4299999999999997,0.5686960784313705,0,1.0600000000000005,0.6745,0,2.0600000000000005,0.7719277777777775,0,6.850000000000001,0.7196767912772586,0,0.04999999999999982,0.674499999999997,0,0.10999999999999988,0.6745,0,0.20999999999999996,0.7869166666666658,0,0.69,0.7271953124999998,0,0.7869166666666658,0,0.0,3.0,0.0,3.0,0.0,0.6745,0.0,3.0,0.0,3.0,0.0,0.6745000000000001,3.0,0.25,0,0.075,0,0.16845914087265193,0,0.12172957043632596,0,0,0.0,0.08662422078361187,8.66,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,1,2000,1
C330,L1,TypeB,27.98,1.22,13.64,15.64,18.64,23.64,1.36,1.56,1.86,2.36,Latent_Defect,50,27.0,1.2000000000000002,13,11.745384615384616,12.1,2.127164056455666,8.88,14.5,9.41,13.64,4.23,2.08,13,12.822307692307692,12.16,2.1754354117668564,9.04,15.64,11.15,15.18,4.029999999999999,1.75,13,18.283846153846152,16.18,8.054156834063532,9.04,32.91,13.88,18.64,4.76,2.460000000000001,13,23.577692307692306,18.88,13.817651243877734,9.04,60.0,15.26,33.08,17.82,6.469999999999999,13,1.1753846153846155,1.21,0.21250942663857625,0.89,1.45,0.94,1.36,0.42000000000000015,0.20999999999999996,13,1.283076923076923,1.22,0.21757698313411647,0.9,1.56,1.12,1.52,0.3999999999999999,0.16999999999999993,13,1.8292307692307692,1.62,0.8059514205631083,0.9,3.29,1.39,1.86,0.4700000000000002,0.24,13,2.3584615384615386,1.89,1.381996419157482,0.9,6.0,1.53,3.31,1.78,0.6499999999999999,1.540000000000001,0.49938942307692336,0,3.4800000000000004,1.3412914285714288,0,2.460000000000001,0.6745,0,4.760000000000002,0.4962318392581146,0,0.15000000000000013,0.48178571428571476,0,0.3400000000000001,1.3490000000000009,0,0.24,0.6745,0,0.47,0.48771538461538466,0,1.3490000000000009,0,2.0,3.0,3.0,1.349,5.0,2.0235000000000096,0.19999999999999996,3.0,0.30000000000000004,1.3489999999999984,0.4999999999999998,2.0235000000000074,3.0,0.25,0,0.075,0,0.2623811495223262,0,0.16869057476116311,0,0,0.0,0.11714887359475604,11.71,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,1,2000,1
C331,L1,TypeA,27.82,1.23,8.57,8.57,8.57,8.57,0.86,0.86,0.86,0.86,High_Stable,50,27.0,1.2000000000000002,7,10.56857142857143,10.04,2.0106087682708487,8.57,13.94,9.219999999999999,11.495000000000001,2.275000000000002,1.459999999999999,7,11.282857142857143,11.04,2.3684785150367054,8.57,14.94,9.719999999999999,12.495000000000001,2.775000000000002,2.459999999999999,7,17.14,14.6,9.17769942124205,8.57,30.04,10.485,22.9,12.415,6.02,7,24.291428571428572,15.6,18.62265683566788,8.57,60.0,10.985,31.95,20.965,7.029999999999999,7,1.0571428571428572,1.0,0.19905730211125014,0.86,1.39,0.925,1.15,0.22499999999999987,0.14,7,1.1285714285714286,1.1,0.23483530196207522,0.86,1.49,0.9750000000000001,1.25,0.2749999999999999,0.2400000000000001,7,1.7142857142857142,1.46,0.9169852260325162,0.86,3.0,1.05,2.29,1.24,0.6,7,2.43,1.56,1.8614600004655846,0.86,6.0,1.1,3.1950000000000003,2.095,0.7000000000000001,1.4699999999999989,0.6791198630136985,0,2.469999999999999,0.6772418699186991,0,6.029999999999999,0.6756204318936876,0,7.029999999999999,0.6745,0,0.14,0.6745,0,0.2400000000000001,0.6745,0,0.6,0.6745,0,0.7000000000000001,0.6745,0,0.6791198630136985,0,0.0,3.0,0.0,0.6745,0.0,0.6745,0.0,3.0,0.0,0.6745000000000001,0.0,0.6745000000000001,3.0,0.25,0,0.075,0,0.3819350380120065,0,0.22846751900600326,0,0,0.0,0.15600388735390214,15.6,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,1,2000,1
C332,L1,TypeC,32.04,1.05,10.51,11.51,12.51,13.51,1.05,1.15,1.25,1.35,Normal,50,32.0,1.05,8,11.23875,11.015,1.4399745781486166,8.74,13.3,10.540000000000001,12.254999999999999,1.714999999999998,0.8049999999999997,8,12.48875,12.405000000000001,1.1513772808498273,10.74,14.12,11.705,13.39,1.6850000000000005,0.8950000000000005,8,14.11375,13.52,1.572404323684865,12.51,17.12,13.1375,14.8825,1.745000000000001,0.8799999999999999,8,27.985,19.645,20.00767138588882,13.3,60.0,15.1225,31.59,16.4675,5.06,8,1.125,1.105,0.1450123147479945,0.87,1.33,1.0575,1.225,0.16749999999999998,0.07999999999999996,8,1.25,1.245,0.11600492600378169,1.07,1.41,1.1724999999999999,1.34,0.1675000000000002,0.09000000000000008,8,1.4125,1.35,0.15718505926818505,1.25,1.71,1.3175000000000001,1.4925,0.17499999999999982,0.08500000000000008,8,2.79875,1.965,2.0006030340874723,1.33,6.0,1.5150000000000001,3.1574999999999998,1.6424999999999996,0.505,0.5050000000000008,0.4231335403726716,0,0.8950000000000014,0.6745000000000007,0,1.0099999999999998,0.7741420454545455,0,6.135,0.8177979249011857,0,0.05499999999999994,0.4637187499999997,0,0.0950000000000002,0.7119722222222231,0,0.10000000000000009,0.7935294117647059,0,0.615,0.8214207920792079,0,0.8214207920792079,0,1.0,0.0,1.0,0.0,1.0,0.6745,0.09999999999999987,2.9953817204386696e-15,0.10000000000000009,0.0,0.10000000000000009,0.6745,0.6745,0.0,0,0.0,0,0.011528325035644204,0,0.005764162517822102,0,0,0.0,0.0037467056365843663,0.37,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,1,2000,1
C333,L1,TypeC,25.06,1.29,13.77,13.77,13.77,13.77,1.38,1.38,1.38,1.38,High_Stable,50,25.0,1.25,10,11.172999999999998,11.485,2.0454179143745765,8.09,13.98,9.4575,12.18,2.7225,1.5,10,12.072999999999999,12.12,1.922371509938238,9.09,14.2,10.4575,13.83,3.3725000000000005,1.7950000000000008,10,16.773,13.875,7.133470481547612,10.69,31.12,12.327499999999999,17.1125,4.785000000000002,2.9450000000000003,10,28.107999999999997,22.025,18.253031894272617,12.12,60.0,13.9575,32.3625,18.404999999999998,8.165,10,1.119,1.15,0.2045292698422947,0.81,1.4,0.9500000000000001,1.2175,0.26749999999999996,0.15000000000000002,10,1.209,1.21,0.19243758006746556,0.91,1.42,1.05,1.3875,0.3374999999999999,0.18499999999999994,10,1.6789999999999998,1.39,0.7122491761236996,1.07,3.11,1.2325,1.7125,0.48,0.29499999999999993,10,2.812,2.205,1.8243951813622445,1.21,6.0,1.4,3.235,1.835,0.8150000000000002,2.285,1.0274883333333333,0,1.6500000000000004,0.6200139275766015,0,0.10500000000000043,0.024048387096774287,0,8.254999999999999,0.6819347826086956,0,0.22999999999999998,1.0342333333333331,0,0.16999999999999993,0.6198108108108107,0,0.010000000000000009,0.022864406779661044,0,0.8250000000000002,0.6827760736196319,0,1.0342333333333331,0,0.0,1.349,0.0,0.6745,0.0,0.6745,0.0,1.348999999999999,0.0,0.6745000000000001,0.0,0.6745,1.349,0.0,0,0.0,0,0.29172434303985767,0,0.14586217151992883,0,0,0.0,0.09481041148795374,9.48,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,1,2000,1
C334,L1,TypeC,32.12,1.09,13.3,13.3,13.3,13.3,1.33,1.33,1.33,1.33,High_Stable,50,32.0,1.05,8,11.23875,11.015,1.4399745781486166,8.74,13.3,10.540000000000001,12.254999999999999,1.714999999999998,0.8049999999999997,8,12.48875,12.405000000000001,1.1513772808498273,10.74,14.12,11.705,13.39,1.6850000000000005,0.8950000000000005,8,14.11375,13.52,1.572404323684865,12.51,17.12,13.1375,14.8825,1.745000000000001,0.8799999999999999,8,27.985,19.645,20.00767138588882,13.3,60.0,15.1225,31.59,16.4675,5.06,8,1.125,1.105,0.1450123147479945,0.87,1.33,1.0575,1.225,0.16749999999999998,0.07999999999999996,8,1.25,1.245,0.11600492600378169,1.07,1.41,1.1724999999999999,1.34,0.1675000000000002,0.09000000000000008,8,1.4125,1.35,0.15718505926818505,1.25,1.71,1.3175000000000001,1.4925,0.17499999999999982,0.08500000000000008,8,2.79875,1.965,2.0006030340874723,1.33,6.0,1.5150000000000001,3.1574999999999998,1.6424999999999996,0.505,2.285,1.9145745341614913,0,0.8949999999999996,0.6744999999999994,0,0.21999999999999886,0.16862499999999914,0,6.344999999999999,0.8457910079051382,0,0.2250000000000001,1.8970312500000015,0,0.08499999999999996,0.637027777777777,0,0.020000000000000018,0.15870588235294117,0,0.635,0.8481336633663367,0,1.9145745341614913,0,0.0,1.349,0.0,1.349,0.0,0.843125,0.0,1.3490000000000002,0.0,1.348999999999997,0.0,0.8431250000000001,1.3490000000000002,0.0,0,0.0,0,0.2746934346332727,0,0.13734671731663636,0,0,0.0,0.08927536625581364,8.93,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,1,2000,1
C335,L1,TypeA,32.28,1.11,14.45,15.45,16.45,60.0,1.44,1.54,1.64,6.0,Absolute_Failure,50,32.0,1.1,21,11.746666666666666,11.39,1.7326578812140996,8.6,14.45,10.46,13.18,2.719999999999999,1.42,21,12.746666666666666,13.12,1.8036361421676301,9.6,15.45,11.45,14.18,2.7300000000000004,1.6400000000000006,21,16.50857142857143,15.65,6.659497943324471,9.97,33.18,12.46,16.45,3.9899999999999984,2.530000000000001,21,29.122857142857146,21.39,18.96833839398094,9.97,60.0,14.04,35.18,21.14,8.270000000000001,21,1.1757142857142857,1.14,0.1722083455751035,0.86,1.44,1.05,1.32,0.27,0.1399999999999999,21,1.2757142857142856,1.31,0.17959875914302492,0.96,1.54,1.15,1.42,0.27,0.16000000000000014,21,1.6519047619047618,1.57,0.6663679092484799,1.0,3.32,1.25,1.64,0.3899999999999999,0.26,21,2.913333333333333,2.14,1.8964765575491127,1.0,6.0,1.4,3.52,2.12,0.8300000000000001,3.0599999999999987,1.4534999999999993,0,2.33,0.9582835365853656,0,0.7999999999999989,0.21328063241106682,0,38.61,3.14902599758162,0,0.30000000000000004,1.4453571428571441,0,0.22999999999999998,0.9695937499999991,0,0.06999999999999984,0.1815961538461534,0,3.86,3.1368313253012046,0,3.14902599758162,0,1.0,0.0,1.0,0.0,43.55,14.012737499999998,0.10000000000000009,0.0,0.09999999999999987,1.4976908602193348e-15,4.36,14.029599999999988,14.029599999999988,1.0,1,0.4407556847037484,0,0.4447664226603793,0,0.44276105368206387,0,1,10.0,0.5818702533637163,58.19,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,1,2000,1
C336,L1,TypeC,26.62,1.24,13.3,13.3,13.3,13.3,1.33,1.33,1.33,1.33,High_Stable,50,26.0,1.2000000000000002,11,12.263636363636364,12.27,1.5167549091878538,8.91,14.44,11.43,13.315000000000001,1.8850000000000016,1.0300000000000011,11,12.990909090909092,13.27,1.5023012650294516,9.91,15.44,12.43,13.715,1.2850000000000001,0.6600000000000001,11,16.990909090909092,14.27,7.320717798884826,10.91,31.61,13.465,15.885000000000002,2.4200000000000017,1.0600000000000005,11,34.17727272727273,33.25,21.803808883270413,11.17,60.0,14.41,60.0,45.59,19.95,11,1.2263636363636363,1.23,0.15035110423756298,0.89,1.44,1.145,1.33,0.18500000000000005,0.10000000000000009,11,1.299090909090909,1.33,0.1488928840109255,0.99,1.54,1.245,1.37,0.125,0.07000000000000006,11,1.6990909090909092,1.43,0.7327817484825143,1.09,3.16,1.3450000000000002,1.585,0.23999999999999977,0.10000000000000009,11,3.4181818181818184,3.33,2.1802422717754015,1.12,6.0,1.44,6.0,4.5600000000000005,2.0,1.0300000000000011,0.6745,0,0.030000000000001137,0.030659090909092062,0,0.9699999999999989,0.6172311320754706,0,19.95,0.6745,0,0.10000000000000009,0.6745000000000001,0,0.0,0.0,0,0.09999999999999987,0.6744999999999985,0,2.0,0.6745,0,0.6745000000000001,0,0.0,3.0,0.0,3.0,0.0,0.6745,0.0,3.0,0.0,3.0,0.0,0.6745,3.0,0.25,0,0.075,0,0.1908660466602303,0,0.13293302333011514,0,0,0.0,0.09390646516457485,9.39,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,1,2000,1
