component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA,temperature_bin,voltage_bin,iddq_0h_uA_group_count,iddq_0h_uA_group_mean,iddq_0h_uA_group_median,iddq_0h_uA_group_std,iddq_0h_uA_group_min,iddq_0h_uA_group_max,iddq_0h_uA_group_q1,iddq_0h_uA_group_q3,iddq_0h_uA_group_iqr,iddq_0h_uA_group_mad,iddq_24h_uA_group_count,iddq_24h_uA_group_mean,iddq_24h_uA_group_median,iddq_24h_uA_group_std,iddq_24h_uA_group_min,iddq_24h_uA_group_max,iddq_24h_uA_group_q1,iddq_24h_uA_group_q3,iddq_24h_uA_group_iqr,iddq_24h_uA_group_mad,iddq_96h_uA_group_count,iddq_96h_uA_group_mean,iddq_96h_uA_group_median,iddq_96h_uA_group_std,iddq_96h_uA_group_min,iddq_96h_uA_group_max,iddq_96h_uA_group_q1,iddq_96h_uA_group_q3,iddq_96h_uA_group_iqr,iddq_96h_uA_group_mad,iddq_168h_uA_group_count,iddq_168h_uA_group_mean,iddq_168h_uA_group_median,iddq_168h_uA_group_std,iddq_168h_uA_group_min,iddq_168h_uA_group_max,iddq_168h_uA_group_q1,iddq_168h_uA_group_q3,iddq_168h_uA_group_iqr,iddq_168h_uA_group_mad,leakage_0h_uA_group_count,leakage_0h_uA_group_mean,leakage_0h_uA_group_median,leakage_0h_uA_group_std,leakage_0h_uA_group_min,leakage_0h_uA_group_max,leakage_0h_uA_group_q1,leakage_0h_uA_group_q3,leakage_0h_uA_group_iqr,leakage_0h_uA_group_mad,leakage_24h_uA_group_count,leakage_24h_uA_group_mean,leakage_24h_uA_group_median,leakage_24h_uA_group_std,leakage_24h_uA_group_min,leakage_24h_uA_group_max,leakage_24h_uA_group_q1,leakage_24h_uA_group_q3,leakage_24h_uA_group_iqr,leakage_24h_uA_group_mad,leakage_96h_uA_group_count,leakage_96h_uA_group_mean,leakage_96h_uA_group_median,leakage_96h_uA_group_std,leakage_96h_uA_group_min,leakage_96h_uA_group_max,leakage_96h_uA_group_q1,leakage_96h_uA_group_q3,leakage_96h_uA_group_iqr,leakage_96h_uA_group_mad,leakage_168h_uA_group_count,leakage_168h_uA_group_mean,leakage_168h_uA_group_median,leakage_168h_uA_group_std,leakage_168h_uA_group_min,leakage_168h_uA_group_max,leakage_168h_uA_group_q1,leakage_168h_uA_group_q3,leakage_168h_uA_group_iqr,leakage_168h_uA_group_mad,iddq_0h_uA_deviation,iddq_0h_uA_robust_z,iddq_0h_uA_iqr_anomaly,iddq_24h_uA_deviation,iddq_24h_uA_robust_z,iddq_24h_uA_iqr_anomaly,iddq_96h_uA_deviation,iddq_96h_uA_robust_z,iddq_96h_uA_iqr_anomaly,iddq_168h_uA_deviation,iddq_168h_uA_robust_z,iddq_168h_uA_iqr_anomaly,leakage_0h_uA_deviation,leakage_0h_uA_robust_z,leakage_0h_uA_iqr_anomaly,leakage_24h_uA_deviation,leakage_24h_uA_robust_z,leakage_24h_uA_iqr_anomaly,leakage_96h_uA_deviation,leakage_96h_uA_robust_z,leakage_96h_uA_iqr_anomaly,leakage_168h_uA_deviation,leakage_168h_uA_robust_z,leakage_168h_uA_iqr_anomaly,max_robust_z,statistical_evidence_count,iddq_change_0h_24h,iddq_change_0h_24h_robust_z,iddq_change_24h_96h,iddq_change_24h_96h_robust_z,iddq_change_96h_168h,iddq_change_96h_168h_robust_z,leakage_change_0h_24h,leakage_change_0h_24h_robust_z,leakage_change_24h_96h,leakage_change_24h_96h_robust_z,leakage_change_96h_168h,leakage_change_96h_168h_robust_z,max_temporal_robust_z,temporal_anomaly_score,temporal_anomaly_flag,statistical_score,statistical_anomaly_flag,isolation_forest_score,isolation_forest_flag,combined_anomaly_score,anomaly_flag,limit_violation,limit_excess_uA,risk_score,risk_score_100,risk_level,screening_decision,explanation,stage,cumulative_components,batches_processed
C485,L1,TypeB,29.99,1.28,10.9,11.9,12.9,13.9,1.09,1.19,1.29,1.39,Normal,50,29.0,1.25,10,10.715,10.6,1.1823446574027772,8.7,12.67,10.165,10.8825,0.7175000000000011,0.39500000000000046,10,11.915000000000001,11.865,1.1972862834111333,9.7,13.67,11.3775,12.5375,1.1600000000000001,0.6749999999999998,10,20.515,15.395,8.220174707524299,12.33,30.83,14.58,29.57,14.99,2.7799999999999994,10,27.160000000000004,25.689999999999998,14.003075852588008,13.33,60.0,16.78,32.355000000000004,15.575000000000003,6.985000000000003,10,1.0710000000000002,1.06,0.11779926428745922,0.87,1.27,1.0150000000000001,1.0875000000000001,0.07250000000000001,0.040000000000000036,10,1.191,1.185,0.11948500603283525,0.97,1.37,1.1349999999999998,1.255,0.1200000000000001,0.07000000000000006,10,2.0509999999999997,1.54,0.8222793523695785,1.23,3.08,1.455,2.96,1.505,0.28,10,2.716,2.57,1.4002475971532082,1.33,6.0,1.68,3.235,1.555,0.6950000000000001,0.3000000000000007,0.5122784810126588,0,0.03500000000000014,0.03497407407407423,0,2.494999999999999,0.6053516187050358,0,11.789999999999997,1.1384903364352175,0,0.030000000000000027,0.505875,0,0.004999999999999893,0.048178571428570356,0,0.25,0.6022321428571428,0,1.18,1.1451942446043164,0,1.1451942446043164,0,1.0,0.0,1.0,0.6745,1.0,0.6745,0.09999999999999987,0.0,0.10000000000000009,0.6744999999999992,0.09999999999999987,0.6745000000000015,0.6745000000000015,0.0,0,0.0,0,0.08715425058309091,0,0.043577125291545456,0,0,0.0,0.028325131439504547,2.83,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,2,4000,2
C486,L1,TypeA,30.16,1.24,12.69,13.69,32.69,34.69,1.27,1.37,3.27,3.47,Sudden_Anomaly,50,30.0,1.2000000000000002,10,11.254000000000001,11.355,1.9840094085798416,8.1,14.21,10.09,12.6425,2.5525,1.3599999999999994,10,12.454,12.855,1.853844054330832,9.1,15.21,12.08,13.45,1.3699999999999992,0.7399999999999993,10,19.354,15.83,8.490901273978189,10.1,32.69,13.8,25.5625,11.7625,2.495,10,31.202999999999996,25.975,16.79782264329385,13.26,60.0,20.09,34.6425,14.552499999999998,8.619999999999997,10,1.125,1.1349999999999998,0.19951329668860557,0.81,1.42,1.01,1.2650000000000001,0.2550000000000001,0.135,10,1.245,1.2850000000000001,0.1862644476126468,0.91,1.52,1.21,1.3450000000000002,0.13500000000000023,0.07499999999999996,10,1.935,1.58,0.848544505478515,1.01,3.27,1.3800000000000001,2.5524999999999998,1.1724999999999997,0.245,10,3.12,2.5949999999999998,1.6795766662399718,1.33,6.0,2.01,3.4650000000000003,1.4550000000000005,0.8650000000000001,1.334999999999999,0.6621011029411763,0,0.8349999999999991,0.7610912162162161,0,16.86,4.557943887775551,0,8.714999999999996,0.6819335846867748,0,0.13500000000000023,0.6745000000000011,0,0.08499999999999996,0.7644333333333334,0,1.69,4.652673469387755,0,0.8750000000000004,0.682297687861272,0,4.652673469387755,0,1.0,0.0,19.0,5.396,2.0,0.6744999999999992,0.10000000000000009,0.0,1.9,5.396000000000003,0.20000000000000018,0.6745,5.396000000000003,0.8490000000000006,1,0.5796525000000002,1,0.25784400122195866,0,0.4187482506109794,0,0,0.0,0.3301516128971367,33.02,MEDIUM,REVIEW,measurement is statistically abnormal within its component/lot/condition group.,2,4000,2
C487,L1,TypeC,28.09,1.0,9.99,11.99,14.99,19.99,1.0,1.2,1.5,2.0,Latent_Defect,50,28.0,1.0,8,11.55125,10.465,1.9314349772717103,9.99,14.65,10.23,12.695,2.465,0.41500000000000004,8,12.80125,12.135,1.96280002256252,10.65,15.65,11.23,14.445,3.215,1.255,8,21.17625,16.22,10.132237007971847,10.65,34.65,14.27,31.2775,17.0075,4.839999999999999,8,29.7875,27.215000000000003,15.209352151131975,10.65,60.0,20.2075,36.387499999999996,16.179999999999996,8.155,8,1.15625,1.045,0.19434413512412166,1.0,1.47,1.025,1.2725,0.24750000000000005,0.039999999999999925,8,1.28125,1.2149999999999999,0.1981656954599934,1.06,1.57,1.125,1.4475,0.3225,0.12999999999999978,8,2.11875,1.625,1.0149516174253261,1.06,3.47,1.4275,3.13,1.7025,0.49,8,2.98,2.725,1.5216720127168384,1.06,6.0,2.0225,3.6399999999999997,1.6174999999999997,0.815,0.47499999999999964,0.772018072289156,0,0.14499999999999957,0.07793027888446193,0,1.2299999999999986,0.1714121900826445,0,7.225000000000005,0.5975797057020238,0,0.04499999999999993,0.7588125000000002,0,0.014999999999999902,0.0778269230769227,0,0.125,0.17206632653061224,0,0.7250000000000001,0.600015337423313,0,0.772018072289156,0,2.0,1.349,3.0,0.0,4.999999999999998,0.6744999999999983,0.19999999999999996,1.348999999999997,0.30000000000000004,0.0,0.5,0.674499999999999,1.349,0.0,0,0.0,0,0.24164615858849117,0,0.12082307929424559,0,0,0.0,0.07853500154125963,7.85,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,2,4000,2
C488,L1,TypeA,29.06,1.12,8.12,9.12,28.12,30.12,0.81,0.91,2.81,3.01,Sudden_Anomaly,50,29.0,1.1,14,11.66642857142857,12.135,2.171368257548708,8.12,14.45,10.2225,13.3925,3.17,1.71,14,12.737857142857141,12.635,2.2203366985538597,9.12,16.38,11.2225,14.559999999999999,3.3374999999999986,1.87,14,19.166428571428572,15.93,7.640191909735151,12.18,33.61,13.4225,25.935000000000002,12.512500000000003,3.4099999999999993,14,30.527142857142856,27.25,17.728598551307055,12.18,60.0,14.8375,34.7575,19.92,11.134999999999998,14,1.167857142857143,1.2149999999999999,0.21701395103784213,0.81,1.45,1.0225,1.3375000000000001,0.31500000000000017,0.16999999999999982,14,1.2750000000000001,1.2650000000000001,0.22221784183716936,0.91,1.64,1.1225,1.455,0.3325,0.18499999999999983,14,1.917857142857143,1.595,0.7635058669003199,1.22,3.36,1.34,2.5925000000000002,1.2525000000000002,0.33999999999999997,14,3.0535714285714284,2.7249999999999996,1.7723153354726828,1.22,6.0,1.4875,3.475,1.9875,1.1099999999999994,4.015000000000001,1.5836944444444445,0,3.5150000000000006,1.2678435828877006,0,12.190000000000001,2.411189149560118,0,2.870000000000001,0.1738495734171532,0,0.4049999999999998,1.6068970588235303,0,0.3550000000000001,1.2943108108108123,0,1.215,2.410345588235294,0,0.28500000000000014,0.1731824324324326,0,2.411189149560118,0,1.0,0.0,19.0,11.4665,2.0,5.99076344087734e-16,0.09999999999999998,0.0,1.9,11.466499999999975,0.19999999999999973,1.4976908602193348e-15,11.4665,1.0,1,0.3503706708211144,0,0.41569384724013797,0,0.3830322590306262,0,0,0.0,0.28400803545201847,28.4,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,2,4000,2
C489,L1,TypeC,31.72,1.24,12.96,14.96,17.96,22.96,1.3,1.5,1.8,2.3,Latent_Defect,50,31.0,1.2000000000000002,15,11.854000000000001,11.7,1.3946571519296669,9.84,14.64,10.99,12.74,1.75,0.8499999999999996,15,12.720666666666666,12.13,1.4899734737172183,10.84,14.96,11.695,14.425,2.7300000000000004,1.1100000000000012,15,20.920666666666666,17.52,8.882552293012141,11.69,33.33,12.895,30.435000000000002,17.540000000000003,5.82,15,25.480666666666664,22.96,13.409019068558012,11.69,60.0,13.815000000000001,32.99,19.175,9.97,15,1.1840000000000002,1.17,0.13973444201668495,0.98,1.46,1.0950000000000002,1.275,0.17999999999999972,0.08999999999999986,15,1.2706666666666666,1.21,0.14935416521365136,1.08,1.5,1.17,1.44,0.27,0.10999999999999988,15,2.0906666666666665,1.75,0.8864009626950248,1.17,3.33,1.29,3.04,1.75,0.5800000000000001,15,2.546666666666667,2.3,1.3400142145656873,1.17,6.0,1.38,3.295,1.915,0.9999999999999998,1.2600000000000016,0.999847058823531,0,2.83,1.7196711711711694,0,0.4400000000000013,0.05099312714776647,0,0.0,0.0,0,0.13000000000000012,0.9742777777777802,0,0.29000000000000004,1.778227272727275,0,0.050000000000000044,0.05814655172413798,0,0.0,0.0,0,1.778227272727275,0,2.0,3.0,3.0,0.0,5.0,2.0235,0.19999999999999996,3.0,0.30000000000000004,0.0,0.4999999999999998,2.023500000000003,3.0,0.25,0,0.075,0,0.2799711856556906,0,0.17748559282784532,0,0,0.0,0.12286563533809947,12.29,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,2,4000,2
C490,L1,TypeA,32.72,1.13,12.36,14.36,17.36,22.36,1.24,1.44,1.74,2.24,Latent_Defect,50,32.0,1.1,21,11.746666666666666,11.39,1.7326578812140996,8.6,14.45,10.46,13.18,2.719999999999999,1.42,21,12.746666666666666,13.12,1.8036361421676301,9.6,15.45,11.45,14.18,2.7300000000000004,1.6400000000000006,21,16.50857142857143,15.65,6.659497943324471,9.97,33.18,12.46,16.45,3.9899999999999984,2.530000000000001,21,29.122857142857146,21.39,18.96833839398094,9.97,60.0,14.04,35.18,21.14,8.270000000000001,21,1.1757142857142857,1.14,0.1722083455751035,0.86,1.44,1.05,1.32,0.27,0.1399999999999999,21,1.2757142857142856,1.31,0.17959875914302492,0.96,1.54,1.15,1.42,0.27,0.16000000000000014,21,1.6519047619047618,1.57,0.6663679092484799,1.0,3.32,1.25,1.64,0.3899999999999999,0.26,21,2.913333333333333,2.14,1.8964765575491127,1.0,6.0,1.4,3.52,2.12,0.8300000000000001,0.9699999999999989,0.46074999999999944,0,1.2400000000000002,0.5099878048780487,0,1.709999999999999,0.45588735177865564,0,0.9699999999999989,0.0791130592503022,0,0.10000000000000009,0.4817857142857151,0,0.1299999999999999,0.5480312499999991,0,0.16999999999999993,0.44101923076923055,0,0.10000000000000009,0.08126506024096393,0,0.5480312499999991,0,2.0,3.0,3.0,1.349,5.0,1.01175,0.19999999999999996,3.0,0.30000000000000004,1.3489999999999984,0.5000000000000002,1.0117499999999993,3.0,0.25,0,0.075,0,0.14736032278636194,0,0.11118016139318096,0,0,0.0,0.07976710490556763,7.98,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,2,4000,2
C491,L1,TypeB,29.37,1.27,12.55,13.55,14.55,60.0,1.25,1.35,1.45,6.0,Absolute_Failure,50,29.0,1.25,10,10.715,10.6,1.1823446574027772,8.7,12.67,10.165,10.8825,0.7175000000000011,0.39500000000000046,10,11.915000000000001,11.865,1.1972862834111333,9.7,13.67,11.3775,12.5375,1.1600000000000001,0.6749999999999998,10,20.515,15.395,8.220174707524299,12.33,30.83,14.58,29.57,14.99,2.7799999999999994,10,27.160000000000004,25.689999999999998,14.003075852588008,13.33,60.0,16.78,32.355000000000004,15.575000000000003,6.985000000000003,10,1.0710000000000002,1.06,0.11779926428745922,0.87,1.27,1.0150000000000001,1.0875000000000001,0.07250000000000001,0.040000000000000036,10,1.191,1.185,0.11948500603283525,0.97,1.37,1.1349999999999998,1.255,0.1200000000000001,0.07000000000000006,10,2.0509999999999997,1.54,0.8222793523695785,1.23,3.08,1.455,2.96,1.505,0.28,10,2.716,2.57,1.4002475971532082,1.33,6.0,1.68,3.235,1.555,0.6950000000000001,1.950000000000001,3.3298101265822764,1,1.6850000000000005,1.6837518518518528,0,0.8449999999999989,0.20501888489208608,0,34.31,3.313113099498925,1,0.18999999999999995,3.203874999999996,1,0.16500000000000004,1.5898928571428559,0,0.09000000000000008,0.2168035714285716,0,3.43,3.328827338129496,1,3.3298101265822764,4,1.0,0.0,1.0,0.6745,45.45,29.307025000000003,0.10000000000000009,0.0,0.09999999999999987,0.6745000000000001,4.55,29.3407500000001,29.3407500000001,1.0,1,0.5679017405063288,1,0.5299241959218541,1,0.5489129682140914,1,1,10.0,0.6635836033897924,66.36,HIGH,REJECT,final Iddq exceeds the absolute specification limit; measurement is statistically abnormal within its component/lot/condition group; Isolation Forest identified an unusual multivariate pattern; statistical and machine-learning evidence agree.,2,4000,2
C492,L1,TypeB,26.66,1.29,14.63,14.63,14.63,14.63,1.46,1.46,1.46,1.46,High_Stable,50,26.0,1.25,9,10.53888888888889,10.43,2.3260182955237285,8.05,14.63,8.64,12.27,3.629999999999999,1.8399999999999999,9,11.316666666666668,11.43,2.2043706584873606,8.64,14.63,9.4,12.48,3.08,2.0299999999999994,9,16.205555555555556,14.63,7.860631512657094,8.64,30.43,10.88,15.48,4.6,3.75,9,22.885555555555555,16.07,16.206265077980728,8.64,60.0,12.27,30.4,18.13,5.02,9,1.0533333333333335,1.04,0.2335594142825332,0.8,1.46,0.86,1.23,0.37,0.18999999999999995,9,1.1311111111111112,1.14,0.2217230504731321,0.86,1.46,0.94,1.25,0.31000000000000005,0.19999999999999996,9,1.62,1.46,0.7860025445251434,0.86,3.04,1.09,1.55,0.45999999999999996,0.3699999999999999,9,2.287777777777778,1.61,1.6210550405351587,0.86,6.0,1.23,3.04,1.81,0.51,4.200000000000001,1.5396195652173918,0,3.200000000000001,1.0632512315270943,0,0.0,0.0,0,1.4399999999999995,0.19348207171314738,0,0.41999999999999993,1.491,0,0.32000000000000006,1.0792000000000004,0,0.0,0.0,0,0.15000000000000013,0.19838235294117662,0,1.5396195652173918,0,0.0,3.0,0.0,0.6745,0.0,0.6745,0.0,3.0,0.0,0.6745000000000001,0.0,0.6745000000000001,3.0,0.25,0,0.075,0,0.3433091612895739,0,0.20915458064478695,0,0,0.0,0.14345047741911154,14.35,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,2,4000,2
C493,L1,TypeC,31.69,1.28,9.59,9.59,9.59,9.59,0.96,0.96,0.96,0.96,High_Stable,50,31.0,1.25,17,11.041176470588235,10.01,2.337942156985875,8.09,14.56,9.5,13.11,3.6099999999999994,1.5399999999999991,17,12.041176470588235,11.89,2.3282984193208063,8.49,15.56,10.47,14.25,3.7799999999999994,2.3000000000000007,17,19.629411764705882,15.01,9.32741153173553,8.49,34.56,13.11,28.53,15.420000000000002,3.51,17,29.83294117647059,30.09,16.952642406386786,8.49,60.0,18.47,36.45,17.980000000000004,10.2,17,1.1041176470588234,1.0,0.23372149086919164,0.81,1.46,0.95,1.31,0.3600000000000001,0.15000000000000002,17,1.2041176470588235,1.19,0.23264938275034747,0.85,1.56,1.05,1.43,0.3799999999999999,0.22999999999999998,17,1.9629411764705882,1.5,0.9316971390014728,0.85,3.46,1.31,2.85,1.54,0.3500000000000001,17,2.982941176470588,3.01,1.694947509164673,0.85,6.0,1.85,3.64,1.79,1.0199999999999998,0.41999999999999993,0.1839545454545455,0,2.3000000000000007,0.6745,0,5.42,1.0415356125356126,0,20.5,1.3556127450980393,0,0.040000000000000036,0.1798666666666668,0,0.22999999999999998,0.6745,0,0.54,1.0406571428571425,0,2.05,1.3556127450980393,0,1.3556127450980393,0,0.0,3.0,0.0,0.6745,0.0,0.6745,0.0,3.0,0.0,0.6745,0.0,0.6745000000000001,3.0,0.25,0,0.075,0,0.28565125601965136,0,0.18032562800982568,0,0,0.0,0.12471165820638669,12.47,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,2,4000,2
C494,L1,TypeA,31.43,1.18,10.3,11.3,30.3,32.3,1.03,1.13,3.03,3.23,Sudden_Anomaly,50,31.0,1.1500000000000001,13,11.60923076923077,10.87,2.299787894344685,8.21,14.97,10.1,13.4,3.3000000000000007,2.1599999999999984,13,12.60923076923077,11.87,2.505132935722378,9.21,16.97,10.28,14.35,4.07,2.1599999999999984,13,22.070769230769233,19.97,8.149275490842179,10.1,33.16,14.38,29.28,14.9,8.240000000000002,13,30.70230769230769,30.71,15.289944491858122,10.1,60.0,23.4,32.78,9.380000000000003,5.740000000000002,13,1.1623076923076923,1.09,0.23094565905402387,0.82,1.5,1.01,1.34,0.33000000000000007,0.22000000000000008,13,1.2623076923076924,1.19,0.2513348976350694,0.92,1.7,1.03,1.44,0.4099999999999999,0.21999999999999997,13,2.2084615384615387,2.0,0.8147376485086694,1.01,3.32,1.44,2.93,1.4900000000000002,0.8199999999999998,13,3.0715384615384616,3.07,1.5283097752846997,1.01,6.0,2.34,3.28,0.94,0.5699999999999998,0.5699999999999985,0.17799305555555522,0,0.5699999999999985,0.17799305555555522,0,10.330000000000002,0.8455807038834952,0,1.5899999999999963,0.18683885017421553,0,0.06000000000000005,0.18395454545454554,0,0.06000000000000005,0.18395454545454562,0,1.0299999999999998,0.8472378048780488,0,0.16000000000000014,0.18933333333333355,0,0.8472378048780488,0,1.0,0.0,19.0,3.5973333333333333,1.9999999999999964,2.396305376350938e-15,0.09999999999999987,0.0,1.9,3.5973333333333324,0.20000000000000018,0.0,3.5973333333333333,0.3993333333333333,0,0.11979999999999999,0,0.2505778083639714,0,0.1851889041819857,0,0,0.0,0.1323527877182907,13.24,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,2,4000,2
C495,L1,TypeC,26.83,1.28,14.63,16.63,19.63,24.63,1.46,1.66,1.96,2.46,Latent_Defect,50,26.0,1.25,9,12.306666666666667,12.41,2.0630681035777756,9.57,14.7,10.66,14.54,3.879999999999999,2.129999999999999,9,13.306666666666667,13.22,2.483696841403958,10.03,16.7,11.57,15.54,3.969999999999999,2.2200000000000006,9,16.64,14.41,7.5084119492739605,10.03,34.54,12.66,19.63,6.969999999999999,3.41,9,23.705555555555556,19.57,16.047850409876638,10.03,60.0,13.22,24.7,11.479999999999999,6.35,9,1.23,1.24,0.20475595229443272,0.96,1.47,1.07,1.45,0.3799999999999999,0.20999999999999996,9,1.33,1.32,0.2473358041206327,1.0,1.67,1.16,1.55,0.3900000000000001,0.21999999999999997,9,1.6633333333333333,1.44,0.7496165686536018,1.0,3.45,1.27,1.96,0.69,0.33999999999999986,9,2.37,1.96,1.6044391543464653,1.0,6.0,1.32,2.47,1.1500000000000001,0.6399999999999999,2.2200000000000006,0.7030000000000005,0,3.4099999999999984,1.0360563063063055,0,5.219999999999999,1.0325190615835775,0,5.059999999999999,0.537475590551181,0,0.21999999999999997,0.7066190476190476,0,0.33999999999999986,1.0424090909090906,0,0.52,1.0315882352941181,0,0.5,0.526953125,0,1.0424090909090906,0,1.9999999999999982,0.6744999999999988,3.0,1.349,5.0,1.01175,0.19999999999999996,0.6745,0.30000000000000004,1.3489999999999984,0.5,1.0117500000000021,1.349,0.0,0,0.0,0,0.34733622755684634,0,0.17366811377842317,0,0,0.0,0.11288427395597507,11.29,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,2,4000,2
C496,L1,TypeC,27.63,1.1,10.34,11.34,30.34,32.34,1.03,1.13,3.03,3.23,Sudden_Anomaly,50,27.0,1.1,17,11.139411764705883,11.57,2.463753413463478,8.01,14.95,8.45,13.14,4.690000000000001,2.2300000000000004,17,12.080588235294117,12.57,2.6091341250217366,8.01,15.95,9.67,13.78,4.109999999999999,2.120000000000001,17,21.61,18.8,9.888964809321552,8.01,34.95,13.78,30.77,16.990000000000002,9.649999999999999,17,31.201764705882358,32.34,16.84147567587759,8.01,60.0,18.45,36.51,18.06,8.540000000000003,17,1.1147058823529412,1.16,0.24650349001228217,0.8,1.5,0.85,1.31,0.4600000000000001,0.21999999999999997,17,1.2088235294117649,1.26,0.2608371703031696,0.8,1.6,0.97,1.38,0.4099999999999999,0.21999999999999997,17,2.161764705882353,1.88,0.9897931304956962,0.8,3.5,1.38,3.08,1.7000000000000002,0.9700000000000002,17,3.121176470588235,3.23,1.6840089160725262,0.8,6.0,1.84,3.65,1.8099999999999998,0.8500000000000001,1.2300000000000004,0.37203363228699554,0,1.2300000000000004,0.39133726415094333,0,11.54,0.8066041450777203,0,0.0,0.0,0,0.1299999999999999,0.39856818181818154,0,0.13000000000000012,0.39856818181818227,0,1.15,0.799664948453608,0,0.0,0.0,0,0.8066041450777203,0,1.0,0.0,19.0,3.5973333333333333,2.0000000000000036,2.396305376350938e-15,0.09999999999999987,0.0,1.9,3.5973333333333324,0.20000000000000018,2.9953817204386763e-15,3.5973333333333333,0.3993333333333333,0,0.11979999999999999,0,0.25286755776543673,0,0.18633377888271835,0,0,0.0,0.13309695627376691,13.31,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,2,4000,2
C497,L1,TypeA,31.45,1.14,9.0,10.0,29.0,31.0,0.9,1.0,2.9,3.1,Sudden_Anomaly,50,31.0,1.1,20,10.9,10.485,2.050640464779107,8.1,14.08,9.25,13.1575,3.9075000000000006,1.3899999999999997,20,12.05,11.985,1.9386294670530302,9.1,15.08,10.46,13.61,3.1499999999999986,1.5549999999999997,20,17.9,15.195,7.745006540719606,10.1,33.5,12.8575,19.33,6.472499999999998,2.6100000000000003,20,31.0325,25.759999999999998,18.743556892969917,11.1,60.0,15.649999999999999,41.625,25.975,11.184999999999999,20,1.0895,1.05,0.20438547172593158,0.81,1.41,0.9275,1.3125,0.385,0.14,20,1.2045,1.2,0.19351254549294186,0.91,1.51,1.0475,1.36,0.3125,0.15499999999999992,20,1.7894999999999999,1.52,0.7739065291037889,1.01,3.35,1.2825,1.9324999999999999,0.6499999999999999,0.265,20,3.103,2.575,1.8743506945915402,1.11,6.0,1.565,4.1625,2.5974999999999997,1.1199999999999999,1.4849999999999994,0.7205989208633093,0,1.9849999999999994,0.8610176848874597,0,13.805,3.5676139846743284,0,5.240000000000002,0.31599284756370155,0,0.15000000000000002,0.7226785714285715,0,0.19999999999999996,0.8703225806451615,0,1.38,3.5124905660377355,0,0.5249999999999999,0.316171875,0,3.5676139846743284,0,1.0,0.0,19.0,24.281999999999957,2.0,7.987684587836446e-16,0.09999999999999998,0.0,1.9,24.281999999999925,0.20000000000000018,9.984605734795573e-16,24.281999999999957,1.0,1,0.4920327131226052,0,0.2690844533971013,0,0.38055858325985326,0,0,0.0,0.29656635043116514,29.66,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,2,4000,2
C498,L1,TypeA,27.37,1.13,8.46,9.46,28.46,30.46,0.85,0.95,2.85,3.05,Sudden_Anomaly,50,27.0,1.1,12,11.049166666666666,10.175,2.535864415408153,8.46,14.97,9.06,13.4175,4.3575,1.3000000000000007,12,12.215833333333334,11.295,2.5180564595205834,9.14,16.37,10.7025,14.29,3.5874999999999986,1.7049999999999992,12,18.215833333333332,15.2,6.988345438635455,9.14,30.05,14.06,21.642500000000002,7.582500000000001,2.2249999999999996,12,24.290833333333335,19.685000000000002,13.348682916530027,9.14,60.0,17.1925,30.525,13.3325,5.495000000000003,12,1.1058333333333332,1.02,0.25486033013944687,0.85,1.5,0.9075,1.3425,0.43500000000000005,0.135,12,1.2225,1.13,0.2531304011769428,0.91,1.64,1.0675000000000001,1.43,0.3624999999999998,0.16999999999999993,12,1.8225,1.52,0.7003132416023822,0.91,3.01,1.4075,2.1675,0.76,0.22499999999999998,12,2.43,1.9699999999999998,1.3353923495635007,0.91,6.0,1.7225000000000001,3.0549999999999997,1.3324999999999996,0.5499999999999997,1.7149999999999999,0.8898211538461533,0,1.834999999999999,0.7259281524926685,0,13.260000000000002,4.019716853932585,0,10.774999999999999,1.3226091901728836,0,0.17000000000000004,0.8493703703703706,0,0.17999999999999994,0.7141764705882354,0,1.33,3.987044444444445,0,1.08,1.324472727272728,0,4.019716853932585,0,1.0,0.0,19.0,5.395999999999997,2.0,0.0,0.09999999999999998,7.488454301096674e-16,1.9000000000000001,5.396000000000005,0.19999999999999973,7.488454301096682e-16,5.396000000000005,0.8490000000000013,1,0.502115314606742,1,0.33266049672340686,0,0.41738790566507444,0,0,0.0,0.3215136701429726,32.15,MEDIUM,REVIEW,measurement is statistically abnormal within its component/lot/condition group.,2,4000,2
