component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA,iddq_0h_uA_group_count,iddq_0h_uA_group_mean,iddq_0h_uA_group_median,iddq_0h_uA_group_std,iddq_0h_uA_group_min,iddq_0h_uA_group_max,iddq_0h_uA_group_q1,iddq_0h_uA_group_q3,iddq_0h_uA_group_iqr,iddq_0h_uA_group_mad,iddq_24h_uA_group_count,iddq_24h_uA_group_mean,iddq_24h_uA_group_median,iddq_24h_uA_group_std,iddq_24h_uA_group_min,iddq_24h_uA_group_max,iddq_24h_uA_group_q1,iddq_24h_uA_group_q3,iddq_24h_uA_group_iqr,iddq_24h_uA_group_mad,iddq_96h_uA_group_count,iddq_96h_uA_group_mean,iddq_96h_uA_group_median,iddq_96h_uA_group_std,iddq_96h_uA_group_min,iddq_96h_uA_group_max,iddq_96h_uA_group_q1,iddq_96h_uA_group_q3,iddq_96h_uA_group_iqr,iddq_96h_uA_group_mad,iddq_168h_uA_group_count,iddq_168h_uA_group_mean,iddq_168h_uA_group_median,iddq_168h_uA_group_std,iddq_168h_uA_group_min,iddq_168h_uA_group_max,iddq_168h_uA_group_q1,iddq_168h_uA_group_q3,iddq_168h_uA_group_iqr,iddq_168h_uA_group_mad,leakage_0h_uA_group_count,leakage_0h_uA_group_mean,leakage_0h_uA_group_median,leakage_0h_uA_group_std,leakage_0h_uA_group_min,leakage_0h_uA_group_max,leakage_0h_uA_group_q1,leakage_0h_uA_group_q3,leakage_0h_uA_group_iqr,leakage_0h_uA_group_mad,leakage_24h_uA_group_count,leakage_24h_uA_group_mean,leakage_24h_uA_group_median,leakage_24h_uA_group_std,leakage_24h_uA_group_min,leakage_24h_uA_group_max,leakage_24h_uA_group_q1,leakage_24h_uA_group_q3,leakage_24h_uA_group_iqr,leakage_24h_uA_group_mad,leakage_96h_uA_group_count,leakage_96h_uA_group_mean,leakage_96h_uA_group_median,leakage_96h_uA_group_std,leakage_96h_uA_group_min,leakage_96h_uA_group_max,leakage_96h_uA_group_q1,leakage_96h_uA_group_q3,leakage_96h_uA_group_iqr,leakage_96h_uA_group_mad,leakage_168h_uA_group_count,leakage_168h_uA_group_mean,leakage_168h_uA_group_median,leakage_168h_uA_group_std,leakage_168h_uA_group_min,leakage_168h_uA_group_max,leakage_168h_uA_group_q1,leakage_168h_uA_group_q3,leakage_168h_uA_group_iqr,leakage_168h_uA_group_mad,iddq_0h_uA_deviation,iddq_0h_uA_robust_z,iddq_0h_uA_iqr_anomaly,iddq_24h_uA_deviation,iddq_24h_uA_robust_z,iddq_24h_uA_iqr_anomaly,iddq_96h_uA_deviation,iddq_96h_uA_robust_z,iddq_96h_uA_iqr_anomaly,iddq_168h_uA_deviation,iddq_168h_uA_robust_z,iddq_168h_uA_iqr_anomaly,leakage_0h_uA_deviation,leakage_0h_uA_robust_z,leakage_0h_uA_iqr_anomaly,leakage_24h_uA_deviation,leakage_24h_uA_robust_z,leakage_24h_uA_iqr_anomaly,leakage_96h_uA_deviation,leakage_96h_uA_robust_z,leakage_96h_uA_iqr_anomaly,leakage_168h_uA_deviation,leakage_168h_uA_robust_z,leakage_168h_uA_iqr_anomaly,max_robust_z,statistical_evidence_count,statistical_score,statistical_anomaly_flag,isolation_forest_score,isolation_forest_flag,combined_anomaly_score,anomaly_flag,limit_violation,limit_excess_uA,risk_score,risk_score_100,risk_level,screening_decision,explanation,stage,cumulative_components,batches_processed
C2515,L2,TypeB,34.05,1.11,14.23,16.23,19.23,24.23,1.42,1.62,1.92,2.42,Latent_Defect,50,1,14.23,14.23,,14.23,14.23,14.23,14.23,0.0,0.0,1,16.23,16.23,,16.23,16.23,16.23,16.23,0.0,0.0,1,19.23,19.23,,19.23,19.23,19.23,19.23,0.0,0.0,1,24.23,24.23,,24.23,24.23,24.23,24.23,0.0,0.0,1,1.42,1.42,,1.42,1.42,1.42,1.42,0.0,0.0,1,1.62,1.62,,1.62,1.62,1.62,1.62,0.0,0.0,1,1.92,1.92,,1.92,1.92,1.92,1.92,0.0,0.0,1,2.42,2.42,,2.42,2.42,2.42,2.42,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.31081913743930034,0,0.15540956871965017,0,0,0.0,0.10101621966777262,10.1,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,7,14000,7
C2516,L2,TypeB,33.74,1.11,9.57,10.57,11.57,12.57,0.96,1.06,1.16,1.26,Normal,50,1,9.57,9.57,,9.57,9.57,9.57,9.57,0.0,0.0,1,10.57,10.57,,10.57,10.57,10.57,10.57,0.0,0.0,1,11.57,11.57,,11.57,11.57,11.57,11.57,0.0,0.0,1,12.57,12.57,,12.57,12.57,12.57,12.57,0.0,0.0,1,0.96,0.96,,0.96,0.96,0.96,0.96,0.0,0.0,1,1.06,1.06,,1.06,1.06,1.06,1.06,0.0,0.0,1,1.16,1.16,,1.16,1.16,1.16,1.16,0.0,0.0,1,1.26,1.26,,1.26,1.26,1.26,1.26,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.05091240478561816,0,0.02545620239280908,0,0,0.0,0.016546531555325903,1.65,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,7,14000,7
C2517,L2,TypeC,26.31,1.22,13.92,14.92,15.92,16.92,1.39,1.49,1.59,1.69,Normal,50,2,14.195,14.195,0.38890872965260165,13.92,14.47,14.057500000000001,14.3325,0.2749999999999986,0.27500000000000036,2,15.195,15.195,0.38890872965260165,14.92,15.47,15.057500000000001,15.3325,0.2749999999999986,0.27500000000000036,2,16.195,16.195,0.38890872965259976,15.92,16.47,16.0575,16.3325,0.2749999999999986,0.27499999999999947,2,38.46,38.46,30.462160133516466,16.92,60.0,27.69,49.230000000000004,21.540000000000003,21.54,2,1.42,1.42,0.04242640687119289,1.39,1.45,1.4049999999999998,1.435,0.03000000000000025,0.030000000000000027,2,1.52,1.52,0.04242640687119289,1.49,1.55,1.505,1.5350000000000001,0.03000000000000025,0.030000000000000027,2,1.62,1.62,0.04242640687119265,1.59,1.65,1.605,1.635,0.030000000000000027,0.029999999999999916,2,3.8449999999999998,3.8449999999999998,3.04763022691402,1.69,6.0,2.7675,4.922499999999999,2.1549999999999994,2.1550000000000002,0.27500000000000036,0.6744999975472727,0,0.27500000000000036,0.6744999975472727,0,0.27500000000000036,0.6744999975472749,0,21.54,0.6744999999686861,0,0.030000000000000027,0.6744999775166673,0,0.030000000000000027,0.6744999775166673,0,0.030000000000000027,0.6744999775166699,0,2.155,0.6744999996870068,0,0.6744999999686861,0,0.0,0,0.4817831331635603,0,0.24089156658178015,0,0,0.0,0.1565795182781571,15.66,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,7,14000,7
C2518,L2,TypeC,30.24,1.29,8.72,9.72,28.72,30.72,0.87,0.97,2.87,3.07,Sudden_Anomaly,50,1,8.72,8.72,,8.72,8.72,8.72,8.72,0.0,0.0,1,9.72,9.72,,9.72,9.72,9.72,9.72,0.0,0.0,1,28.72,28.72,,28.72,28.72,28.72,28.72,0.0,0.0,1,30.72,30.72,,30.72,30.72,30.72,30.72,0.0,0.0,1,0.87,0.87,,0.87,0.87,0.87,0.87,0.0,0.0,1,0.97,0.97,,0.97,0.97,0.97,0.97,0.0,0.0,1,2.87,2.87,,2.87,2.87,2.87,2.87,0.0,0.0,1,3.07,3.07,,3.07,3.07,3.07,3.07,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.31759425105002,0,0.15879712552501,0,0,0.0,0.10321813159125649,10.32,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,7,14000,7
C2519,L2,TypeB,26.89,1.05,10.17,11.17,12.17,60.0,1.02,1.12,1.22,6.0,Absolute_Failure,50,1,10.17,10.17,,10.17,10.17,10.17,10.17,0.0,0.0,1,11.17,11.17,,11.17,11.17,11.17,11.17,0.0,0.0,1,12.17,12.17,,12.17,12.17,12.17,12.17,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.02,1.02,,1.02,1.02,1.02,1.02,0.0,0.0,1,1.12,1.12,,1.12,1.12,1.12,1.12,0.0,0.0,1,1.22,1.22,,1.22,1.22,1.22,1.22,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.24506632708988652,0,0.12253316354494326,0,1,10.0,0.32964655630421313,32.96,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,7,14000,7
C2520,L2,TypeC,26.23,1.17,9.41,10.41,11.41,12.41,0.94,1.04,1.14,1.24,Normal,50,1,9.41,9.41,,9.41,9.41,9.41,9.41,0.0,0.0,1,10.41,10.41,,10.41,10.41,10.41,10.41,0.0,0.0,1,11.41,11.41,,11.41,11.41,11.41,11.41,0.0,0.0,1,12.41,12.41,,12.41,12.41,12.41,12.41,0.0,0.0,1,0.94,0.94,,0.94,0.94,0.94,0.94,0.0,0.0,1,1.04,1.04,,1.04,1.04,1.04,1.04,0.0,0.0,1,1.14,1.14,,1.14,1.14,1.14,1.14,0.0,0.0,1,1.24,1.24,,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.054800322263214775,0,0.027400161131607387,0,0,0.0,0.017810104735544802,1.78,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,7,14000,7
C2521,L2,TypeA,27.74,1.05,14.34,15.34,16.34,60.0,1.43,1.53,1.63,6.0,Absolute_Failure,50,1,14.34,14.34,,14.34,14.34,14.34,14.34,0.0,0.0,1,15.34,15.34,,15.34,15.34,15.34,15.34,0.0,0.0,1,16.34,16.34,,16.34,16.34,16.34,16.34,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.43,1.43,,1.43,1.43,1.43,1.43,0.0,0.0,1,1.53,1.53,,1.53,1.53,1.53,1.53,0.0,0.0,1,1.63,1.63,,1.63,1.63,1.63,1.63,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.32927505569167526,0,0.16463752784583763,0,1,10.0,0.35701439309979444,35.7,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,7,14000,7
C2522,L2,TypeA,27.28,1.11,14.67,16.67,19.67,24.67,1.47,1.67,1.97,2.47,Latent_Defect,50,1,14.67,14.67,,14.67,14.67,14.67,14.67,0.0,0.0,1,16.67,16.67,,16.67,16.67,16.67,16.67,0.0,0.0,1,19.67,19.67,,19.67,19.67,19.67,19.67,0.0,0.0,1,24.67,24.67,,24.67,24.67,24.67,24.67,0.0,0.0,1,1.47,1.47,,1.47,1.47,1.47,1.47,0.0,0.0,1,1.67,1.67,,1.67,1.67,1.67,1.67,0.0,0.0,1,1.97,1.97,,1.97,1.97,1.97,1.97,0.0,0.0,1,2.47,2.47,,2.47,2.47,2.47,2.47,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.38615592460724496,0,0.19307796230362248,0,0,0.0,0.1255006754973546,12.55,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,7,14000,7
C2523,L2,TypeB,33.15,1.16,9.1,11.1,14.1,19.1,0.91,1.11,1.41,1.91,Latent_Defect,50,1,9.1,9.1,,9.1,9.1,9.1,9.1,0.0,0.0,1,11.1,11.1,,11.1,11.1,11.1,11.1,0.0,0.0,1,14.1,14.1,,14.1,14.1,14.1,14.1,0.0,0.0,1,19.1,19.1,,19.1,19.1,19.1,19.1,0.0,0.0,1,0.91,0.91,,0.91,0.91,0.91,0.91,0.0,0.0,1,1.11,1.11,,1.11,1.11,1.11,1.11,0.0,0.0,1,1.41,1.41,,1.41,1.41,1.41,1.41,0.0,0.0,1,1.91,1.91,,1.91,1.91,1.91,1.91,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.1957650009214864,0,0.0978825004607432,0,0,0.0,0.06362362529948308,6.36,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,7,14000,7
C2524,L2,TypeB,30.2,1.13,9.84,10.84,11.84,60.0,0.98,1.08,1.18,6.0,Absolute_Failure,50,1,9.84,9.84,,9.84,9.84,9.84,9.84,0.0,0.0,1,10.84,10.84,,10.84,10.84,10.84,10.84,0.0,0.0,1,11.84,11.84,,11.84,11.84,11.84,11.84,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,0.98,0.98,,0.98,0.98,0.98,0.98,0.0,0.0,1,1.08,1.08,,1.08,1.08,1.08,1.08,0.0,0.0,1,1.18,1.18,,1.18,1.18,1.18,1.18,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.20215038282275508,0,0.10107519141137754,0,1,10.0,0.3156988744173954,31.57,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,7,14000,7
C2525,L2,TypeB,25.49,1.27,10.01,11.01,12.01,13.01,1.0,1.1,1.2,1.3,Normal,50,1,10.01,10.01,,10.01,10.01,10.01,10.01,0.0,0.0,1,11.01,11.01,,11.01,11.01,11.01,11.01,0.0,0.0,1,12.01,12.01,,12.01,12.01,12.01,12.01,0.0,0.0,1,13.01,13.01,,13.01,13.01,13.01,13.01,0.0,0.0,1,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,1,1.1,1.1,,1.1,1.1,1.1,1.1,0.0,0.0,1,1.2,1.2,,1.2,1.2,1.2,1.2,0.0,0.0,1,1.3,1.3,,1.3,1.3,1.3,1.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.09364432302166725,0,0.046822161510833626,0,0,0.0,0.03043440498204186,3.04,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,7,14000,7
C2526,L2,TypeB,30.91,1.04,13.61,15.61,18.61,23.61,1.36,1.56,1.86,2.36,Latent_Defect,50,1,13.61,13.61,,13.61,13.61,13.61,13.61,0.0,0.0,1,15.61,15.61,,15.61,15.61,15.61,15.61,0.0,0.0,1,18.61,18.61,,18.61,18.61,18.61,18.61,0.0,0.0,1,23.61,23.61,,23.61,23.61,23.61,23.61,0.0,0.0,1,1.36,1.36,,1.36,1.36,1.36,1.36,0.0,0.0,1,1.56,1.56,,1.56,1.56,1.56,1.56,0.0,0.0,1,1.86,1.86,,1.86,1.86,1.86,1.86,0.0,0.0,1,2.36,2.36,,2.36,2.36,2.36,2.36,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2241738909459401,0,0.11208694547297005,0,0,0.0,0.07285651455743053,7.29,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,7,14000,7
C2527,L2,TypeB,30.3,1.08,14.42,15.42,16.42,60.0,1.44,1.54,1.64,6.0,Absolute_Failure,50,1,14.42,14.42,,14.42,14.42,14.42,14.42,0.0,0.0,1,15.42,15.42,,15.42,15.42,15.42,15.42,0.0,0.0,1,16.42,16.42,,16.42,16.42,16.42,16.42,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.44,1.44,,1.44,1.44,1.44,1.44,0.0,0.0,1,1.54,1.54,,1.54,1.54,1.54,1.54,0.0,0.0,1,1.64,1.64,,1.64,1.64,1.64,1.64,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.30886360343362745,0,0.15443180171681373,0,1,10.0,0.3503806711159289,35.04,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,7,14000,7
C2528,L2,TypeC,27.96,1.13,11.22,12.22,31.22,33.22,1.12,1.22,3.12,3.32,Sudden_Anomaly,50,1,11.22,11.22,,11.22,11.22,11.22,11.22,0.0,0.0,1,12.22,12.22,,12.22,12.22,12.22,12.22,0.0,0.0,1,31.22,31.22,,31.22,31.22,31.22,31.22,0.0,0.0,1,33.22,33.22,,33.22,33.22,33.22,33.22,0.0,0.0,1,1.12,1.12,,1.12,1.12,1.12,1.12,0.0,0.0,1,1.22,1.22,,1.22,1.22,1.22,1.22,0.0,0.0,1,3.12,3.12,,3.12,3.12,3.12,3.12,0.0,0.0,1,3.32,3.32,,3.32,3.32,3.32,3.32,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.19509971068709464,0,0.09754985534354732,0,0,0.0,0.06340740597330576,6.34,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,7,14000,7
C2529,L2,TypeC,34.31,1.16,14.65,16.65,19.65,24.65,1.47,1.67,1.97,2.47,Latent_Defect,50,2,13.379999999999999,13.379999999999999,1.7960512242138307,12.11,14.65,12.745,14.015,1.2700000000000014,1.2700000000000005,2,14.879999999999999,14.879999999999999,2.5031580054003775,13.11,16.65,13.995,15.764999999999999,1.7699999999999996,1.7699999999999996,2,16.88,16.88,3.917371567773473,14.11,19.65,15.495,18.265,2.7700000000000014,2.7699999999999996,2,42.325,42.325,24.996224714944454,24.65,60.0,33.4875,51.1625,17.675000000000004,17.675,2,1.3399999999999999,1.3399999999999999,0.1838477631085023,1.21,1.47,1.275,1.405,0.13000000000000012,0.13,2,1.49,1.49,0.25455844122715704,1.31,1.67,1.4,1.58,0.18000000000000016,0.17999999999999994,2,1.69,1.69,0.39597979746446665,1.41,1.97,1.5499999999999998,1.83,0.28000000000000025,0.28,2,4.235,4.235,2.4960869375885126,2.47,6.0,3.3525,5.1175,1.7649999999999997,1.765,1.2700000000000014,0.674499999468898,0,1.7699999999999996,0.6744999996189265,0,2.7699999999999996,0.6744999997564981,0,17.675000000000004,0.6744999999618388,0,0.13000000000000012,0.6744999948115391,0,0.17999999999999994,0.6744999962527778,0,0.28,0.6744999975910714,0,1.7650000000000001,0.674499999617847,0,0.6744999999618388,0,0.0,0,0.6945394350446823,1,0.34726971752234115,0,0,0.0,0.22572531638952176,22.57,LOW,PASS,Isolation Forest identified an unusual multivariate pattern.,7,14000,7
C2530,L2,TypeB,34.98,1.21,13.63,14.63,15.63,60.0,1.36,1.46,1.56,6.0,Absolute_Failure,50,1,13.63,13.63,,13.63,13.63,13.63,13.63,0.0,0.0,1,14.63,14.63,,14.63,14.63,14.63,14.63,0.0,0.0,1,15.63,15.63,,15.63,15.63,15.63,15.63,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.36,1.36,,1.36,1.36,1.36,1.36,0.0,0.0,1,1.46,1.46,,1.46,1.46,1.46,1.46,0.0,0.0,1,1.56,1.56,,1.56,1.56,1.56,1.56,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.24935280583640776,0,0.12467640291820388,0,1,10.0,0.33103966189683254,33.1,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,7,14000,7
C2531,L2,TypeC,29.12,1.1,11.56,12.56,13.56,14.56,1.16,1.26,1.36,1.46,Normal,50,1,11.56,11.56,,11.56,11.56,11.56,11.56,0.0,0.0,1,12.56,12.56,,12.56,12.56,12.56,12.56,0.0,0.0,1,13.56,13.56,,13.56,13.56,13.56,13.56,0.0,0.0,1,14.56,14.56,,14.56,14.56,14.56,14.56,0.0,0.0,1,1.16,1.16,,1.16,1.16,1.16,1.16,0.0,0.0,1,1.26,1.26,,1.26,1.26,1.26,1.26,0.0,0.0,1,1.36,1.36,,1.36,1.36,1.36,1.36,0.0,0.0,1,1.46,1.46,,1.46,1.46,1.46,1.46,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.019912197522017422,0,0.009956098761008711,0,0,0.0,0.006471464194655662,0.65,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,7,14000,7
C2532,L2,TypeA,34.29,1.2,8.23,9.23,28.23,30.23,0.82,0.92,2.82,3.02,Sudden_Anomaly,50,1,8.23,8.23,,8.23,8.23,8.23,8.23,0.0,0.0,1,9.23,9.23,,9.23,9.23,9.23,9.23,0.0,0.0,1,28.23,28.23,,28.23,28.23,28.23,28.23,0.0,0.0,1,30.23,30.23,,30.23,30.23,30.23,30.23,0.0,0.0,1,0.82,0.82,,0.82,0.82,0.82,0.82,0.0,0.0,1,0.92,0.92,,0.92,0.92,0.92,0.92,0.0,0.0,1,2.82,2.82,,2.82,2.82,2.82,2.82,0.0,0.0,1,3.02,3.02,,3.02,3.02,3.02,3.02,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.41586034223162943,0,0.20793017111581472,0,0,0.0,0.13515461122527958,13.52,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,7,14000,7
C2533,L2,TypeB,29.77,1.25,13.06,15.06,18.06,23.06,1.31,1.51,1.81,2.31,Latent_Defect,50,1,13.06,13.06,,13.06,13.06,13.06,13.06,0.0,0.0,1,15.06,15.06,,15.06,15.06,15.06,15.06,0.0,0.0,1,18.06,18.06,,18.06,18.06,18.06,18.06,0.0,0.0,1,23.06,23.06,,23.06,23.06,23.06,23.06,0.0,0.0,1,1.31,1.31,,1.31,1.31,1.31,1.31,0.0,0.0,1,1.51,1.51,,1.51,1.51,1.51,1.51,0.0,0.0,1,1.81,1.81,,1.81,1.81,1.81,1.81,0.0,0.0,1,2.31,2.31,,2.31,2.31,2.31,2.31,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.20281318650995564,0,0.10140659325497782,0,0,0.0,0.06591428561573559,6.59,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,7,14000,7
C2534,L2,TypeC,25.31,1.08,8.49,8.49,8.49,8.49,0.85,0.85,0.85,0.85,High_Stable,50,1,8.49,8.49,,8.49,8.49,8.49,8.49,0.0,0.0,1,8.49,8.49,,8.49,8.49,8.49,8.49,0.0,0.0,1,8.49,8.49,,8.49,8.49,8.49,8.49,0.0,0.0,1,8.49,8.49,,8.49,8.49,8.49,8.49,0.0,0.0,1,0.85,0.85,,0.85,0.85,0.85,0.85,0.0,0.0,1,0.85,0.85,,0.85,0.85,0.85,0.85,0.0,0.0,1,0.85,0.85,,0.85,0.85,0.85,0.85,0.0,0.0,1,0.85,0.85,,0.85,0.85,0.85,0.85,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.38024053291069976,0,0.19012026645534988,0,0,0.0,0.12357817319597743,12.36,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,7,14000,7
C2535,L2,TypeB,28.71,1.23,10.07,10.07,10.07,10.07,1.01,1.01,1.01,1.01,High_Stable,50,1,10.07,10.07,,10.07,10.07,10.07,10.07,0.0,0.0,1,10.07,10.07,,10.07,10.07,10.07,10.07,0.0,0.0,1,10.07,10.07,,10.07,10.07,10.07,10.07,0.0,0.0,1,10.07,10.07,,10.07,10.07,10.07,10.07,0.0,0.0,1,1.01,1.01,,1.01,1.01,1.01,1.01,0.0,0.0,1,1.01,1.01,,1.01,1.01,1.01,1.01,0.0,0.0,1,1.01,1.01,,1.01,1.01,1.01,1.01,0.0,0.0,1,1.01,1.01,,1.01,1.01,1.01,1.01,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.16568423382847045,0,0.08284211691423522,0,0,0.0,0.0538473759942529,5.38,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,7,14000,7
C2536,L2,TypeB,34.0,1.09,11.68,11.68,11.68,11.68,1.17,1.17,1.17,1.17,High_Stable,50,1,11.68,11.68,,11.68,11.68,11.68,11.68,0.0,0.0,1,11.68,11.68,,11.68,11.68,11.68,11.68,0.0,0.0,1,11.68,11.68,,11.68,11.68,11.68,11.68,0.0,0.0,1,11.68,11.68,,11.68,11.68,11.68,11.68,0.0,0.0,1,1.17,1.17,,1.17,1.17,1.17,1.17,0.0,0.0,1,1.17,1.17,,1.17,1.17,1.17,1.17,0.0,0.0,1,1.17,1.17,,1.17,1.17,1.17,1.17,0.0,0.0,1,1.17,1.17,,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.14121206127695682,0,0.07060603063847841,0,0,0.0,0.04589391991501097,4.59,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,7,14000,7
