component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA,iddq_0h_uA_group_count,iddq_0h_uA_group_mean,iddq_0h_uA_group_median,iddq_0h_uA_group_std,iddq_0h_uA_group_min,iddq_0h_uA_group_max,iddq_0h_uA_group_q1,iddq_0h_uA_group_q3,iddq_0h_uA_group_iqr,iddq_0h_uA_group_mad,iddq_24h_uA_group_count,iddq_24h_uA_group_mean,iddq_24h_uA_group_median,iddq_24h_uA_group_std,iddq_24h_uA_group_min,iddq_24h_uA_group_max,iddq_24h_uA_group_q1,iddq_24h_uA_group_q3,iddq_24h_uA_group_iqr,iddq_24h_uA_group_mad,iddq_96h_uA_group_count,iddq_96h_uA_group_mean,iddq_96h_uA_group_median,iddq_96h_uA_group_std,iddq_96h_uA_group_min,iddq_96h_uA_group_max,iddq_96h_uA_group_q1,iddq_96h_uA_group_q3,iddq_96h_uA_group_iqr,iddq_96h_uA_group_mad,iddq_168h_uA_group_count,iddq_168h_uA_group_mean,iddq_168h_uA_group_median,iddq_168h_uA_group_std,iddq_168h_uA_group_min,iddq_168h_uA_group_max,iddq_168h_uA_group_q1,iddq_168h_uA_group_q3,iddq_168h_uA_group_iqr,iddq_168h_uA_group_mad,leakage_0h_uA_group_count,leakage_0h_uA_group_mean,leakage_0h_uA_group_median,leakage_0h_uA_group_std,leakage_0h_uA_group_min,leakage_0h_uA_group_max,leakage_0h_uA_group_q1,leakage_0h_uA_group_q3,leakage_0h_uA_group_iqr,leakage_0h_uA_group_mad,leakage_24h_uA_group_count,leakage_24h_uA_group_mean,leakage_24h_uA_group_median,leakage_24h_uA_group_std,leakage_24h_uA_group_min,leakage_24h_uA_group_max,leakage_24h_uA_group_q1,leakage_24h_uA_group_q3,leakage_24h_uA_group_iqr,leakage_24h_uA_group_mad,leakage_96h_uA_group_count,leakage_96h_uA_group_mean,leakage_96h_uA_group_median,leakage_96h_uA_group_std,leakage_96h_uA_group_min,leakage_96h_uA_group_max,leakage_96h_uA_group_q1,leakage_96h_uA_group_q3,leakage_96h_uA_group_iqr,leakage_96h_uA_group_mad,leakage_168h_uA_group_count,leakage_168h_uA_group_mean,leakage_168h_uA_group_median,leakage_168h_uA_group_std,leakage_168h_uA_group_min,leakage_168h_uA_group_max,leakage_168h_uA_group_q1,leakage_168h_uA_group_q3,leakage_168h_uA_group_iqr,leakage_168h_uA_group_mad,iddq_0h_uA_deviation,iddq_0h_uA_robust_z,iddq_0h_uA_iqr_anomaly,iddq_24h_uA_deviation,iddq_24h_uA_robust_z,iddq_24h_uA_iqr_anomaly,iddq_96h_uA_deviation,iddq_96h_uA_robust_z,iddq_96h_uA_iqr_anomaly,iddq_168h_uA_deviation,iddq_168h_uA_robust_z,iddq_168h_uA_iqr_anomaly,leakage_0h_uA_deviation,leakage_0h_uA_robust_z,leakage_0h_uA_iqr_anomaly,leakage_24h_uA_deviation,leakage_24h_uA_robust_z,leakage_24h_uA_iqr_anomaly,leakage_96h_uA_deviation,leakage_96h_uA_robust_z,leakage_96h_uA_iqr_anomaly,leakage_168h_uA_deviation,leakage_168h_uA_robust_z,leakage_168h_uA_iqr_anomaly,max_robust_z,statistical_evidence_count,statistical_score,statistical_anomaly_flag,isolation_forest_score,isolation_forest_flag,combined_anomaly_score,anomaly_flag,limit_violation,limit_excess_uA,risk_score,risk_score_100,risk_level,screening_decision,explanation,stage,cumulative_components,batches_processed
C3045,L2,TypeC,27.92,1.28,12.8,12.8,12.8,12.8,1.28,1.28,1.28,1.28,High_Stable,50,1,12.8,12.8,,12.8,12.8,12.8,12.8,0.0,0.0,1,12.8,12.8,,12.8,12.8,12.8,12.8,0.0,0.0,1,12.8,12.8,,12.8,12.8,12.8,12.8,0.0,0.0,1,12.8,12.8,,12.8,12.8,12.8,12.8,0.0,0.0,1,1.28,1.28,,1.28,1.28,1.28,1.28,0.0,0.0,1,1.28,1.28,,1.28,1.28,1.28,1.28,0.0,0.0,1,1.28,1.28,,1.28,1.28,1.28,1.28,0.0,0.0,1,1.28,1.28,,1.28,1.28,1.28,1.28,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.19701550501557014,0,0.09850775250778507,0,0,0.0,0.06403003913006029,6.4,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,6,12000,6
C3046,L2,TypeB,28.3,1.17,14.81,16.81,19.81,24.81,1.48,1.68,1.98,2.48,Latent_Defect,50,1,14.81,14.81,,14.81,14.81,14.81,14.81,0.0,0.0,1,16.81,16.81,,16.81,16.81,16.81,16.81,0.0,0.0,1,19.81,19.81,,19.81,19.81,19.81,19.81,0.0,0.0,1,24.81,24.81,,24.81,24.81,24.81,24.81,0.0,0.0,1,1.48,1.48,,1.48,1.48,1.48,1.48,0.0,0.0,1,1.68,1.68,,1.68,1.68,1.68,1.68,0.0,0.0,1,1.98,1.98,,1.98,1.98,1.98,1.98,0.0,0.0,1,2.48,2.48,,2.48,2.48,2.48,2.48,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.4503568417186769,0,0.22517842085933845,0,0,0.0,0.14636597355857,14.64,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,6,12000,6
C3047,L2,TypeB,30.92,1.18,11.49,12.49,13.49,14.49,1.15,1.25,1.35,1.45,Normal,50,1,11.49,11.49,,11.49,11.49,11.49,11.49,0.0,0.0,1,12.49,12.49,,12.49,12.49,12.49,12.49,0.0,0.0,1,13.49,13.49,,13.49,13.49,13.49,13.49,0.0,0.0,1,14.49,14.49,,14.49,14.49,14.49,14.49,0.0,0.0,1,1.15,1.15,,1.15,1.15,1.15,1.15,0.0,0.0,1,1.25,1.25,,1.25,1.25,1.25,1.25,0.0,0.0,1,1.35,1.35,,1.35,1.35,1.35,1.35,0.0,0.0,1,1.45,1.45,,1.45,1.45,1.45,1.45,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,6,12000,6
C3048,L2,TypeA,30.19,1.16,8.28,9.28,10.28,60.0,0.83,0.93,1.03,6.0,Absolute_Failure,50,1,8.28,8.28,,8.28,8.28,8.28,8.28,0.0,0.0,1,9.28,9.28,,9.28,9.28,9.28,9.28,0.0,0.0,1,10.28,10.28,,10.28,10.28,10.28,10.28,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,0.83,0.83,,0.83,0.83,0.83,0.83,0.0,0.0,1,0.93,0.93,,0.93,0.93,0.93,0.93,0.0,0.0,1,1.03,1.03,,1.03,1.03,1.03,1.03,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.4307886588305725,0,0.21539432941528625,0,1,10.0,0.390006314119936,39.0,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,6,12000,6
C3049,L2,TypeA,32.72,1.07,10.42,12.42,15.42,20.42,1.04,1.24,1.54,2.04,Latent_Defect,50,1,10.42,10.42,,10.42,10.42,10.42,10.42,0.0,0.0,1,12.42,12.42,,12.42,12.42,12.42,12.42,0.0,0.0,1,15.42,15.42,,15.42,15.42,15.42,15.42,0.0,0.0,1,20.42,20.42,,20.42,20.42,20.42,20.42,0.0,0.0,1,1.04,1.04,,1.04,1.04,1.04,1.04,0.0,0.0,1,1.24,1.24,,1.24,1.24,1.24,1.24,0.0,0.0,1,1.54,1.54,,1.54,1.54,1.54,1.54,0.0,0.0,1,2.04,2.04,,2.04,2.04,2.04,2.04,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.18156883299369644,0,0.09078441649684822,0,0,0.0,0.059009870722951344,5.9,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,6,12000,6
C3050,L2,TypeB,33.19,1.19,12.83,13.83,32.83,34.83,1.28,1.38,3.28,3.48,Sudden_Anomaly,50,2,13.085,13.085,0.36062445840513846,12.83,13.34,12.9575,13.2125,0.2550000000000008,0.2549999999999999,2,14.085,14.085,0.36062445840513846,13.83,14.34,13.9575,14.2125,0.2550000000000008,0.2549999999999999,2,33.085,33.085,0.36062445840514284,32.83,33.34,32.957499999999996,33.212500000000006,0.25500000000000966,0.25500000000000256,2,35.085,35.085,0.36062445840514284,34.83,35.34,34.957499999999996,35.212500000000006,0.25500000000000966,0.25500000000000256,2,1.3050000000000002,1.3050000000000002,0.03535533905932733,1.28,1.33,1.2925,1.3175000000000001,0.025000000000000133,0.025000000000000022,2,1.4049999999999998,1.4049999999999998,0.03535533905932749,1.38,1.43,1.3924999999999998,1.4175,0.025000000000000133,0.025000000000000022,2,3.3049999999999997,3.3049999999999997,0.03535533905932772,3.28,3.33,3.2925,3.3175,0.02499999999999991,0.025000000000000133,2,3.505,3.505,0.03535533905932725,3.48,3.53,3.4924999999999997,3.5175,0.025000000000000355,0.02499999999999991,0.2550000000000008,0.6744999973549043,0,0.2550000000000008,0.6744999973549043,0,0.25500000000000256,0.6744999973549018,0,0.25500000000000256,0.6744999973549018,0,0.025000000000000133,0.6744999730200041,0,0.02499999999999991,0.6744999730199981,0,0.02499999999999991,0.6744999730199951,0,0.02499999999999991,0.6744999730200011,0,0.6744999973549043,0,0.0,0,0.7476126329648212,1,0.3738063164824106,0,0,0.0,0.2429741057135669,24.3,LOW,PASS,Isolation Forest identified an unusual multivariate pattern.,6,12000,6
C3051,L2,TypeC,29.46,1.16,14.37,16.37,19.37,24.37,1.44,1.64,1.94,2.44,Latent_Defect,50,1,14.37,14.37,,14.37,14.37,14.37,14.37,0.0,0.0,1,16.37,16.37,,16.37,16.37,16.37,16.37,0.0,0.0,1,19.37,19.37,,19.37,19.37,19.37,19.37,0.0,0.0,1,24.37,24.37,,24.37,24.37,24.37,24.37,0.0,0.0,1,1.44,1.44,,1.44,1.44,1.44,1.44,0.0,0.0,1,1.64,1.64,,1.64,1.64,1.64,1.64,0.0,0.0,1,1.94,1.94,,1.94,1.94,1.94,1.94,0.0,0.0,1,2.44,2.44,,2.44,2.44,2.44,2.44,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.31799554341215414,0,0.15899777170607707,0,0,0.0,0.1033485516089501,10.33,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,6,12000,6
C3052,L2,TypeC,26.57,1.01,13.86,14.86,33.86,35.86,1.39,1.49,3.39,3.59,Sudden_Anomaly,50,1,13.86,13.86,,13.86,13.86,13.86,13.86,0.0,0.0,1,14.86,14.86,,14.86,14.86,14.86,14.86,0.0,0.0,1,33.86,33.86,,33.86,33.86,33.86,33.86,0.0,0.0,1,35.86,35.86,,35.86,35.86,35.86,35.86,0.0,0.0,1,1.39,1.39,,1.39,1.39,1.39,1.39,0.0,0.0,1,1.49,1.49,,1.49,1.49,1.49,1.49,0.0,0.0,1,3.39,3.39,,3.39,3.39,3.39,3.39,0.0,0.0,1,3.59,3.59,,3.59,3.59,3.59,3.59,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.36294552379687944,0,0.18147276189843972,0,0,0.0,0.11795729523398582,11.8,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,6,12000,6
C3053,L2,TypeA,32.73,1.1,10.91,12.91,15.91,20.91,1.09,1.29,1.59,2.09,Latent_Defect,50,1,10.91,10.91,,10.91,10.91,10.91,10.91,0.0,0.0,1,12.91,12.91,,12.91,12.91,12.91,12.91,0.0,0.0,1,15.91,15.91,,15.91,15.91,15.91,15.91,0.0,0.0,1,20.91,20.91,,20.91,20.91,20.91,20.91,0.0,0.0,1,1.09,1.09,,1.09,1.09,1.09,1.09,0.0,0.0,1,1.29,1.29,,1.29,1.29,1.29,1.29,0.0,0.0,1,1.59,1.59,,1.59,1.59,1.59,1.59,0.0,0.0,1,2.09,2.09,,2.09,2.09,2.09,2.09,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.16858994427501586,0,0.08429497213750793,0,0,0.0,0.054791731889380156,5.48,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,6,12000,6
C3054,L2,TypeA,25.19,1.18,8.27,10.27,13.27,18.27,0.83,1.03,1.33,1.83,Latent_Defect,50,1,8.27,8.27,,8.27,8.27,8.27,8.27,0.0,0.0,1,10.27,10.27,,10.27,10.27,10.27,10.27,0.0,0.0,1,13.27,13.27,,13.27,13.27,13.27,13.27,0.0,0.0,1,18.27,18.27,,18.27,18.27,18.27,18.27,0.0,0.0,1,0.83,0.83,,0.83,0.83,0.83,0.83,0.0,0.0,1,1.03,1.03,,1.03,1.03,1.03,1.03,0.0,0.0,1,1.33,1.33,,1.33,1.33,1.33,1.33,0.0,0.0,1,1.83,1.83,,1.83,1.83,1.83,1.83,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.40438140082257057,0,0.20219070041128528,0,0,0.0,0.13142395526733544,13.14,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,6,12000,6
C3055,L2,TypeB,27.42,1.2,8.45,10.45,13.45,18.45,0.85,1.05,1.35,1.85,Latent_Defect,50,1,8.45,8.45,,8.45,8.45,8.45,8.45,0.0,0.0,1,10.45,10.45,,10.45,10.45,10.45,10.45,0.0,0.0,1,13.45,13.45,,13.45,13.45,13.45,13.45,0.0,0.0,1,18.45,18.45,,18.45,18.45,18.45,18.45,0.0,0.0,1,0.85,0.85,,0.85,0.85,0.85,0.85,0.0,0.0,1,1.05,1.05,,1.05,1.05,1.05,1.05,0.0,0.0,1,1.35,1.35,,1.35,1.35,1.35,1.35,0.0,0.0,1,1.85,1.85,,1.85,1.85,1.85,1.85,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.309114084868015,0,0.1545570424340075,0,0,0.0,0.10046207758210488,10.05,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,6,12000,6
C3056,L2,TypeA,31.52,1.08,12.82,13.82,14.82,15.82,1.28,1.38,1.48,1.58,Normal,50,1,12.82,12.82,,12.82,12.82,12.82,12.82,0.0,0.0,1,13.82,13.82,,13.82,13.82,13.82,13.82,0.0,0.0,1,14.82,14.82,,14.82,14.82,14.82,14.82,0.0,0.0,1,15.82,15.82,,15.82,15.82,15.82,15.82,0.0,0.0,1,1.28,1.28,,1.28,1.28,1.28,1.28,0.0,0.0,1,1.38,1.38,,1.38,1.38,1.38,1.38,0.0,0.0,1,1.48,1.48,,1.48,1.48,1.48,1.48,0.0,0.0,1,1.58,1.58,,1.58,1.58,1.58,1.58,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.03736658782401699,0,0.018683293912008497,0,0,0.0,0.012144141042805524,1.21,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,6,12000,6
C3057,L2,TypeC,28.08,1.19,9.79,9.79,9.79,9.79,0.98,0.98,0.98,0.98,High_Stable,50,1,9.79,9.79,,9.79,9.79,9.79,9.79,0.0,0.0,1,9.79,9.79,,9.79,9.79,9.79,9.79,0.0,0.0,1,9.79,9.79,,9.79,9.79,9.79,9.79,0.0,0.0,1,9.79,9.79,,9.79,9.79,9.79,9.79,0.0,0.0,1,0.98,0.98,,0.98,0.98,0.98,0.98,0.0,0.0,1,0.98,0.98,,0.98,0.98,0.98,0.98,0.0,0.0,1,0.98,0.98,,0.98,0.98,0.98,0.98,0.0,0.0,1,0.98,0.98,,0.98,0.98,0.98,0.98,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.20514159386396807,0,0.10257079693198404,0,0,0.0,0.06667101800578963,6.67,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,6,12000,6
C3058,L2,TypeC,32.74,1.28,9.37,10.37,11.37,12.37,0.94,1.04,1.14,1.24,Normal,50,1,9.37,9.37,,9.37,9.37,9.37,9.37,0.0,0.0,1,10.37,10.37,,10.37,10.37,10.37,10.37,0.0,0.0,1,11.37,11.37,,11.37,11.37,11.37,11.37,0.0,0.0,1,12.37,12.37,,12.37,12.37,12.37,12.37,0.0,0.0,1,0.94,0.94,,0.94,0.94,0.94,0.94,0.0,0.0,1,1.04,1.04,,1.04,1.04,1.04,1.04,0.0,0.0,1,1.14,1.14,,1.14,1.14,1.14,1.14,0.0,0.0,1,1.24,1.24,,1.24,1.24,1.24,1.24,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.11616689809657081,0,0.058083449048285406,0,0,0.0,0.037754241881385514,3.78,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,6,12000,6
C3059,L2,TypeC,28.72,1.25,12.61,14.61,17.61,22.61,1.26,1.46,1.76,2.26,Latent_Defect,50,1,12.61,12.61,,12.61,12.61,12.61,12.61,0.0,0.0,1,14.61,14.61,,14.61,14.61,14.61,14.61,0.0,0.0,1,17.61,17.61,,17.61,17.61,17.61,17.61,0.0,0.0,1,22.61,22.61,,22.61,22.61,22.61,22.61,0.0,0.0,1,1.26,1.26,,1.26,1.26,1.26,1.26,0.0,0.0,1,1.46,1.46,,1.46,1.46,1.46,1.46,0.0,0.0,1,1.76,1.76,,1.76,1.76,1.76,1.76,0.0,0.0,1,2.26,2.26,,2.26,2.26,2.26,2.26,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.21036955923366832,0,0.10518477961683416,0,0,0.0,0.06837010675094221,6.84,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,6,12000,6
C3060,L2,TypeA,30.12,1.1,12.41,13.41,32.41,34.41,1.24,1.34,3.24,3.44,Sudden_Anomaly,50,1,12.41,12.41,,12.41,12.41,12.41,12.41,0.0,0.0,1,13.41,13.41,,13.41,13.41,13.41,13.41,0.0,0.0,1,32.41,32.41,,32.41,32.41,32.41,32.41,0.0,0.0,1,34.41,34.41,,34.41,34.41,34.41,34.41,0.0,0.0,1,1.24,1.24,,1.24,1.24,1.24,1.24,0.0,0.0,1,1.34,1.34,,1.34,1.34,1.34,1.34,0.0,0.0,1,3.24,3.24,,3.24,3.24,3.24,3.24,0.0,0.0,1,3.44,3.44,,3.44,3.44,3.44,3.44,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.23078534243261487,0,0.11539267121630743,0,0,0.0,0.07500523629059984,7.5,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,6,12000,6
C3061,L2,TypeC,25.11,1.1,8.99,9.99,10.99,60.0,0.9,1.0,1.1,6.0,Absolute_Failure,50,1,8.99,8.99,,8.99,8.99,8.99,8.99,0.0,0.0,1,9.99,9.99,,9.99,9.99,9.99,9.99,0.0,0.0,1,10.99,10.99,,10.99,10.99,10.99,10.99,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,0.9,0.9,,0.9,0.9,0.9,0.9,0.0,0.0,1,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,1,1.1,1.1,,1.1,1.1,1.1,1.1,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.38074059887578776,0,0.19037029943789388,0,1,10.0,0.373740694634631,37.37,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,6,12000,6
C3062,L2,TypeC,33.42,1.09,8.75,9.75,10.75,60.0,0.87,0.97,1.07,6.0,Absolute_Failure,50,1,8.75,8.75,,8.75,8.75,8.75,8.75,0.0,0.0,1,9.75,9.75,,9.75,9.75,9.75,9.75,0.0,0.0,1,10.75,10.75,,10.75,10.75,10.75,10.75,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,0.87,0.87,,0.87,0.87,0.87,0.87,0.0,0.0,1,0.97,0.97,,0.97,0.97,0.97,0.97,0.0,0.0,1,1.07,1.07,,1.07,1.07,1.07,1.07,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.3731231816475039,0,0.18656159082375195,0,1,10.0,0.37126503403543876,37.13,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,6,12000,6
C3063,L2,TypeA,31.33,1.27,9.26,9.26,9.26,9.26,0.93,0.93,0.93,0.93,High_Stable,50,1,9.26,9.26,,9.26,9.26,9.26,9.26,0.0,0.0,1,9.26,9.26,,9.26,9.26,9.26,9.26,0.0,0.0,1,9.26,9.26,,9.26,9.26,9.26,9.26,0.0,0.0,1,9.26,9.26,,9.26,9.26,9.26,9.26,0.0,0.0,1,0.93,0.93,,0.93,0.93,0.93,0.93,0.0,0.0,1,0.93,0.93,,0.93,0.93,0.93,0.93,0.0,0.0,1,0.93,0.93,,0.93,0.93,0.93,0.93,0.0,0.0,1,0.93,0.93,,0.93,0.93,0.93,0.93,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2627721767816299,0,0.13138608839081495,0,0,0.0,0.08540095745402972,8.54,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,6,12000,6
C3064,L2,TypeC,26.78,1.04,12.33,13.33,14.33,60.0,1.23,1.33,1.43,6.0,Absolute_Failure,50,1,12.33,12.33,,12.33,12.33,12.33,12.33,0.0,0.0,1,13.33,13.33,,13.33,13.33,13.33,13.33,0.0,0.0,1,14.33,14.33,,14.33,14.33,14.33,14.33,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.23,1.23,,1.23,1.23,1.23,1.23,0.0,0.0,1,1.33,1.33,,1.33,1.33,1.33,1.33,0.0,0.0,1,1.43,1.43,,1.43,1.43,1.43,1.43,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.23093019864927578,0,0.11546509932463789,0,1,10.0,0.32505231456101463,32.51,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,6,12000,6
C3065,L2,TypeB,26.27,1.08,14.95,15.95,16.95,17.95,1.49,1.59,1.69,1.79,Normal,50,2,14.6,14.6,0.49497474683058273,14.25,14.95,14.425,14.774999999999999,0.34999999999999787,0.34999999999999964,2,16.1,16.1,0.21213203435596603,15.95,16.25,16.025,16.175,0.15000000000000213,0.15000000000000036,2,18.1,18.1,1.626345596729061,16.95,19.25,17.525,18.675,1.1500000000000021,1.1500000000000004,2,21.1,21.1,4.454772721475251,17.95,24.25,19.525,22.675,3.150000000000002,3.1500000000000004,2,1.46,1.46,0.04242640687119289,1.43,1.49,1.4449999999999998,1.475,0.03000000000000025,0.030000000000000027,2,1.6099999999999999,1.6099999999999999,0.02828427124746169,1.59,1.63,1.6,1.6199999999999999,0.019999999999999796,0.019999999999999907,2,1.81,1.81,0.16970562748477147,1.69,1.93,1.75,1.8699999999999999,0.11999999999999988,0.12,2,2.1100000000000003,2.1100000000000003,0.45254833995939064,1.79,2.43,1.9500000000000002,2.27,0.31999999999999984,0.32000000000000006,0.34999999999999964,0.6744999980728571,0,0.15000000000000213,0.6744999955033413,0,1.1500000000000021,0.6744999994134793,0,3.150000000000002,0.6744999997858733,0,0.030000000000000027,0.6744999775166673,0,0.019999999999999796,0.674499966274998,0,0.1200000000000001,0.6744999943791673,0,0.3200000000000003,0.674499997892188,0,0.6744999997858733,0,0.0,0,0.691989629089737,1,0.3459948145448685,0,0,0.0,0.22489662945416455,22.49,LOW,PASS,Isolation Forest identified an unusual multivariate pattern.,6,12000,6
C3066,L2,TypeB,33.24,1.11,11.24,12.24,13.24,14.24,1.12,1.22,1.32,1.42,Normal,50,1,11.24,11.24,,11.24,11.24,11.24,11.24,0.0,0.0,1,12.24,12.24,,12.24,12.24,12.24,12.24,0.0,0.0,1,13.24,13.24,,13.24,13.24,13.24,13.24,0.0,0.0,1,14.24,14.24,,14.24,14.24,14.24,14.24,0.0,0.0,1,1.12,1.12,,1.12,1.12,1.12,1.12,0.0,0.0,1,1.22,1.22,,1.22,1.22,1.22,1.22,0.0,0.0,1,1.32,1.32,,1.32,1.32,1.32,1.32,0.0,0.0,1,1.42,1.42,,1.42,1.42,1.42,1.42,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.02210241275939705,0,0.011051206379698525,0,0,0.0,0.007183284146804042,0.72,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,6,12000,6
