component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA,temperature_bin,voltage_bin,iddq_0h_uA_group_count,iddq_0h_uA_group_mean,iddq_0h_uA_group_median,iddq_0h_uA_group_std,iddq_0h_uA_group_min,iddq_0h_uA_group_max,iddq_0h_uA_group_q1,iddq_0h_uA_group_q3,iddq_0h_uA_group_iqr,iddq_0h_uA_group_mad,iddq_24h_uA_group_count,iddq_24h_uA_group_mean,iddq_24h_uA_group_median,iddq_24h_uA_group_std,iddq_24h_uA_group_min,iddq_24h_uA_group_max,iddq_24h_uA_group_q1,iddq_24h_uA_group_q3,iddq_24h_uA_group_iqr,iddq_24h_uA_group_mad,iddq_96h_uA_group_count,iddq_96h_uA_group_mean,iddq_96h_uA_group_median,iddq_96h_uA_group_std,iddq_96h_uA_group_min,iddq_96h_uA_group_max,iddq_96h_uA_group_q1,iddq_96h_uA_group_q3,iddq_96h_uA_group_iqr,iddq_96h_uA_group_mad,iddq_168h_uA_group_count,iddq_168h_uA_group_mean,iddq_168h_uA_group_median,iddq_168h_uA_group_std,iddq_168h_uA_group_min,iddq_168h_uA_group_max,iddq_168h_uA_group_q1,iddq_168h_uA_group_q3,iddq_168h_uA_group_iqr,iddq_168h_uA_group_mad,leakage_0h_uA_group_count,leakage_0h_uA_group_mean,leakage_0h_uA_group_median,leakage_0h_uA_group_std,leakage_0h_uA_group_min,leakage_0h_uA_group_max,leakage_0h_uA_group_q1,leakage_0h_uA_group_q3,leakage_0h_uA_group_iqr,leakage_0h_uA_group_mad,leakage_24h_uA_group_count,leakage_24h_uA_group_mean,leakage_24h_uA_group_median,leakage_24h_uA_group_std,leakage_24h_uA_group_min,leakage_24h_uA_group_max,leakage_24h_uA_group_q1,leakage_24h_uA_group_q3,leakage_24h_uA_group_iqr,leakage_24h_uA_group_mad,leakage_96h_uA_group_count,leakage_96h_uA_group_mean,leakage_96h_uA_group_median,leakage_96h_uA_group_std,leakage_96h_uA_group_min,leakage_96h_uA_group_max,leakage_96h_uA_group_q1,leakage_96h_uA_group_q3,leakage_96h_uA_group_iqr,leakage_96h_uA_group_mad,leakage_168h_uA_group_count,leakage_168h_uA_group_mean,leakage_168h_uA_group_median,leakage_168h_uA_group_std,leakage_168h_uA_group_min,leakage_168h_uA_group_max,leakage_168h_uA_group_q1,leakage_168h_uA_group_q3,leakage_168h_uA_group_iqr,leakage_168h_uA_group_mad,iddq_0h_uA_deviation,iddq_0h_uA_robust_z,iddq_0h_uA_iqr_anomaly,iddq_24h_uA_deviation,iddq_24h_uA_robust_z,iddq_24h_uA_iqr_anomaly,iddq_96h_uA_deviation,iddq_96h_uA_robust_z,iddq_96h_uA_iqr_anomaly,iddq_168h_uA_deviation,iddq_168h_uA_robust_z,iddq_168h_uA_iqr_anomaly,leakage_0h_uA_deviation,leakage_0h_uA_robust_z,leakage_0h_uA_iqr_anomaly,leakage_24h_uA_deviation,leakage_24h_uA_robust_z,leakage_24h_uA_iqr_anomaly,leakage_96h_uA_deviation,leakage_96h_uA_robust_z,leakage_96h_uA_iqr_anomaly,leakage_168h_uA_deviation,leakage_168h_uA_robust_z,leakage_168h_uA_iqr_anomaly,max_robust_z,statistical_evidence_count,iddq_change_0h_24h,iddq_change_0h_24h_robust_z,iddq_change_24h_96h,iddq_change_24h_96h_robust_z,iddq_change_96h_168h,iddq_change_96h_168h_robust_z,leakage_change_0h_24h,leakage_change_0h_24h_robust_z,leakage_change_24h_96h,leakage_change_24h_96h_robust_z,leakage_change_96h_168h,leakage_change_96h_168h_robust_z,max_temporal_robust_z,temporal_anomaly_score,temporal_anomaly_flag,statistical_score,statistical_anomaly_flag,isolation_forest_score,isolation_forest_flag,combined_anomaly_score,anomaly_flag,limit_violation,limit_excess_uA,risk_score,risk_score_100,risk_level,screening_decision,explanation,stage,cumulative_components,batches_processed
C602,L1,TypeC,34.52,1.24,10.63,11.63,12.63,13.63,1.06,1.16,1.26,1.36,Normal,50,34.0,1.2000000000000002,10,11.268,11.045,1.5694854075283542,9.05,14.12,10.434999999999999,12.357500000000002,1.922500000000003,1.1000000000000005,10,12.068000000000001,12.045,1.6337264832958494,9.52,15.12,11.434999999999999,12.7425,1.307500000000001,0.7600000000000007,10,20.068,15.415000000000001,9.043361960883548,9.52,31.18,12.9925,30.04,17.0475,4.340000000000001,10,25.556,23.380000000000003,15.487134588999277,9.52,60.0,13.797500000000001,32.775,18.9775,9.639999999999997,10,1.126,1.105,0.1575648014839186,0.9,1.41,1.045,1.2349999999999999,0.18999999999999995,0.10999999999999999,10,1.206,1.205,0.16392410167852406,0.95,1.51,1.145,1.275,0.1299999999999999,0.07500000000000007,10,2.006,1.54,0.9049149745203198,0.95,3.12,1.3,3.005,1.7049999999999998,0.43500000000000005,10,2.555,2.335,1.5491879593300915,0.95,6.0,1.3775,3.2775,1.9,0.965,0.41499999999999915,0.2544704545454539,0,0.41499999999999915,0.36831249999999893,0,2.785,0.4328300691244239,0,9.750000000000002,0.6821965767634859,0,0.04499999999999993,0.2759318181818178,0,0.04500000000000015,0.404700000000001,0,0.28,0.4341609195402299,0,0.9749999999999999,0.6814896373056993,0,0.6821965767634859,0,1.0,0.0,1.0,5.99076344087734e-16,1.0,0.6744999999999975,0.09999999999999987,0.0,0.10000000000000009,0.0,0.10000000000000009,0.674499999999994,0.6744999999999975,0.0,0,0.0,0,0.07507518415902689,0,0.037537592079513446,0,0,0.0,0.024399434851683742,2.44,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,3,6000,3
C603,L1,TypeB,34.72,1.19,9.0,10.0,29.0,31.0,0.9,1.0,2.9,3.1,Sudden_Anomaly,50,34.0,1.1500000000000001,16,11.938125,12.14,1.7854120672830682,8.6,14.59,10.9725,13.32,2.3475,1.1799999999999997,16,13.000625,13.07,1.9462218741277506,9.6,16.14,12.1375,14.32,2.182500000000001,1.125,16,17.625625,15.32,7.397180515800149,9.89,34.59,13.8725,16.7925,2.92,1.705,16,33.65,27.57,19.69743773523179,9.89,60.0,16.71,60.0,43.29,11.375,16,1.193125,1.21,0.17782833482509652,0.86,1.46,1.0975000000000001,1.33,0.23249999999999993,0.12,16,1.299375,1.3050000000000002,0.19409512272766336,0.96,1.61,1.21,1.43,0.21999999999999997,0.11499999999999977,16,1.761875,1.53,0.739632510102145,0.99,3.46,1.385,1.6775,0.2925,0.17000000000000004,16,3.364375,2.755,1.9702046213528177,0.99,6.0,1.6675,6.0,4.3325,1.1349999999999998,3.1400000000000006,1.7948559322033906,0,3.0700000000000003,1.8406355555555558,0,13.68,5.41182404692082,1,3.4299999999999997,0.2033876923076923,0,0.30999999999999994,1.742458333333333,0,0.30500000000000016,1.7888913043478307,0,1.3699999999999999,5.435676470588233,1,0.3450000000000002,0.20502422907489,0,5.435676470588233,2,1.0,0.0,19.0,24.282,2.0,0.40469999999999995,0.09999999999999998,0.0,1.9,24.281999999999925,0.20000000000000018,0.4046999999999993,24.282,1.0,1,0.7733703676470585,1,0.47215944990186987,1,0.6227649087744642,1,0,0.0,0.48213422746810763,48.21,MEDIUM,REVIEW,measurement is statistically abnormal within its component/lot/condition group; Isolation Forest identified an unusual multivariate pattern; statistical and machine-learning evidence agree.,3,6000,3
C604,L1,TypeB,27.91,1.02,10.69,11.69,30.69,32.69,1.07,1.17,3.07,3.27,Sudden_Anomaly,50,27.0,1.0,9,11.196666666666665,11.3,1.5926942581675874,9.25,13.38,9.69,12.5,2.8100000000000005,1.6100000000000012,9,12.307777777777778,12.3,1.5791198321990787,9.36,14.38,11.69,13.5,1.8100000000000005,1.0500000000000007,9,17.641111111111112,14.69,7.78317326744761,9.36,31.3,14.25,15.38,1.1300000000000008,0.6900000000000013,9,29.556666666666665,19.69,18.922089604480792,9.36,60.0,16.22,33.3,17.08,10.330000000000002,9,1.1211111111111112,1.13,0.1578325413566896,0.93,1.34,0.97,1.25,0.28,0.15999999999999992,9,1.232222222222222,1.23,0.15650701084757979,0.94,1.44,1.17,1.35,0.18000000000000016,0.10000000000000009,9,1.7655555555555553,1.47,0.7775459972103115,0.94,3.13,1.43,1.54,0.1100000000000001,0.07000000000000006,9,2.9566666666666666,1.97,1.8914676841014229,0.94,6.0,1.62,3.33,1.71,1.03,0.6100000000000012,0.2555559006211183,0,0.6100000000000012,0.39185238095238145,0,16.0,15.640579710144898,1,12.999999999999996,0.8488383349467566,0,0.05999999999999983,0.2529374999999994,0,0.06000000000000005,0.4047,0,1.5999999999999999,15.417142857142842,1,1.3,0.8513106796116505,0,15.640579710144898,2,1.0,0.0,19.0,12.141,1.9999999999999964,0.0,0.09999999999999987,0.0,1.9,12.14099999999999,0.20000000000000018,0.0,12.141,1.0,1,0.8424999999999998,1,0.4704860860451576,1,0.6564930430225787,1,0,0.0,0.5109704779646762,51.1,MEDIUM,REVIEW,measurement is statistically abnormal within its component/lot/condition group; Isolation Forest identified an unusual multivariate pattern; statistical and machine-learning evidence agree.,3,6000,3
C605,L1,TypeB,29.64,1.3,11.94,12.94,31.94,33.94,1.19,1.29,3.19,3.39,Sudden_Anomaly,50,29.0,1.3,3,11.06,11.94,2.709391075500177,8.02,13.22,9.98,12.58,2.5999999999999996,1.2800000000000011,3,12.393333333333333,12.94,3.135942176337653,9.02,15.22,10.98,14.08,3.0999999999999996,2.280000000000001,3,20.06,18.22,11.075233631847231,10.02,31.94,14.12,25.08,10.959999999999999,8.2,3,39.053333333333335,33.94,18.915647843342118,23.22,60.0,28.58,46.97,18.39,10.719999999999999,3,1.1033333333333333,1.19,0.2706165799305972,0.8,1.32,0.995,1.255,0.2599999999999999,0.13000000000000012,3,1.2366666666666666,1.29,0.3134219732777735,0.9,1.52,1.095,1.405,0.31000000000000005,0.22999999999999998,3,2.0033333333333334,1.82,1.1064507821558685,1.0,3.19,1.4100000000000001,2.505,1.0949999999999998,0.8200000000000001,3,3.9033333333333338,3.39,1.8929430348886185,2.32,6.0,2.855,4.695,1.8400000000000003,1.0700000000000003,0.0,0.0,0,0.0,0.0,0,13.720000000000002,1.1285536585365856,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.3699999999999999,1.1269085365853657,0,0.0,0.0,0,1.1285536585365856,0,1.0,0.0,19.0,0.0,1.9999999999999964,0.0,0.10000000000000009,0.0,1.9,0.0,0.20000000000000018,0.0,0.0,0.0,0,0.0,0,0.3449834276362417,0,0.17249171381812084,0,0,0.0,0.11211961398177855,11.21,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,3,6000,3
C606,L1,TypeC,32.53,1.03,14.28,15.28,16.28,60.0,1.43,1.53,1.63,6.0,Absolute_Failure,50,32.0,1.0,14,11.868571428571428,12.56,2.0533831638499462,8.34,14.28,10.25,13.3975,3.147500000000001,1.2699999999999996,14,12.94,13.565000000000001,2.15200085787801,9.34,16.09,11.25,14.3975,3.147500000000001,1.299999999999999,14,16.725714285714286,15.225000000000001,6.087323163485187,10.97,31.57,13.11,16.5725,3.462500000000002,2.005000000000001,14,27.850714285714286,19.12,18.600419128563793,11.97,60.0,15.512500000000001,32.7625,17.25,6.775000000000001,14,1.1885714285714286,1.26,0.2070621290210387,0.83,1.43,1.025,1.3425,0.3175000000000001,0.125,14,1.2957142857142858,1.36,0.21678469594416577,0.93,1.61,1.125,1.4425,0.3174999999999999,0.13,14,1.6742857142857144,1.525,0.6082726398545346,1.1,3.16,1.315,1.66,0.345,0.19999999999999996,14,2.7864285714285715,1.915,1.85913382289403,1.2,6.0,1.5550000000000002,3.2775,1.7224999999999997,0.68,1.7199999999999989,0.9134960629921257,0,1.714999999999998,0.8898211538461535,0,1.0549999999999997,0.3549114713216955,0,40.879999999999995,4.069898154981549,1,0.16999999999999993,0.9173199999999996,0,0.16999999999999993,0.8820384615384611,0,0.10499999999999998,0.3541125,0,4.085,4.051959558823529,1,4.069898154981549,2,1.0,0.0,1.0000000000000018,0.0,43.72,56.95478,0.10000000000000009,0.0,0.09999999999999987,0.0,4.37,56.927799999999955,56.95478,1.0,1,0.6060625239852397,1,0.34615417016469024,0,0.47610834707496497,0,1,10.0,0.6200766779972513,62.01,HIGH,REJECT,final Iddq exceeds the absolute specification limit; measurement is statistically abnormal within its component/lot/condition group.,3,6000,3
C607,L1,TypeA,29.37,1.0,13.53,14.53,15.53,60.0,1.35,1.45,1.55,6.0,Absolute_Failure,50,29.0,1.0,6,11.948333333333332,12.6,1.7776435713231902,9.33,13.53,10.71,13.3125,2.602499999999999,0.8950000000000005,6,13.448333333333332,13.93,1.9292528778433027,10.33,15.46,12.46,14.785,2.3249999999999993,1.2350000000000003,6,15.448333333333332,15.35,2.577986940747891,11.33,18.46,14.54,17.285,2.745000000000001,1.7700000000000005,6,33.138333333333335,23.165,21.18193326083969,12.33,60.0,20.845000000000002,50.865,30.02,6.914999999999998,6,1.195,1.26,0.17840964099509868,0.93,1.35,1.0725,1.335,0.26249999999999996,0.09000000000000008,6,1.345,1.3900000000000001,0.19449935732541637,1.03,1.55,1.2475,1.48,0.23249999999999993,0.1299999999999999,6,1.545,1.5350000000000001,0.26044193210771577,1.13,1.85,1.4525,1.73,0.2775000000000001,0.18000000000000005,6,3.315,2.3200000000000003,2.117760609700728,1.23,6.0,2.0875,5.0875,3.0000000000000004,0.6950000000000003,0.9299999999999997,0.7008770949720664,0,0.5999999999999996,0.3276923076923074,0,0.17999999999999972,0.06859322033898292,0,36.835,3.5929439624005797,0,0.09000000000000008,0.6745,0,0.05999999999999983,0.3113076923076917,0,0.014999999999999902,0.05620833333333295,0,3.6799999999999997,3.5714532374100703,0,3.5929439624005797,0,1.0,0.6745,1.0,0.6745,44.47,13.311257499999995,0.09999999999999987,0.674500000000003,0.10000000000000009,0.6745,4.45,13.321375000000003,13.321375000000003,1.0,1,0.49513563539407096,0,0.3067861886670568,0,0.4009609120305639,0,1,10.0,0.5601381563592736,56.01,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,3,6000,3
C608,L1,TypeC,32.68,1.13,14.33,15.33,16.33,60.0,1.43,1.53,1.63,6.0,Absolute_Failure,50,32.0,1.1,14,11.728571428571428,12.235,1.9595362761588315,8.17,14.33,10.295,13.092500000000001,2.797500000000001,1.4050000000000002,14,12.799999999999999,13.3,2.1269081930206726,9.17,15.33,10.95,14.3375,3.387500000000001,1.7599999999999998,14,17.942857142857143,16.235,7.9681234433705415,10.17,33.33,12.447500000000002,17.82,5.372499999999999,3.5599999999999987,14,33.21,27.42,19.047619273809524,10.52,60.0,18.365000000000002,53.832499999999996,35.467499999999994,11.115000000000002,14,1.1714285714285713,1.22,0.19493024957097405,0.82,1.43,1.0275,1.3075,0.28,0.14,14,1.2785714285714285,1.33,0.2117639158212656,0.92,1.53,1.0975000000000001,1.43,0.3324999999999998,0.17499999999999993,14,1.792857142857143,1.62,0.7969502307733339,1.02,3.33,1.2425,1.7825,0.54,0.3550000000000001,14,3.3200000000000003,2.745,1.9054496743652038,1.05,6.0,1.8325,5.3825,3.5500000000000003,1.1150000000000002,2.0950000000000006,1.005749110320285,0,2.0299999999999994,0.7779744318181816,0,0.09499999999999886,0.017999297752808778,0,32.58,1.9770769230769225,0,0.20999999999999996,1.0117499999999997,0,0.19999999999999996,0.7708571428571429,0,0.009999999999999787,0.01899999999999959,0,3.255,1.9690560538116588,0,1.9770769230769225,0,1.0,0.0,0.9999999999999982,1.198152688175469e-15,43.67,10.837866,0.10000000000000009,0.0,0.09999999999999987,1.4976908602193348e-15,4.37,10.845960000000002,10.845960000000002,1.0,1,0.3,0,0.31906298426940743,0,0.3095314921347037,0,1,10.0,0.48119546988755746,48.12,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,3,6000,3
C609,L1,TypeB,32.6,1.13,12.25,13.25,14.25,60.0,1.23,1.33,1.43,6.0,Absolute_Failure,50,32.0,1.1,13,11.11153846153846,10.93,2.0889863816128873,8.29,14.64,9.92,12.25,2.33,1.3200000000000003,13,12.265384615384615,11.93,2.2864186529177584,9.29,16.64,10.61,13.61,3.0,1.6799999999999997,13,13.649999999999999,13.07,2.8666996122137856,10.29,19.64,10.61,15.66,5.050000000000001,2.5600000000000005,13,29.745384615384616,19.92,21.386430516951872,10.61,60.0,13.66,60.0,46.34,8.530000000000001,13,1.1115384615384616,1.09,0.20879999017585205,0.83,1.46,0.99,1.23,0.24,0.1399999999999999,13,1.2269230769230768,1.19,0.2283047895316192,0.93,1.66,1.06,1.36,0.30000000000000004,0.17000000000000015,13,1.3653846153846154,1.31,0.2859666467910604,1.03,1.96,1.06,1.57,0.51,0.26,13,2.974615384615385,1.99,2.138358464588415,1.06,6.0,1.37,6.0,4.63,0.8500000000000001,1.3200000000000003,0.6745,0,1.3200000000000003,0.5299642857142859,0,1.1799999999999997,0.31090234374999987,0,40.08,3.16928018757327,0,0.1399999999999999,0.6745,0,0.14000000000000012,0.5554705882352942,0,0.11999999999999988,0.31130769230769195,0,4.01,3.18205294117647,0,3.18205294117647,0,1.0,0.0,1.0,0.0,45.75,6.87146875,0.10000000000000009,0.0,0.09999999999999987,0.0,4.57,6.863037499999997,6.87146875,1.0,1,0.44480148529411756,0,0.1748937935375608,0,0.30984763941583915,0,1,10.0,0.49588111414970715,49.59,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,3,6000,3
C610,L1,TypeB,26.34,1.01,9.06,10.06,11.06,60.0,0.91,1.01,1.11,6.0,Absolute_Failure,50,26.0,1.0,14,11.17,11.129999999999999,1.8520176108150892,8.66,13.9,9.66,12.817499999999999,3.157499999999999,1.71,14,11.884285714285713,12.129999999999999,1.8812177491668052,8.66,14.09,10.66,13.6225,2.9625000000000004,1.58,14,15.17,13.8,7.293145359223909,8.66,33.09,11.66,14.155000000000001,2.495000000000001,1.8800000000000008,14,26.062857142857144,15.065000000000001,19.915098033158905,8.66,60.0,13.165000000000001,34.42,21.255000000000003,4.085000000000002,14,1.1185714285714285,1.115,0.1845517289524556,0.87,1.39,0.9675,1.28,0.3125,0.17000000000000004,14,1.19,1.2149999999999999,0.18732940957657365,0.87,1.41,1.0675000000000001,1.365,0.2974999999999999,0.15999999999999992,14,1.5185714285714285,1.3849999999999998,0.7284742447573046,0.87,3.31,1.1675,1.4124999999999999,0.24499999999999988,0.18999999999999984,14,2.607142857142857,1.505,1.9908074456647702,0.87,6.0,1.32,3.4425,2.1224999999999996,0.40499999999999986,2.0699999999999985,0.8164999999999993,0,2.0699999999999985,0.8836803797468347,0,2.74,0.9830478723404251,0,44.935,7.4194999999999975,0,0.20499999999999996,0.8133676470588231,0,0.20499999999999985,0.8642031249999998,0,0.2749999999999997,0.9762499999999996,0,4.495,7.4861172839506205,0,7.4861172839506205,0,1.0,0.0,1.0,0.0,48.94,32.33553,0.09999999999999998,0.0,0.10000000000000009,0.0,4.89,32.30854999999997,32.33553,1.0,1,0.7899999999999999,1,0.44645037751713545,1,0.6182251887585677,1,1,10.0,0.730846372693069,73.08,HIGH,REJECT,final Iddq exceeds the absolute specification limit; measurement is statistically abnormal within its component/lot/condition group; Isolation Forest identified an unusual multivariate pattern; statistical and machine-learning evidence agree.,3,6000,3
C611,L1,TypeB,26.64,1.1,8.63,10.63,13.63,18.63,0.86,1.06,1.36,1.86,Latent_Defect,50,26.0,1.1,13,11.708461538461538,11.9,1.8534285623938775,8.63,14.72,10.27,13.28,3.01,1.549999999999999,13,12.785384615384617,12.27,1.5665387290914927,10.63,15.72,11.72,13.69,1.9699999999999989,1.25,13,16.939230769230768,14.54,7.07636495848264,11.9,34.72,13.45,15.28,1.83,1.0899999999999999,13,26.068461538461538,19.72,16.73416258543873,11.9,60.0,13.69,32.02,18.330000000000005,6.27,13,1.1700000000000002,1.19,0.1855172947912584,0.86,1.47,1.03,1.33,0.30000000000000004,0.15000000000000013,13,1.2776923076923077,1.23,0.15711746381576255,1.06,1.57,1.17,1.37,0.20000000000000018,0.1200000000000001,13,1.6930769230769231,1.45,0.7073469753874286,1.19,3.47,1.34,1.53,0.18999999999999995,0.10999999999999988,13,2.6061538461538465,1.97,1.6736513897341267,1.19,6.0,1.37,3.2,1.83,0.6299999999999999,3.2699999999999996,1.4229774193548397,0,1.6399999999999988,0.8849439999999994,0,0.9099999999999984,0.5631146788990816,0,1.0899999999999999,0.11725757575757574,0,0.32999999999999996,1.4838999999999984,0,0.16999999999999993,0.9555416666666654,0,0.08999999999999986,0.5518636363636361,0,0.10999999999999988,0.11776984126984115,0,1.4838999999999984,0,2.0,0.6745,3.0,1.349,4.999999999999998,1.0117499999999964,0.20000000000000007,0.6745000000000008,0.30000000000000004,1.3489999999999984,0.5,1.0117499999999984,1.349,0.0,0,0.0,0,0.27365170367121083,0,0.13682585183560542,0,0,0.0,0.08893680369314352,8.89,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,3,6000,3
C612,L1,TypeC,33.77,1.26,11.07,12.07,13.07,14.07,1.11,1.21,1.31,1.41,Normal,50,33.0,1.25,11,11.77,11.46,1.8223611058184925,8.86,14.59,10.864999999999998,13.004999999999999,2.1400000000000006,0.6799999999999997,11,12.951818181818181,12.99,2.1786776640054777,8.86,16.11,11.864999999999998,14.504999999999999,2.6400000000000006,1.1500000000000004,11,16.042727272727273,13.99,6.774598277254661,8.86,34.59,12.864999999999998,16.8,3.9350000000000023,2.34,11,34.91818181818182,24.11,21.0233659617968,8.86,60.0,19.165,60.0,40.835,12.480000000000004,11,1.1781818181818182,1.15,0.18197901976976252,0.89,1.46,1.09,1.2999999999999998,0.20999999999999974,0.06000000000000005,11,1.2963636363636364,1.3,0.21731418394907995,0.89,1.61,1.19,1.45,0.26,0.1100000000000001,11,1.6054545454545455,1.4,0.6770578060455936,0.89,3.46,1.29,1.68,0.3899999999999999,0.24,11,3.4927272727272727,2.41,2.101333342947239,0.89,6.0,1.92,6.0,4.08,1.25,0.39000000000000057,0.3868455882352948,0,0.9199999999999999,0.5395999999999999,0,0.9199999999999999,0.2651880341880342,0,10.04,0.5426266025641023,0,0.039999999999999813,0.44966666666666416,0,0.09000000000000008,0.5518636363636363,0,0.08999999999999986,0.2529374999999996,0,1.0000000000000002,0.5396000000000001,0,0.5518636363636363,0,1.0,0.0,1.0,0.0,1.0,0.6745,0.09999999999999987,0.0,0.10000000000000009,0.0,0.09999999999999987,0.6745,0.6745,0.0,0,0.0,0,0.053504612446506374,0,0.026752306223253187,0,0,0.0,0.01738899904511457,1.74,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,3,6000,3
C613,L1,TypeC,33.68,1.25,10.86,11.86,12.86,60.0,1.09,1.19,1.29,6.0,Absolute_Failure,50,33.0,1.25,11,11.77,11.46,1.8223611058184925,8.86,14.59,10.864999999999998,13.004999999999999,2.1400000000000006,0.6799999999999997,11,12.951818181818181,12.99,2.1786776640054777,8.86,16.11,11.864999999999998,14.504999999999999,2.6400000000000006,1.1500000000000004,11,16.042727272727273,13.99,6.774598277254661,8.86,34.59,12.864999999999998,16.8,3.9350000000000023,2.34,11,34.91818181818182,24.11,21.0233659617968,8.86,60.0,19.165,60.0,40.835,12.480000000000004,11,1.1781818181818182,1.15,0.18197901976976252,0.89,1.46,1.09,1.2999999999999998,0.20999999999999974,0.06000000000000005,11,1.2963636363636364,1.3,0.21731418394907995,0.89,1.61,1.19,1.45,0.26,0.1100000000000001,11,1.6054545454545455,1.4,0.6770578060455936,0.89,3.46,1.29,1.68,0.3899999999999999,0.24,11,3.4927272727272727,2.41,2.101333342947239,0.89,6.0,1.92,6.0,4.08,1.25,0.6000000000000014,0.595147058823531,0,1.1300000000000008,0.6627695652173916,0,1.1300000000000008,0.32572008547008574,0,35.89,1.9397279647435892,0,0.05999999999999983,0.6744999999999975,0,0.1100000000000001,0.6745,0,0.10999999999999988,0.309145833333333,0,3.59,1.9371639999999999,0,1.9397279647435892,0,1.0,0.0,1.0,0.0,47.14,7.1058575,0.09999999999999987,0.0,0.10000000000000009,0.0,4.71,7.099112499999998,7.1058575,1.0,1,0.3,0,0.202177843043058,0,0.251088921521529,0,1,10.0,0.4432077989889939,44.32,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,3,6000,3
C614,L1,TypeA,32.91,1.24,12.62,14.62,17.62,22.62,1.26,1.46,1.76,2.26,Latent_Defect,50,32.0,1.2000000000000002,11,11.582727272727272,12.62,2.0444710362785323,8.42,14.23,9.51,12.96,3.450000000000001,0.6300000000000008,11,13.037272727272727,13.19,2.407874959000533,8.42,16.23,11.245000000000001,14.79,3.544999999999998,1.6899999999999995,11,16.764545454545456,17.62,6.102328020741531,8.42,32.19,13.55,18.03,4.48,3.120000000000001,11,20.21909090909091,22.62,7.003612574301143,8.42,34.19,16.049999999999997,23.03,6.980000000000004,3.120000000000001,11,1.1572727272727272,1.26,0.2040142597511708,0.84,1.42,0.95,1.295,0.345,0.06000000000000005,11,1.3027272727272727,1.32,0.24046167715837422,0.84,1.62,1.125,1.48,0.355,0.17000000000000015,11,1.6754545454545455,1.76,0.610710465545886,0.84,3.22,1.355,1.8,0.44500000000000006,0.31000000000000005,11,2.020909090909091,2.26,0.7008202985852299,0.84,3.42,1.605,2.3,0.6949999999999998,0.30999999999999983,0.0,0.0,0,1.4299999999999997,0.5707307692307693,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.1399999999999999,0.5554705882352932,0,0.0,0.0,0,0.0,0.0,0,0.5707307692307693,0,2.0,0.0,3.0000000000000018,0.0,5.0,0.0,0.19999999999999996,0.0,0.30000000000000004,0.0,0.4999999999999998,0.0,0.0,0.0,0,0.0,0,0.21037660191750232,0,0.10518830095875116,0,0,0.0,0.06837239562318825,6.84,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,3,6000,3
C615,L1,TypeB,34.27,1.3,11.62,12.62,31.62,33.62,1.16,1.26,3.16,3.36,Sudden_Anomaly,50,34.0,1.3,3,11.913333333333334,11.62,2.672102792433954,9.4,14.72,10.51,13.17,2.66,2.219999999999999,3,12.913333333333334,12.62,2.672102792433954,10.4,15.72,11.51,14.17,2.66,2.219999999999999,3,25.913333333333338,31.62,12.664127815737386,11.4,34.72,21.51,33.17,11.66,3.099999999999998,3,27.58,33.62,13.237326013965209,12.4,36.72,23.009999999999998,35.17,12.160000000000004,3.1000000000000014,3,1.19,1.16,0.266270539113887,0.94,1.47,1.0499999999999998,1.315,0.2650000000000001,0.21999999999999997,3,1.29,1.26,0.266270539113887,1.04,1.57,1.15,1.415,0.2650000000000001,0.21999999999999997,3,2.5900000000000003,3.16,1.2652667702899658,1.14,3.47,2.15,3.3150000000000004,1.1650000000000005,0.31000000000000005,3,2.7566666666666664,3.36,1.3225858510256838,1.24,3.67,2.3,3.5149999999999997,1.2149999999999999,0.31000000000000005,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,1.0,0.0,19.0,0.0,1.9999999999999964,0.0,0.10000000000000009,0.0,1.9000000000000001,0.0,0.19999999999999973,0.0,0.0,0.0,0,0.0,0,0.3713209451451641,0,0.18566047257258206,0,0,0.0,0.12067930717217834,12.07,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,3,6000,3
