stage,component_id,lot_id,component_type,temperature_C,voltage_V,anomaly_factor,drift_factor,future_factor,specification_factor,risk_score,qa_classification,risk_explanation,combined_anomaly_score,anomaly_flag,statistical_score,statistical_anomaly_flag,temporal_anomaly_score,temporal_anomaly_flag,isolation_forest_score,isolation_forest_flag,statistical_evidence_count,limit_violation,limit_excess_uA,absolute_limit_uA,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,prediction_error_uA,absolute_prediction_error_uA,predicted_drift_uA,predicted_drift_rate,predicted_relative_drift,safety_slope,drift_slope_excess,early_drift_flag,predicted_limit_exceeded,uncertainty_adjusted_failure,limit_margin_uA,upper_bound_limit_margin_uA,future_drift_risk,module_b_status,module_b_match
5,C7359,L4,TypeC,31.94,1.05,0.7120604760267945,0.48371328582021067,1.0,1.0,78.4546464263091,Review,Risk score: 78.45/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.683895918133516,1,0.8424999999999998,1,1.0,1,0.5252918362670324,1,2,1,10.0,50,37.48769753140472,11.77065538520187,63.20473967760757,-22.51230246859528,22.51230246859528,29.08769753140472,0.1731410567345519,3.4628211346910382,0.0178571428571428,0.155283913877409,True,False,True,12.51230246859528,-13.20473967760757,HIGH,PREDICTED_FAILURE,True
5,C4140,L3,TypeA,33.83,1.29,0.7299505962245357,0.46163370348481714,1.0,1.0,78.4393604738565,Review,Risk score: 78.44/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7094532327017178,1,0.8424999999999998,1,1.0,1,0.5764064654034359,1,2,1,10.0,50,32.85141333591358,7.134371189710727,58.56845548211643,-27.148586664086423,27.148586664086423,24.36141333591357,0.1450084127137712,2.869424421191234,0.0178571428571428,0.1271512698566284,True,False,True,17.148586664086423,-8.568455482116427,HIGH,PREDICTED_FAILURE,True
5,C2224,L2,TypeA,33.6,1.15,0.7323449456606602,0.45694551083720725,1.0,1.0,78.39398614074999,Review,Risk score: 78.39/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7128737318961813,1,0.8424999999999998,1,1.0,1,0.5832474637923627,1,2,1,10.0,50,32.3626087507229,6.645566604520049,58.07965089692575,-27.6373912492771,27.6373912492771,23.6826087507229,0.1409679092304934,2.728411146396648,0.0178571428571428,0.1231107663733506,True,False,True,17.6373912492771,-8.079650896925749,HIGH,PREDICTED_FAILURE,True
5,C4398,L3,TypeB,27.95,1.3,0.7439495798820237,0.441643365962214,1.0,1.0,78.35957154551606,Review,Risk score: 78.36/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7294517807838434,1,0.8424999999999998,1,1.0,1,0.6164035615676872,1,2,1,10.0,50,30.8484440512016,5.1314019049987465,56.56548619740445,-29.151555948798404,29.151555948798404,21.6484440512016,0.1288597860190571,2.353091744695826,0.0178571428571428,0.1110026431619142,True,False,True,19.151555948798404,-6.565486197404447,HIGH,PREDICTED_FAILURE,True
5,C2586,L2,TypeB,27.09,1.03,0.7010936657042649,0.49070378213187427,1.0,1.0,78.3004045244248,Review,Risk score: 78.30/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6682290462441881,1,0.7501486111111109,1,1.0,1,0.5863094813772654,1,2,1,10.0,50,38.82303974965665,13.1059976034538,64.5400818958595,-21.17696025034335,21.17696025034335,30.64303974965665,0.1823990461289086,3.746092878931131,0.0178571428571428,0.1645419032717658,True,False,True,11.176960250343347,-14.5400818958595,HIGH,PREDICTED_FAILURE,True
5,C9593,L5,TypeC,25.81,1.03,0.7252806502674212,0.46133479122630827,1.0,1.0,78.29178928868033,Review,Risk score: 78.29/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7027818813344113,1,0.8424999999999998,1,1.0,1,0.5630637626688227,1,2,1,10.0,50,42.83092254239615,17.113880396193295,68.547964688599,-17.169077457603855,17.169077457603855,29.480922542396144,0.175481681799977,2.2083088046738686,0.0178571428571428,0.1576245389428342,True,False,True,7.169077457603855,-18.547964688598995,HIGH,PREDICTED_FAILURE,True
5,C3584,L2,TypeB,26.56,1.22,0.7522195417540796,0.4268196069195769,1.0,1.0,78.2370764256118,Review,Risk score: 78.24/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7412660120296376,1,0.8424999999999998,1,1.0,1,0.6400320240592754,1,2,1,10.0,50,31.27520048418223,5.558158337979378,56.99224263038508,-28.72479951581777,28.72479951581777,20.83520048418223,0.1240190505010847,1.9957088586381448,0.0178571428571428,0.1061619076439418,True,False,True,18.72479951581777,-6.992242630385078,HIGH,PREDICTED_FAILURE,True
5,C6170,L4,TypeA,28.91,1.04,0.7056009474358579,0.4824543071702099,1.0,1.0,78.22938610233098,Review,Risk score: 78.23/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6746680201464638,1,0.8424999999999998,1,1.0,1,0.5068360402929277,1,2,1,10.0,50,37.18503133404269,11.46798918783984,62.90207348024554,-22.81496866595731,22.81496866595731,28.78503133404269,0.1713394722264446,3.426789444528892,0.0178571428571428,0.1534823293693017,True,False,True,12.81496866595731,-12.90207348024554,HIGH,PREDICTED_FAILURE,True
5,C7152,L4,TypeC,33.22,1.18,0.7433484713281441,0.43551439587339436,1.0,1.0,78.18831403667917,Review,Risk score: 78.19/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7285930542783012,1,0.8424999999999998,1,1.0,1,0.6146861085566027,1,2,1,10.0,50,30.414505429956183,4.697463283753333,56.13154757615904,-29.585494570043817,29.585494570043817,20.97450542995618,0.124848246606882,2.2218755752072226,0.0178571428571428,0.1069911037497391,True,False,True,19.585494570043817,-6.131547576159036,HIGH,PREDICTED_FAILURE,True
5,C9637,L5,TypeB,31.65,1.18,0.7180571954720933,0.4657995706415581,1.0,1.0,78.18670513020174,Review,Risk score: 78.19/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6924626601982287,1,0.8424999999999998,1,1.0,1,0.5424253203964574,1,2,1,10.0,50,34.103482705204094,8.386440559001244,59.820524851406944,-25.896517294795903,25.896517294795903,25.413482705204096,0.1512707303881196,2.924451404511404,0.0178571428571428,0.1334135875309767,True,False,True,15.896517294795906,-9.820524851406944,HIGH,PREDICTED_FAILURE,True
5,C3472,L2,TypeA,33.24,1.03,0.7137741427220446,0.47066879748268176,1.0,1.0,78.1799442187284,Review,Risk score: 78.18/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6863440134124448,1,0.8424999999999998,1,1.0,1,0.5301880268248897,1,2,1,10.0,50,46.85585898309936,21.13881683689651,72.57290112930221,-13.14414101690064,13.14414101690064,32.35585898309936,0.1925943987089247,2.2314385505585763,0.0178571428571428,0.1747372558517819,True,False,True,3.1441410169006403,-22.57290112930221,HIGH,PREDICTED_FAILURE,True
5,C3888,L2,TypeA,29.7,1.19,0.7038768709447137,0.4794188151183586,1.0,1.0,78.10177650630038,Review,Risk score: 78.10/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6722050537305435,1,0.8424999999999998,1,1.0,1,0.5019101074610873,1,2,1,10.0,50,36.21178403198763,10.494741885784777,61.92882617819048,-23.788215968012373,23.788215968012373,27.941784031987627,0.1663201430475454,3.3786921441339333,0.0178571428571428,0.1484630001904025,True,False,True,13.788215968012372,-11.928826178190477,HIGH,PREDICTED_FAILURE,True
5,C9928,L5,TypeC,30.27,1.01,0.7300605483965836,0.44631172943657893,1.0,1.0,78.05960968781199,Review,Risk score: 78.06/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6143722119951195,1,0.7340728152173912,1,1.0,1,0.4946716087728477,1,4,1,10.0,50,32.407201829269844,6.6901596830669945,58.124243975472695,-27.59279817073016,27.59279817073016,22.837201829269844,0.1359357251742252,2.3863324795475283,0.0178571428571428,0.1180785823170824,True,False,True,17.592798170730156,-8.124243975472695,HIGH,PREDICTED_FAILURE,True
5,C1226,L1,TypeC,31.74,1.15,0.7063943734750049,0.4727889616417058,1.0,1.0,78.01155524529278,Review,Risk score: 78.01/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6758014859166737,1,0.8424999999999998,1,1.0,1,0.5091029718333474,1,2,1,10.0,50,35.21877936202833,9.50173721582548,60.93582150823118,-24.78122063797167,24.78122063797167,26.69877936202833,0.1589213057263591,3.1336595495338417,0.0178571428571428,0.1410641628692162,True,False,True,14.781220637971671,-10.93582150823118,HIGH,PREDICTED_FAILURE,True
5,C2052,L2,TypeB,30.0,1.05,0.7190100088114664,0.45470396652534917,1.0,1.0,77.93789942747772,Review,Risk score: 77.94/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6938238221116187,1,0.8424999999999998,1,1.0,1,0.5451476442232377,1,2,1,10.0,50,31.993056764446923,6.276014618244073,57.710098910649776,-28.00694323555308,28.00694323555308,23.293056764446924,0.1386491474074221,2.6773628464881525,0.0178571428571428,0.1207920045502793,True,False,True,18.006943235553077,-7.710098910649776,HIGH,PREDICTED_FAILURE,True
5,C1151,L1,TypeC,29.42,1.16,0.700523913006908,0.4759644530620085,1.0,1.0,77.91482871675744,Review,Risk score: 77.91/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6674151138193924,1,0.800051593784378,1,1.0,1,0.534778633854407,1,2,1,10.0,50,35.19521234554821,9.478170199345357,60.91225449175106,-24.804787654451797,24.804787654451797,27.035212345548207,0.1609238830092155,3.31313876783679,0.0178571428571428,0.1430667401520726,True,False,True,14.804787654451792,-10.912254491751057,HIGH,PREDICTED_FAILURE,True
5,C7572,L4,TypeC,34.08,1.18,0.719116056385411,0.45214712089295506,1.0,1.0,77.87715971388621,Review,Risk score: 77.88/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6939753186458253,1,0.8424999999999998,1,1.0,1,0.5454506372916508,1,2,1,10.0,50,44.06961620637277,18.352574060169918,69.78665835257561,-15.930383793627236,15.930383793627236,29.269616206372763,0.174223905990314,1.9776767707008625,0.0178571428571428,0.1563667631331712,True,False,True,5.930383793627236,-19.78665835257561,HIGH,PREDICTED_FAILURE,True
5,C6785,L4,TypeC,33.31,1.28,0.7496307156779981,0.4118696503327487,1.0,1.0,77.78566272865866,Review,Risk score: 77.79/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.737567689063807,1,0.8424999999999998,1,1.0,1,0.6326353781276143,1,2,1,10.0,50,38.240896835828366,12.523854689625516,63.957938982031216,-21.759103164171638,21.759103164171638,23.270896835828367,0.1385172430704069,1.5545021266418415,0.0178571428571428,0.1206601002132641,True,False,True,11.759103164171634,-13.957938982031216,HIGH,PREDICTED_FAILURE,True
5,C548,L1,TypeB,34.35,1.06,0.7137689443527998,0.4538627260640046,1.0,1.0,77.7596364821841,Review,Risk score: 77.76/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6863365871706665,1,0.8424999999999998,1,1.0,1,0.5301731743413332,1,2,1,10.0,50,43.14884795836395,17.4318058121611,68.8658901045668,-16.85115204163605,16.85115204163605,28.968847958363952,0.1724336187997854,2.042937091563043,0.0178571428571428,0.1545764759426425,True,False,True,6.851152041636048,-18.8658901045668,HIGH,PREDICTED_FAILURE,True
