stage,component_id,lot_id,component_type,temperature_C,voltage_V,anomaly_factor,drift_factor,future_factor,specification_factor,risk_score,qa_classification,risk_explanation,combined_anomaly_score,anomaly_flag,statistical_score,statistical_anomaly_flag,temporal_anomaly_score,temporal_anomaly_flag,isolation_forest_score,isolation_forest_flag,statistical_evidence_count,limit_violation,limit_excess_uA,absolute_limit_uA,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,prediction_error_uA,absolute_prediction_error_uA,predicted_drift_uA,predicted_drift_rate,predicted_relative_drift,safety_slope,drift_slope_excess,early_drift_flag,predicted_limit_exceeded,uncertainty_adjusted_failure,limit_margin_uA,upper_bound_limit_margin_uA,future_drift_risk,module_b_status,module_b_match
3,C2446,L2,TypeC,26.73,1.28,0.7323505215008915,0.48165723795811966,1.0,1.0,79.01194659397973,Review,Risk score: 79.01/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7128816973822261,1,0.8186275614754095,1,1.0,1,0.6071358332890426,1,2,1,10.0,50,36.5262225527673,10.809180406564453,62.24326469897015,-23.4737774472327,23.4737774472327,28.3662225527673,0.168846562814091,3.476252763819522,0.0178571428571428,0.1509894199569482,True,False,True,13.4737774472327,-12.243264698970153,HIGH,PREDICTED_FAILURE,True
3,C5124,L3,TypeB,33.81,1.22,0.7305922921836278,0.4741630964340081,1.0,1.0,78.77184617635903,Review,Risk score: 78.77/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6151318459766111,1,0.5917451620054568,1,1.0,1,0.6385185299477655,1,3,1,10.0,50,34.707527297767626,8.990485151564776,60.42456944397048,-25.292472702232374,25.292472702232374,26.58752729776763,0.1582590910581406,3.2743260218925654,0.0178571428571428,0.1404019482009978,True,False,True,15.292472702232374,-10.424569443970476,HIGH,PREDICTED_FAILURE,True
3,C4326,L3,TypeC,33.58,1.04,0.7455588230041614,0.4532574646622427,1.0,1.0,78.69820130668091,Review,Risk score: 78.70/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7317506995297546,1,0.8424999999999998,1,1.0,1,0.6210013990595094,1,2,1,10.0,50,30.21092777088785,4.493885624684996,55.92796991709069,-29.789072229112158,29.789072229112158,22.21092777088785,0.1322079033981419,2.7763659713609807,0.0178571428571428,0.1143507605409991,True,False,True,19.789072229112158,-5.927969917090692,HIGH,PREDICTED_FAILURE,True
3,C1560,L1,TypeA,34.18,1.07,0.7213522708226145,0.480914545194857,1.0,1.0,78.66343175454986,Review,Risk score: 78.66/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6971699106989733,1,0.8424999999999998,1,1.0,1,0.5518398213979467,1,2,1,10.0,50,36.211735025235136,10.494692879032286,61.92877717143799,-23.788264974764864,23.788264974764864,28.121735025235136,0.1673912799121139,3.476110633527211,0.0178571428571428,0.149534137054971,True,False,True,13.788264974764864,-11.928777171437986,HIGH,PREDICTED_FAILURE,True
3,C117,L1,TypeC,25.02,1.23,0.7197089186408497,0.4786503545312456,1.0,1.0,78.55752642250663,Review,Risk score: 78.56/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6948222647250235,1,0.8424999999999998,1,1.0,1,0.5471445294500471,1,2,1,10.0,50,37.12922602821223,11.41218388200938,62.84626817441508,-22.87077397178777,22.87077397178777,28.30922602821223,0.1685072977869775,3.209662814990049,0.0178571428571428,0.1506501549298347,True,False,True,12.87077397178777,-12.84626817441508,HIGH,PREDICTED_FAILURE,True
3,C4398,L3,TypeB,27.95,1.3,0.7449563204963714,0.441643365962214,1.0,1.0,78.3897737639465,Review,Risk score: 78.39/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7308899816614831,1,0.8424999999999998,1,1.0,1,0.6192799633229663,1,2,1,10.0,50,30.8484440512016,5.1314019049987465,56.56548619740445,-29.151555948798404,29.151555948798404,21.6484440512016,0.1288597860190571,2.353091744695826,0.0178571428571428,0.1110026431619142,True,False,True,19.151555948798404,-6.565486197404447,HIGH,PREDICTED_FAILURE,True
3,C1897,L1,TypeA,30.85,1.22,0.7200647895809154,0.47060825229615766,1.0,1.0,78.3671499948314,Review,Risk score: 78.37/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6000925565441648,1,0.579272390202703,1,1.0,1,0.6209127228856266,1,4,1,10.0,50,33.8828687938718,8.16582664766895,59.59991094007465,-26.1171312061282,26.1171312061282,25.7828687938718,0.1534694571063797,3.1830702214656545,0.0178571428571428,0.1356123142492369,True,False,True,16.1171312061282,-9.59991094007465,HIGH,PREDICTED_FAILURE,True
3,C2224,L2,TypeA,33.6,1.15,0.7259775556452257,0.45694551083720725,1.0,1.0,78.20296444028695,Review,Risk score: 78.20/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7037774604455607,1,0.8424999999999998,1,1.0,1,0.5650549208911216,1,2,1,10.0,50,32.3626087507229,6.645566604520049,58.07965089692575,-27.6373912492771,27.6373912492771,23.6826087507229,0.1409679092304934,2.728411146396648,0.0178571428571428,0.1231107663733506,True,False,True,17.6373912492771,-8.079650896925749,HIGH,PREDICTED_FAILURE,True
3,C4140,L3,TypeA,33.83,1.29,0.7219067719370545,0.46163370348481714,1.0,1.0,78.19804574523206,Review,Risk score: 78.20/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6979620551481732,1,0.8424999999999998,1,1.0,1,0.5534241102963466,1,2,1,10.0,50,32.85141333591358,7.134371189710727,58.56845548211643,-27.148586664086423,27.148586664086423,24.36141333591357,0.1450084127137712,2.869424421191234,0.0178571428571428,0.1271512698566284,True,False,True,17.148586664086423,-8.568455482116427,HIGH,PREDICTED_FAILURE,True
3,C3472,L2,TypeA,33.24,1.03,0.7111284983545433,0.47066879748268176,1.0,1.0,78.10057488770333,Review,Risk score: 78.10/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6825645214588715,1,0.8424999999999998,1,1.0,1,0.5226290429177431,1,2,1,10.0,50,46.85585898309936,21.13881683689651,72.57290112930221,-13.14414101690064,13.14414101690064,32.35585898309936,0.1925943987089247,2.2314385505585763,0.0178571428571428,0.1747372558517819,True,False,True,3.1441410169006403,-22.57290112930221,HIGH,PREDICTED_FAILURE,True
3,C2586,L2,TypeB,27.09,1.03,0.6903723925712579,0.49070378213187427,1.0,1.0,77.9787663304346,Review,Risk score: 77.98/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6529129417684638,1,0.7501486111111109,1,1.0,1,0.5556772724258169,1,2,1,10.0,50,38.82303974965665,13.1059976034538,64.5400818958595,-21.17696025034335,21.17696025034335,30.64303974965665,0.1823990461289086,3.746092878931131,0.0178571428571428,0.1645419032717658,True,False,True,11.176960250343347,-14.5400818958595,HIGH,PREDICTED_FAILURE,True
3,C3584,L2,TypeB,26.56,1.22,0.7426848650028138,0.4268196069195769,1.0,1.0,77.95103612307385,Review,Risk score: 77.95/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7276450452421152,1,0.8424999999999998,1,1.0,1,0.6127900904842305,1,2,1,10.0,50,31.27520048418223,5.558158337979378,56.99224263038508,-28.72479951581777,28.72479951581777,20.83520048418223,0.1240190505010847,1.9957088586381448,0.0178571428571428,0.1061619076439418,True,False,True,18.72479951581777,-6.992242630385078,HIGH,PREDICTED_FAILURE,True
3,C1151,L1,TypeC,29.42,1.16,0.7011442223201652,0.4759644530620085,1.0,1.0,77.93343799615516,Review,Risk score: 77.93/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6683012699811883,1,0.800051593784378,1,1.0,1,0.5365509461779988,1,2,1,10.0,50,35.19521234554821,9.478170199345357,60.91225449175106,-24.804787654451797,24.804787654451797,27.035212345548207,0.1609238830092155,3.31313876783679,0.0178571428571428,0.1430667401520726,True,False,True,14.804787654451792,-10.912254491751057,HIGH,PREDICTED_FAILURE,True
3,C3888,L2,TypeA,29.7,1.19,0.6960427894711215,0.4794188151183586,1.0,1.0,77.86675406209261,Review,Risk score: 77.87/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6610135087682689,1,0.8424999999999998,1,1.0,1,0.4795270175365381,1,2,1,10.0,50,36.21178403198763,10.494741885784777,61.92882617819048,-23.788215968012373,23.788215968012373,27.941784031987627,0.1663201430475454,3.3786921441339333,0.0178571428571428,0.1484630001904025,True,False,True,13.788215968012372,-11.928826178190477,HIGH,PREDICTED_FAILURE,True
3,C1226,L1,TypeC,31.74,1.15,0.7007513458899705,0.4727889616417058,1.0,1.0,77.84226441774177,Review,Risk score: 77.84/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.667740017938053,1,0.8424999999999998,1,1.0,1,0.4929800358761063,1,2,1,10.0,50,35.21877936202833,9.50173721582548,60.93582150823118,-24.78122063797167,24.78122063797167,26.69877936202833,0.1589213057263591,3.1336595495338417,0.0178571428571428,0.1410641628692162,True,False,True,14.781220637971671,-10.93582150823118,HIGH,PREDICTED_FAILURE,True
3,C548,L1,TypeB,34.35,1.06,0.7156774121061802,0.4538627260640046,1.0,1.0,77.81689051478551,Review,Risk score: 77.82/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6890629696754955,1,0.8424999999999998,1,1.0,1,0.5356259393509913,1,2,1,10.0,50,43.14884795836395,17.4318058121611,68.8658901045668,-16.85115204163605,16.85115204163605,28.968847958363952,0.1724336187997854,2.042937091563043,0.0178571428571428,0.1545764759426425,True,False,True,6.851152041636048,-18.8658901045668,HIGH,PREDICTED_FAILURE,True
3,C4754,L3,TypeC,25.18,1.28,0.6906475567989627,0.48299519917184064,1.0,1.0,77.79430668326489,Review,Risk score: 77.79/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6533060335223279,1,0.8424999999999998,1,1.0,1,0.4641120670446559,1,2,1,10.0,50,48.69023156182518,22.97318941562233,74.40727370802803,-11.30976843817482,11.30976843817482,34.52023156182518,0.2054775688203879,2.4361490163602806,0.0178571428571428,0.1876204259632451,True,False,True,1.309768438174821,-24.40727370802803,HIGH,PREDICTED_FAILURE,True
3,C2052,L2,TypeB,30.0,1.05,0.7134851553449949,0.45470396652534917,1.0,1.0,77.77215382348358,Review,Risk score: 77.77/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6859311743023738,1,0.8424999999999998,1,1.0,1,0.5293623486047478,1,2,1,10.0,50,31.993056764446923,6.276014618244073,57.710098910649776,-28.00694323555308,28.00694323555308,23.293056764446924,0.1386491474074221,2.6773628464881525,0.0178571428571428,0.1207920045502793,True,False,True,18.006943235553077,-7.710098910649776,HIGH,PREDICTED_FAILURE,True
3,C1687,L1,TypeB,28.91,1.23,0.7230326358043686,0.44070992437700296,1.0,1.0,77.70872718355614,Review,Risk score: 77.71/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6995704321014791,1,0.8424999999999998,1,1.0,1,0.5566408642029583,1,2,1,10.0,50,41.52725272180818,15.810210575605332,67.24429486801102,-18.472747278191815,18.472747278191815,27.057252721808183,0.1610550757250487,1.8698861590745115,0.0178571428571428,0.1431979328679058,True,False,True,8.472747278191818,-17.244294868011025,HIGH,PREDICTED_FAILURE,True
3,C2968,L2,TypeB,34.4,1.29,0.7276070721815241,0.43234096158814195,1.0,1.0,77.63673620514928,Review,Risk score: 77.64/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7061053412117011,1,0.8424999999999998,1,1.0,1,0.5697106824234024,1,2,1,10.0,50,36.74148826891072,11.024446122707872,62.45853041511357,-23.25851173108928,23.25851173108928,24.03148826891072,0.1430445730292305,1.8907543877978537,0.0178571428571428,0.1251874301720876,True,False,True,13.258511731089278,-12.458530415113572,HIGH,PREDICTED_FAILURE,True
3,C1800,L1,TypeC,25.45,1.13,0.7286612501493679,0.4289403366238921,1.0,1.0,77.58334592007834,Review,Risk score: 77.58/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7076113097371923,1,0.8424999999999998,1,1.0,1,0.5727226194743849,1,2,1,10.0,50,38.96936880980826,13.252326663605407,64.68641095601112,-21.03063119019174,21.03063119019174,24.87936880980826,0.1480914810107634,1.7657465443440925,0.0178571428571428,0.1302343381536206,True,False,True,11.03063119019174,-14.686410956011116,HIGH,PREDICTED_FAILURE,True
3,C1944,L1,TypeC,27.78,1.17,0.713476904688583,0.44682234265982157,1.0,1.0,77.57486570715302,Review,Risk score: 77.57/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6859193876503568,1,0.8424999999999998,1,1.0,1,0.5293387753007137,1,2,1,10.0,50,42.30801142799438,16.59096928179153,68.02505357419723,-17.69198857200562,17.69198857200562,27.94801142799438,0.1663572108809189,1.9462403501388843,0.0178571428571428,0.148500068023776,True,False,True,7.69198857200562,-18.02505357419723,HIGH,PREDICTED_FAILURE,True
3,C1784,L1,TypeA,34.8,1.28,0.7019822992491301,0.4528868902913784,1.0,1.0,77.38164123475836,Review,Risk score: 77.38/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6694985227368526,1,0.8424999999999998,1,1.0,1,0.4964970454737054,1,2,1,10.0,50,33.40497285009789,7.6879307038950415,59.12201499630074,-26.59502714990211,26.59502714990211,23.894972850097894,0.1422319812505827,2.5126154416506723,0.0178571428571428,0.1243748383934398,True,False,True,16.59502714990211,-9.122014996300742,HIGH,PREDICTED_FAILURE,True
3,C5169,L3,TypeC,25.5,1.26,0.7269169142121937,0.4210236910589642,1.0,1.0,77.33309970283992,Review,Risk score: 77.33/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7051194012555149,1,0.8424999999999998,1,1.0,1,0.5677388025110299,1,2,1,10.0,50,39.2111322936824,13.494090147479548,64.92817443988525,-20.788867706317603,20.788867706317603,24.401132293682394,0.1452448350814428,1.6476119036922616,0.0178571428571428,0.1273876922242999,True,False,True,10.788867706317603,-14.928174439885254,HIGH,PREDICTED_FAILURE,True
3,C2632,L2,TypeB,30.14,1.13,0.7115804601708186,0.43938019168946096,1.0,1.0,77.33191859736108,Review,Risk score: 77.33/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6832101811964075,1,0.8424999999999998,1,1.0,1,0.5239203623928151,1,2,1,10.0,50,37.842070922480886,12.125028776278036,63.559113068683736,-22.157929077519118,22.157929077519118,25.122070922480887,0.1495361364433386,1.9750055756667364,0.0178571428571428,0.1316789935861957,True,False,True,12.157929077519114,-13.559113068683736,HIGH,PREDICTED_FAILURE,True
3,C4282,L3,TypeC,32.72,1.22,0.6844553714309131,0.47168260403197815,1.0,1.0,77.32572624372686,Review,Risk score: 77.33/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.644460054425114,1,0.6910478906249999,1,1.0,1,0.5978722182252281,1,2,1,10.0,50,34.21951797325515,8.5024758270523,59.936560119458,-25.78048202674485,25.78048202674485,26.069517973255152,0.1551757022217568,3.1987138617490984,0.0178571428571428,0.137318559364614,True,False,True,15.78048202674485,-9.936560119458,HIGH,PREDICTED_FAILURE,True
3,C1894,L1,TypeA,26.55,1.09,0.7301741393480288,0.41371262824633526,1.0,1.0,77.24803988659924,Review,Risk score: 77.25/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7097725800209935,1,0.8424999999999998,1,1.0,1,0.5770451600419871,1,2,1,10.0,50,38.37870579929636,12.661663653093504,64.0957479454992,-21.621294200703645,21.621294200703645,23.468705799296355,0.139694677376764,1.5740245338226933,0.0178571428571428,0.1218375345196211,True,False,True,11.621294200703645,-14.095747945499198,HIGH,PREDICTED_FAILURE,True
3,C781,L1,TypeC,25.47,1.08,0.7138573054741842,0.432640602746457,1.0,1.0,77.23173423288695,Review,Risk score: 77.23/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6864628173440729,1,0.8424999999999998,1,1.0,1,0.530425634688146,1,2,1,10.0,50,29.487676737309226,3.770634591106372,55.20471888351207,-30.512323262690774,30.512323262690774,20.27767673730922,0.1207004567696977,2.201702143030317,0.0178571428571428,0.1028433139125548,True,False,True,20.512323262690774,-5.204718883512072,HIGH,PREDICTED_FAILURE,True
3,C2153,L2,TypeA,33.33,1.11,0.6964085032220255,0.4535790045711897,1.0,1.0,77.23173021094051,Review,Risk score: 77.23/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.661535956983846,1,0.8424999999999998,1,1.0,1,0.4805719139676922,1,2,1,10.0,50,44.00377204005678,18.28672989385393,69.72081418625963,-15.99622795994322,15.99622795994322,29.36377204005678,0.1747843573812903,2.00572213388366,0.0178571428571428,0.1569272145241475,True,False,True,5.996227959943219,-19.72081418625963,HIGH,PREDICTED_FAILURE,True
3,C1828,L1,TypeB,34.53,1.25,0.7089981474752934,0.4354062358488143,1.0,1.0,77.15510032047915,Review,Risk score: 77.16/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.679521163059943,1,0.8424999999999998,1,1.0,1,0.5165423261198863,1,2,1,10.0,50,29.987249646183813,4.2702074999809625,55.70429179238666,-30.012750353816187,30.012750353816187,20.737249646183813,0.1234360097987131,2.2418648266144663,0.0178571428571428,0.1055788669415703,True,False,True,20.012750353816187,-5.704291792386663,HIGH,PREDICTED_FAILURE,True
3,C3333,L2,TypeA,26.78,1.11,0.7069116084547483,0.43582669949042285,1.0,1.0,77.10301574090302,Review,Risk score: 77.10/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6765403930305929,1,0.7342123113207553,1,1.0,1,0.6188684747404304,1,2,1,10.0,50,31.278108750209555,5.5610666040067045,56.995150896412405,-28.721891249790445,28.721891249790445,21.458108750209558,0.1277268377988664,2.185143457251482,0.0178571428571428,0.1098696949417235,True,False,True,18.721891249790445,-6.9951508964124045,HIGH,PREDICTED_FAILURE,True
3,C2524,L2,TypeB,30.2,1.13,0.7016186591643838,0.4369841381561713,1.0,1.0,76.9731632288358,Review,Risk score: 76.97/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6689790369015007,1,0.8424999999999998,1,1.0,1,0.4954580738030016,1,2,1,10.0,50,31.49729398400368,5.780251837800826,57.214336130206526,-28.502706015996324,28.502706015996324,21.65729398400368,0.128912464190498,2.20094451056948,0.0178571428571428,0.1110553213333552,True,False,True,18.502706015996324,-7.214336130206526,HIGH,PREDICTED_FAILURE,True
3,C1424,L1,TypeB,26.14,1.23,0.6889360697392005,0.44981888563567063,1.0,1.0,76.91355423306779,Review,Risk score: 76.91/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7460991472464771,1,0.8162499999999999,1,1.0,1,0.6759482944929543,1,1,1,10.0,50,41.68470936372568,15.96766721752283,67.40175150992853,-18.31529063627432,18.31529063627432,27.89470936372568,0.1660399366888433,2.022821563721949,0.0178571428571428,0.1481827938317005,True,False,True,8.31529063627432,-17.40175150992853,HIGH,PREDICTED_FAILURE,True
3,C5788,L3,TypeB,26.03,1.15,0.6705990319186499,0.471811744572726,1.0,1.0,76.91326457187765,Review,Risk score: 76.91/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6246652836933094,1,0.6858837499999996,1,1.0,1,0.5634468173866193,1,2,1,10.0,50,35.04812991917974,9.331087772976892,60.76517206538259,-24.951870080820257,24.951870080820257,26.508129919179744,0.1577864876141651,3.103996477655708,0.0178571428571428,0.1399293447570223,True,False,True,14.951870080820257,-10.765172065382592,HIGH,PREDICTED_FAILURE,True
3,C424,L1,TypeC,25.29,1.01,0.6798260686208091,0.45748755634050686,1.0,1.0,76.83197096713695,Review,Risk score: 76.83/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.637846764696394,1,0.6826351965811963,1,1.0,1,0.5930583328115917,1,2,1,10.0,50,44.02173069320156,18.304688546998705,69.7387728394044,-15.978269306798444,15.978269306798444,29.721730693201557,0.1769150636500092,2.0784427058182904,0.0178571428571428,0.1590579207928664,True,False,True,5.978269306798445,-19.738772839404405,HIGH,PREDICTED_FAILURE,True
3,C824,L1,TypeC,33.37,1.17,0.6630730183530082,0.4769129246098436,1.0,1.0,76.81501366583633,Review,Risk score: 76.82/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6139138357423928,1,0.7196357936320754,1,1.0,1,0.5081918778527102,1,2,1,10.0,50,35.47211379793961,9.755071651736763,61.18915594414246,-24.527886202060387,24.527886202060387,27.282113797939616,0.1623935345115453,3.3311494258778533,0.0178571428571428,0.1445363916544025,True,False,True,14.527886202060388,-11.189155944142463,HIGH,PREDICTED_FAILURE,True
3,C2290,L2,TypeA,34.18,1.08,0.6990377105640022,0.4333908386727381,1.0,1.0,76.80590228373852,Review,Risk score: 76.81/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6652919674723842,1,0.8424999999999998,1,1.0,1,0.4880839349447686,1,2,1,10.0,50,29.663724996575183,3.9466828503723335,55.38076714277803,-30.336275003424817,30.336275003424817,20.42372499657518,0.1215697916462808,2.210359848114197,0.0178571428571428,0.103712648789138,True,False,True,20.336275003424817,-5.3807671427780335,HIGH,PREDICTED_FAILURE,True
3,C870,L1,TypeC,34.3,1.11,0.6921603782979779,0.43830842147716476,1.0,1.0,76.72252188586846,Review,Risk score: 76.72/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6554672070923495,1,0.8029376041666665,1,1.0,1,0.5079968100180325,1,2,1,10.0,50,42.15739645916895,16.4403543129661,67.87443860537181,-17.84260354083105,17.84260354083105,27.16739645916895,0.1617106932093389,1.8123680092841192,0.0178571428571428,0.1438535503521961,True,False,True,7.84260354083105,-17.874438605371807,HIGH,PREDICTED_FAILURE,True
