stage,component_id,lot_id,component_type,temperature_C,voltage_V,anomaly_factor,drift_factor,future_factor,specification_factor,risk_score,qa_classification,risk_explanation,combined_anomaly_score,anomaly_flag,statistical_score,statistical_anomaly_flag,temporal_anomaly_score,temporal_anomaly_flag,isolation_forest_score,isolation_forest_flag,statistical_evidence_count,limit_violation,limit_excess_uA,absolute_limit_uA,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,prediction_error_uA,absolute_prediction_error_uA,predicted_drift_uA,predicted_drift_rate,predicted_relative_drift,safety_slope,drift_slope_excess,early_drift_flag,predicted_limit_exceeded,uncertainty_adjusted_failure,limit_margin_uA,upper_bound_limit_margin_uA,future_drift_risk,module_b_status,module_b_match
4,C6210,L4,TypeA,26.8,1.04,0.7879409299503775,0.48761214766207006,1.0,1.0,80.82853159006308,Review,Risk score: 80.83/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7922965665957775,1,0.8424999999999998,1,1.0,1,0.7420931331915552,1,2,1,10.0,50,37.82509833373599,12.108056187533135,63.54214047993884,-22.174901666264013,22.174901666264013,29.755098333735987,0.1771136805579523,3.687124948418338,0.0178571428571428,0.1592565377008094,True,False,True,12.174901666264011,-13.542140479938835,HIGH,PREDICTED_FAILURE,True
4,C2115,L2,TypeB,34.76,1.29,0.7991241196995909,0.4687530350861937,1.0,1.0,80.69254946814256,Review,Risk score: 80.69/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.8082725519517966,1,0.8424999999999998,1,1.0,1,0.7740451039035933,1,2,1,10.0,50,47.28921238067638,21.57217023447353,73.00625452687923,-12.710787619323618,12.710787619323618,32.37921238067638,0.1927334070278356,2.171644022848852,0.0178571428571428,0.1748762641706927,True,False,True,2.710787619323618,-23.006254526879232,HIGH,PREDICTED_FAILURE,True
4,C1933,L1,TypeA,28.3,1.04,0.8148588664755873,0.44577008694675113,1.0,1.0,80.59001816793639,Review,Risk score: 80.59/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7355126663936962,1,0.8450467272727273,1,1.0,1,0.6259786055146649,1,4,1,10.0,50,41.93729311634506,16.22025097014221,67.6543352625479,-18.06270688365494,18.06270688365494,27.677293116345066,0.1647457923591967,1.9409041456062457,0.0178571428571428,0.1468886495020539,True,False,True,8.06270688365494,-17.654335262547903,HIGH,PREDICTED_FAILURE,True
4,C572,L1,TypeC,25.18,1.11,0.7455815002388813,0.4839259244734959,1.0,1.0,79.46559311900384,Review,Risk score: 79.47/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7317830955793543,1,0.8424999999999998,1,1.0,1,0.6210661911587088,1,2,1,10.0,50,49.54555643316805,23.8285142869652,75.2625985793709,-10.454443566831948,10.454443566831948,35.035556433168054,0.2085449787688574,2.414580043636668,0.0178571428571428,0.1906878359117146,True,False,True,0.454443566831948,-25.262598579370906,HIGH,PREDICTED_FAILURE,True
4,C3127,L2,TypeC,25.85,1.16,0.7482523840709753,0.47885536019557995,1.0,1.0,79.41895552701875,Review,Risk score: 79.42/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7355986439109172,1,0.8424999999999998,1,1.0,1,0.6286972878218346,1,2,1,10.0,50,36.21923299478358,10.502190848580732,61.93627514098643,-23.78076700521642,23.78076700521642,27.87923299478358,0.1659478154451403,3.342833692420094,0.0178571428571428,0.1480906725879975,True,False,True,13.780767005216418,-11.936275140986432,HIGH,PREDICTED_FAILURE,True
4,C7305,L4,TypeA,31.76,1.19,0.8281989650498779,0.3783795180260644,1.0,1.0,79.30545690214795,Review,Risk score: 79.31/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7545699500712542,1,0.8044847499999996,1,1.0,1,0.7046551501425086,1,4,1,10.0,50,33.31418131199698,7.597139165794132,59.03122345819983,-26.685818688003017,26.685818688003017,18.764181311996985,0.1116915554285534,1.2896344544327822,0.0178571428571428,0.0938344125714106,True,False,True,16.685818688003017,-9.031223458199833,HIGH,PREDICTED_FAILURE,True
4,C1331,L1,TypeB,31.98,1.28,0.7537419600645121,0.46584322683265933,1.0,1.0,79.25833947275184,Review,Risk score: 79.26/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7434408953302555,1,0.8424999999999998,1,1.0,1,0.6443817906605112,1,2,1,10.0,50,34.133301976943244,8.416259830740394,59.850344123146094,-25.86669802305676,25.86669802305676,25.433301976943245,0.1513887022437098,2.92336804332681,0.0178571428571428,0.1335315593865669,True,False,True,15.866698023056756,-9.850344123146094,HIGH,PREDICTED_FAILURE,True
4,C7561,L4,TypeB,32.04,1.03,0.7745329293476224,0.4329519245211937,1.0,1.0,79.05978599345852,Review,Risk score: 79.06/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7731422800204131,1,0.8424999999999998,1,1.0,1,0.7037845600408263,1,2,1,10.0,50,31.888935601568217,6.171893455365368,57.60597774777106,-28.111064398431783,28.111064398431783,21.57893560156822,0.1284460452474298,2.0930102426351325,0.0178571428571428,0.110588902390287,True,False,True,18.111064398431783,-7.605977747771064,HIGH,PREDICTED_FAILURE,True
4,C117,L1,TypeC,25.02,1.23,0.7317751543347515,0.4786503545312456,1.0,1.0,78.91951349332368,Review,Risk score: 78.92/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7120597442877403,1,0.8424999999999998,1,1.0,1,0.5816194885754808,1,2,1,10.0,50,37.12922602821223,11.41218388200938,62.84626817441508,-22.87077397178777,22.87077397178777,28.30922602821223,0.1685072977869775,3.209662814990049,0.0178571428571428,0.1506501549298347,True,False,True,12.87077397178777,-12.84626817441508,HIGH,PREDICTED_FAILURE,True
4,C2446,L2,TypeC,26.73,1.28,0.7292299549932966,0.48165723795811966,1.0,1.0,78.91832959875188,Review,Risk score: 78.92/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.708423745228519,1,0.8186275614754095,1,1.0,1,0.5982199289816286,1,2,1,10.0,50,36.5262225527673,10.809180406564453,62.24326469897015,-23.4737774472327,23.4737774472327,28.3662225527673,0.168846562814091,3.476252763819522,0.0178571428571428,0.1509894199569482,True,False,True,13.4737774472327,-12.243264698970153,HIGH,PREDICTED_FAILURE,True
4,C4326,L3,TypeC,33.58,1.04,0.7493139872056477,0.4532574646622427,1.0,1.0,78.81085623272548,Review,Risk score: 78.81/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.737115219817592,1,0.8424999999999998,1,1.0,1,0.6317304396351842,1,2,1,10.0,50,30.21092777088785,4.493885624684996,55.92796991709069,-29.789072229112158,29.789072229112158,22.21092777088785,0.1322079033981419,2.7763659713609807,0.0178571428571428,0.1143507605409991,True,False,True,19.789072229112158,-5.927969917090692,HIGH,PREDICTED_FAILURE,True
4,C6677,L4,TypeC,29.96,1.23,0.7737627815170378,0.4221977328593113,1.0,1.0,78.7678267669939,Review,Risk score: 78.77/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7720420688338637,1,0.8424999999999998,1,1.0,1,0.7015841376677276,1,2,1,10.0,50,36.83552420605491,11.118482059852065,62.55256635225776,-23.164475793945087,23.164475793945087,23.335524206054917,0.1389019297979459,1.7285573485966603,0.0178571428571428,0.121044786940803,True,False,True,13.164475793945089,-12.552566352257765,HIGH,PREDICTED_FAILURE,True
4,C5124,L3,TypeB,33.81,1.22,0.7287091416977428,0.4741630964340081,1.0,1.0,78.71535166178248,Review,Risk score: 78.72/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6124416309967754,1,0.5917451620054568,1,1.0,1,0.633138099988094,1,3,1,10.0,50,34.707527297767626,8.990485151564776,60.42456944397048,-25.292472702232374,25.292472702232374,26.58752729776763,0.1582590910581406,3.2743260218925654,0.0178571428571428,0.1404019482009978,True,False,True,15.292472702232374,-10.424569443970476,HIGH,PREDICTED_FAILURE,True
4,C1897,L1,TypeA,30.85,1.22,0.731522129934545,0.47060825229615766,1.0,1.0,78.71087020544029,Review,Risk score: 78.71/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6164601856207788,1,0.579272390202703,1,1.0,1,0.6536479810388544,1,4,1,10.0,50,33.8828687938718,8.16582664766895,59.59991094007465,-26.1171312061282,26.1171312061282,25.7828687938718,0.1534694571063797,3.1830702214656545,0.0178571428571428,0.1356123142492369,True,False,True,16.1171312061282,-9.59991094007465,HIGH,PREDICTED_FAILURE,True
4,C1560,L1,TypeA,34.18,1.07,0.715085261257359,0.480914545194857,1.0,1.0,78.4754214675922,Review,Risk score: 78.48/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6882170398914654,1,0.8424999999999998,1,1.0,1,0.5339340797829311,1,2,1,10.0,50,36.211735025235136,10.494692879032286,61.92877717143799,-23.788264974764864,23.788264974764864,28.121735025235136,0.1673912799121139,3.476110633527211,0.0178571428571428,0.149534137054971,True,False,True,13.788264974764864,-11.928777171437986,HIGH,PREDICTED_FAILURE,True
4,C2586,L2,TypeB,27.09,1.03,0.6982516141567857,0.49070378213187427,1.0,1.0,78.21514297800043,Review,Risk score: 78.22/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6641689726049321,1,0.7501486111111109,1,1.0,1,0.5781893340987534,1,2,1,10.0,50,38.82303974965665,13.1059976034538,64.5400818958595,-21.17696025034335,21.17696025034335,30.64303974965665,0.1823990461289086,3.746092878931131,0.0178571428571428,0.1645419032717658,True,False,True,11.176960250343347,-14.5400818958595,HIGH,PREDICTED_FAILURE,True
4,C3472,L2,TypeA,33.24,1.03,0.7139290664046611,0.47066879748268176,1.0,1.0,78.18459192920687,Review,Risk score: 78.18/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6865653329590398,1,0.8424999999999998,1,1.0,1,0.5306306659180796,1,2,1,10.0,50,46.85585898309936,21.13881683689651,72.57290112930221,-13.14414101690064,13.14414101690064,32.35585898309936,0.1925943987089247,2.2314385505585763,0.0178571428571428,0.1747372558517819,True,False,True,3.1441410169006403,-22.57290112930221,HIGH,PREDICTED_FAILURE,True
4,C6170,L4,TypeA,28.91,1.04,0.702289517009634,0.4824543071702099,1.0,1.0,78.13004318954427,Review,Risk score: 78.13/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6699374052518583,1,0.8424999999999998,1,1.0,1,0.4973748105037167,1,2,1,10.0,50,37.18503133404269,11.46798918783984,62.90207348024554,-22.81496866595731,22.81496866595731,28.78503133404269,0.1713394722264446,3.426789444528892,0.0178571428571428,0.1534823293693017,True,False,True,12.81496866595731,-12.90207348024554,HIGH,PREDICTED_FAILURE,True
4,C4754,L3,TypeC,25.18,1.28,0.6997435158213579,0.48299519917184064,1.0,1.0,78.06718545393674,Review,Risk score: 78.07/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.666300260697178,1,0.8424999999999998,1,1.0,1,0.490100521394356,1,2,1,10.0,50,48.69023156182518,22.97318941562233,74.40727370802803,-11.30976843817482,11.30976843817482,34.52023156182518,0.2054775688203879,2.4361490163602806,0.0178571428571428,0.1876204259632451,True,False,True,1.309768438174821,-24.40727370802803,HIGH,PREDICTED_FAILURE,True
4,C3584,L2,TypeB,26.56,1.22,0.7464595212854301,0.4268196069195769,1.0,1.0,78.06427581155232,Review,Risk score: 78.06/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7330374113601384,1,0.8424999999999998,1,1.0,1,0.6235748227202771,1,2,1,10.0,50,31.27520048418223,5.558158337979378,56.99224263038508,-28.72479951581777,28.72479951581777,20.83520048418223,0.1240190505010847,1.9957088586381448,0.0178571428571428,0.1061619076439418,True,False,True,18.72479951581777,-6.992242630385078,HIGH,PREDICTED_FAILURE,True
4,C2224,L2,TypeA,33.6,1.15,0.720922939537807,0.45694551083720725,1.0,1.0,78.05132595706439,Review,Risk score: 78.05/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6965565802921053,1,0.8424999999999998,1,1.0,1,0.5506131605842108,1,2,1,10.0,50,32.3626087507229,6.645566604520049,58.07965089692575,-27.6373912492771,27.6373912492771,23.6826087507229,0.1409679092304934,2.728411146396648,0.0178571428571428,0.1231107663733506,True,False,True,17.6373912492771,-8.079650896925749,HIGH,PREDICTED_FAILURE,True
4,C7359,L4,TypeC,31.94,1.05,0.6968967432891364,0.48371328582021067,1.0,1.0,77.99973444417937,Review,Risk score: 78.00/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6622334427940045,1,0.8424999999999998,1,1.0,1,0.4819668855880093,1,2,1,10.0,50,37.48769753140472,11.77065538520187,63.20473967760757,-22.51230246859528,22.51230246859528,29.08769753140472,0.1731410567345519,3.4628211346910382,0.0178571428571428,0.155283913877409,True,False,True,12.51230246859528,-13.20473967760757,HIGH,PREDICTED_FAILURE,True
4,C7152,L4,TypeC,33.22,1.18,0.7368396950881678,0.43551439587339436,1.0,1.0,77.99305074947989,Review,Risk score: 77.99/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7192948025069066,1,0.8424999999999998,1,1.0,1,0.5960896050138133,1,2,1,10.0,50,30.414505429956183,4.697463283753333,56.13154757615904,-29.585494570043817,29.585494570043817,20.97450542995618,0.124848246606882,2.2218755752072226,0.0178571428571428,0.1069911037497391,True,False,True,19.585494570043817,-6.131547576159036,HIGH,PREDICTED_FAILURE,True
4,C1687,L1,TypeB,28.91,1.23,0.7320136978421959,0.44070992437700296,1.0,1.0,77.97815904469095,Review,Risk score: 77.98/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7124005207269466,1,0.8424999999999998,1,1.0,1,0.5823010414538933,1,2,1,10.0,50,41.52725272180818,15.810210575605332,67.24429486801102,-18.472747278191815,18.472747278191815,27.057252721808183,0.1610550757250487,1.8698861590745115,0.0178571428571428,0.1431979328679058,True,False,True,8.472747278191818,-17.244294868011025,HIGH,PREDICTED_FAILURE,True
4,C548,L1,TypeB,34.35,1.06,0.7209727844704,0.4538627260640046,1.0,1.0,77.97575168571213,Review,Risk score: 77.98/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6966277873386668,1,0.8424999999999998,1,1.0,1,0.5507555746773337,1,2,1,10.0,50,43.14884795836395,17.4318058121611,68.8658901045668,-16.85115204163605,16.85115204163605,28.968847958363952,0.1724336187997854,2.042937091563043,0.0178571428571428,0.1545764759426425,True,False,True,6.851152041636048,-18.8658901045668,HIGH,PREDICTED_FAILURE,True
4,C6696,L4,TypeC,25.25,1.11,0.7011113946317867,0.4730964954479938,1.0,1.0,77.86075422515346,Review,Risk score: 77.86/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.668254373283505,1,0.8424999999999998,1,1.0,1,0.4940087465670102,1,2,1,10.0,50,40.330424775413455,14.613382629210603,66.0474669216163,-19.669575224586545,19.669575224586545,29.340424775413453,0.1746453855679372,2.6697383781085944,0.0178571428571428,0.1567882427107943,True,False,True,9.669575224586543,-16.047466921616305,HIGH,PREDICTED_FAILURE,True
4,C4140,L3,TypeA,33.83,1.29,0.709236768991599,0.46163370348481714,1.0,1.0,77.8179456568684,Review,Risk score: 77.82/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6798620509403797,1,0.8424999999999998,1,1.0,1,0.5172241018807596,1,2,1,10.0,50,32.85141333591358,7.134371189710727,58.56845548211643,-27.148586664086423,27.148586664086423,24.36141333591357,0.1450084127137712,2.869424421191234,0.0178571428571428,0.1271512698566284,True,False,True,17.148586664086423,-8.568455482116427,HIGH,PREDICTED_FAILURE,True
4,C1151,L1,TypeC,29.42,1.16,0.6958737673552761,0.4759644530620085,1.0,1.0,77.7753243472085,Review,Risk score: 77.78/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6607720486027754,1,0.800051593784378,1,1.0,1,0.5214925034211728,1,2,1,10.0,50,35.19521234554821,9.478170199345357,60.91225449175106,-24.804787654451797,24.804787654451797,27.035212345548207,0.1609238830092155,3.31313876783679,0.0178571428571428,0.1430667401520726,True,False,True,14.804787654451792,-10.912254491751057,HIGH,PREDICTED_FAILURE,True
4,C6785,L4,TypeC,33.31,1.28,0.7489447017963154,0.4118696503327487,1.0,1.0,77.7650823122082,Review,Risk score: 77.77/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7365876692328317,1,0.8424999999999998,1,1.0,1,0.6306753384656636,1,2,1,10.0,50,38.240896835828366,12.523854689625516,63.957938982031216,-21.759103164171638,21.759103164171638,23.270896835828367,0.1385172430704069,1.5545021266418415,0.0178571428571428,0.1206601002132641,True,False,True,11.759103164171634,-13.957938982031216,HIGH,PREDICTED_FAILURE,True
4,C1226,L1,TypeC,31.74,1.15,0.6977519088132873,0.4727889616417058,1.0,1.0,77.75228130544126,Review,Risk score: 77.75/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6634551078285058,1,0.8424999999999998,1,1.0,1,0.4844102156570118,1,2,1,10.0,50,35.21877936202833,9.50173721582548,60.93582150823118,-24.78122063797167,24.78122063797167,26.69877936202833,0.1589213057263591,3.1336595495338417,0.0178571428571428,0.1410641628692162,True,False,True,14.781220637971671,-10.93582150823118,HIGH,PREDICTED_FAILURE,True
4,C1800,L1,TypeC,25.45,1.13,0.7309233889399983,0.4289403366238921,1.0,1.0,77.65121008379725,Review,Risk score: 77.65/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.71084293658095,1,0.8424999999999998,1,1.0,1,0.5791858731619002,1,2,1,10.0,50,38.96936880980826,13.252326663605407,64.68641095601112,-21.03063119019174,21.03063119019174,24.87936880980826,0.1480914810107634,1.7657465443440925,0.0178571428571428,0.1302343381536206,True,False,True,11.03063119019174,-14.686410956011116,HIGH,PREDICTED_FAILURE,True
4,C2052,L2,TypeB,30.0,1.05,0.7091870109779045,0.45470396652534917,1.0,1.0,77.64320949247086,Review,Risk score: 77.64/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6797909680636731,1,0.8424999999999998,1,1.0,1,0.5170819361273463,1,2,1,10.0,50,31.993056764446923,6.276014618244073,57.710098910649776,-28.00694323555308,28.00694323555308,23.293056764446924,0.1386491474074221,2.6773628464881525,0.0178571428571428,0.1207920045502793,True,False,True,18.006943235553077,-7.710098910649776,HIGH,PREDICTED_FAILURE,True
4,C3888,L2,TypeA,29.7,1.19,0.6883662422917712,0.4794188151183586,1.0,1.0,77.6364576467121,Review,Risk score: 77.64/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6500470127977684,1,0.8424999999999998,1,1.0,1,0.4575940255955371,1,2,1,10.0,50,36.21178403198763,10.494741885784777,61.92882617819048,-23.788215968012373,23.788215968012373,27.941784031987627,0.1663201430475454,3.3786921441339333,0.0178571428571428,0.1484630001904025,True,False,True,13.788215968012372,-11.928826178190477,HIGH,PREDICTED_FAILURE,True
4,C7297,L4,TypeA,29.47,1.28,0.7464783772033069,0.40923339778964607,1.0,1.0,77.62518626084035,Review,Risk score: 77.63/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7330643483856767,1,0.8424999999999998,1,1.0,1,0.6236286967713535,1,2,1,10.0,50,36.72689110361524,11.009848957412387,62.44393324981809,-23.273108896384763,23.273108896384763,22.36689110361524,0.1331362565691383,1.5575829459342088,0.0178571428571428,0.1152791137119954,True,False,True,13.273108896384764,-12.443933249818087,HIGH,PREDICTED_FAILURE,True
4,C2632,L2,TypeB,30.14,1.13,0.7194321658882412,0.43938019168946096,1.0,1.0,77.56746976888377,Review,Risk score: 77.57/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6944269036498685,1,0.8424999999999998,1,1.0,1,0.5463538072997371,1,2,1,10.0,50,37.842070922480886,12.125028776278036,63.559113068683736,-22.157929077519118,22.157929077519118,25.122070922480887,0.1495361364433386,1.9750055756667364,0.0178571428571428,0.1316789935861957,True,False,True,12.157929077519114,-13.559113068683736,HIGH,PREDICTED_FAILURE,True
4,C6162,L4,TypeA,28.89,1.2,0.6829588079992407,0.4829927941098944,1.0,1.0,77.56358409272458,Review,Risk score: 77.56/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.642322106665582,1,0.701559297429078,1,1.0,1,0.5830849159020859,1,2,1,10.0,50,36.98411926668663,11.267077120483783,62.70116141288948,-23.015880733313367,23.015880733313367,28.754119266686637,0.1711554718255156,3.493817650873224,0.0178571428571428,0.1532983289683728,True,False,True,13.015880733313368,-12.701161412889483,HIGH,PREDICTED_FAILURE,True
4,C7572,L4,TypeC,34.08,1.18,0.7076350793813772,0.45214712089295506,1.0,1.0,77.5327304037652,Review,Risk score: 77.53/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6775739229257769,1,0.8424999999999998,1,1.0,1,0.5126478458515539,1,2,1,10.0,50,44.06961620637277,18.352574060169918,69.78665835257561,-15.930383793627236,15.930383793627236,29.269616206372763,0.174223905990314,1.9776767707008625,0.0178571428571428,0.1563667631331712,True,False,True,5.930383793627236,-19.78665835257561,HIGH,PREDICTED_FAILURE,True
4,C2968,L2,TypeB,34.4,1.29,0.7236492137346097,0.43234096158814195,1.0,1.0,77.51800045174183,Review,Risk score: 77.52/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7004512577161092,1,0.8424999999999998,1,1.0,1,0.5584025154322185,1,2,1,10.0,50,36.74148826891072,11.024446122707872,62.45853041511357,-23.25851173108928,23.25851173108928,24.03148826891072,0.1430445730292305,1.8907543877978537,0.0178571428571428,0.1251874301720876,True,False,True,13.258511731089278,-12.458530415113572,HIGH,PREDICTED_FAILURE,True
