stage,component_id,lot_id,component_type,temperature_C,voltage_V,anomaly_factor,drift_factor,future_factor,specification_factor,risk_score,qa_classification,risk_explanation,combined_anomaly_score,anomaly_flag,statistical_score,statistical_anomaly_flag,temporal_anomaly_score,temporal_anomaly_flag,isolation_forest_score,isolation_forest_flag,statistical_evidence_count,limit_violation,limit_excess_uA,absolute_limit_uA,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,prediction_error_uA,absolute_prediction_error_uA,predicted_drift_uA,predicted_drift_rate,predicted_relative_drift,safety_slope,drift_slope_excess,early_drift_flag,predicted_limit_exceeded,uncertainty_adjusted_failure,limit_margin_uA,upper_bound_limit_margin_uA,future_drift_risk,module_b_status,module_b_match
2,C1944,L1,TypeC,27.78,1.17,0.7218199208903432,0.44682234265982157,1.0,1.0,77.82515619320584,Review,Risk score: 77.83/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6978379822242999,1,0.8424999999999998,1,1.0,1,0.5531759644486001,1,2,1,10.0,50,42.30801142799438,16.59096928179153,68.02505357419723,-17.69198857200562,17.69198857200562,27.94801142799438,0.1663572108809189,1.9462403501388843,0.0178571428571428,0.148500068023776,True,False,True,7.69198857200562,-18.02505357419723,HIGH,PREDICTED_FAILURE,True
2,C548,L1,TypeB,34.35,1.06,0.7105683073706784,0.4538627260640046,1.0,1.0,77.66361737272047,Review,Risk score: 77.66/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6817642486247788,1,0.8424999999999998,1,1.0,1,0.5210284972495579,1,2,1,10.0,50,43.14884795836395,17.4318058121611,68.8658901045668,-16.85115204163605,16.85115204163605,28.968847958363952,0.1724336187997854,2.042937091563043,0.0178571428571428,0.1545764759426425,True,False,True,6.851152041636048,-18.8658901045668,HIGH,PREDICTED_FAILURE,True
2,C1784,L1,TypeA,34.8,1.28,0.7105718617439617,0.4528868902913784,1.0,1.0,77.63932810960331,Review,Risk score: 77.64/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6817693263008977,1,0.8424999999999998,1,1.0,1,0.5210386526017955,1,2,1,10.0,50,33.40497285009789,7.6879307038950415,59.12201499630074,-26.59502714990211,26.59502714990211,23.894972850097894,0.1422319812505827,2.5126154416506723,0.0178571428571428,0.1243748383934398,True,False,True,16.59502714990211,-9.122014996300742,HIGH,PREDICTED_FAILURE,True
2,C424,L1,TypeC,25.29,1.01,0.6971551101303248,0.45748755634050686,1.0,1.0,77.35184221242241,Review,Risk score: 77.35/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6626025382814165,1,0.6826351965811963,1,1.0,1,0.6425698799816367,1,2,1,10.0,50,44.02173069320156,18.304688546998705,69.7387728394044,-15.978269306798444,15.978269306798444,29.721730693201557,0.1769150636500092,2.0784427058182904,0.0178571428571428,0.1590579207928664,True,False,True,5.978269306798445,-19.738772839404405,HIGH,PREDICTED_FAILURE,True
2,C1800,L1,TypeC,25.45,1.13,0.7200545080672445,0.4289403366238921,1.0,1.0,77.32514365761463,Review,Risk score: 77.33/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6953159639055875,1,0.8424999999999998,1,1.0,1,0.5481319278111751,1,2,1,10.0,50,38.96936880980826,13.252326663605407,64.68641095601112,-21.03063119019174,21.03063119019174,24.87936880980826,0.1480914810107634,1.7657465443440925,0.0178571428571428,0.1302343381536206,True,False,True,11.03063119019174,-14.686410956011116,HIGH,PREDICTED_FAILURE,True
2,C2968,L2,TypeB,34.4,1.29,0.7169569461361093,0.43234096158814195,1.0,1.0,77.31723242378682,Review,Risk score: 77.32/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6908908754325371,1,0.8424999999999998,1,1.0,1,0.5392817508650745,1,2,1,10.0,50,36.74148826891072,11.024446122707872,62.45853041511357,-23.25851173108928,23.25851173108928,24.03148826891072,0.1430445730292305,1.8907543877978537,0.0178571428571428,0.1251874301720876,True,False,True,13.258511731089278,-12.458530415113572,HIGH,PREDICTED_FAILURE,True
2,C1828,L1,TypeB,34.53,1.25,0.714073190030242,0.4354062358488143,1.0,1.0,77.30735159712762,Review,Risk score: 77.31/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6867712238527268,1,0.8424999999999998,1,1.0,1,0.531042447705454,1,2,1,10.0,50,29.987249646183813,4.2702074999809625,55.70429179238666,-30.012750353816187,30.012750353816187,20.737249646183813,0.1234360097987131,2.2418648266144663,0.0178571428571428,0.1055788669415703,True,False,True,20.012750353816187,-5.704291792386663,HIGH,PREDICTED_FAILURE,True
2,C2153,L2,TypeA,33.33,1.11,0.6981189199773761,0.4535790045711897,1.0,1.0,77.28304271360102,Review,Risk score: 77.28/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6639794094914897,1,0.8424999999999998,1,1.0,1,0.4854588189829795,1,2,1,10.0,50,44.00377204005678,18.28672989385393,69.72081418625963,-15.99622795994322,15.99622795994322,29.36377204005678,0.1747843573812903,2.00572213388366,0.0178571428571428,0.1569272145241475,True,False,True,5.996227959943219,-19.72081418625963,HIGH,PREDICTED_FAILURE,True
2,C2632,L2,TypeB,30.14,1.13,0.7097843101171505,0.43938019168946096,1.0,1.0,77.27803409575104,Review,Risk score: 77.28/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6806442525483103,1,0.8424999999999998,1,1.0,1,0.5187885050966209,1,2,1,10.0,50,37.842070922480886,12.125028776278036,63.559113068683736,-22.157929077519118,22.157929077519118,25.122070922480887,0.1495361364433386,1.9750055756667364,0.0178571428571428,0.1316789935861957,True,False,True,12.157929077519114,-13.559113068683736,HIGH,PREDICTED_FAILURE,True
2,C3333,L2,TypeA,26.78,1.11,0.7104538433290963,0.43582669949042285,1.0,1.0,77.20928278713347,Review,Risk score: 77.21/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6816007285653758,1,0.7342123113207553,1,1.0,1,0.6289891458099963,1,2,1,10.0,50,31.278108750209555,5.5610666040067045,56.995150896412405,-28.721891249790445,28.721891249790445,21.458108750209558,0.1277268377988664,2.185143457251482,0.0178571428571428,0.1098696949417235,True,False,True,18.721891249790445,-6.9951508964124045,HIGH,PREDICTED_FAILURE,True
2,C781,L1,TypeC,25.47,1.08,0.7103458125858745,0.432640602746457,1.0,1.0,77.12638944623765,Review,Risk score: 77.13/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6814463989322017,1,0.8424999999999998,1,1.0,1,0.5203927978644035,1,2,1,10.0,50,29.487676737309226,3.770634591106372,55.20471888351207,-30.512323262690774,30.512323262690774,20.27767673730922,0.1207004567696977,2.201702143030317,0.0178571428571428,0.1028433139125548,True,False,True,20.512323262690774,-5.204718883512072,HIGH,PREDICTED_FAILURE,True
2,C2314,L2,TypeA,32.94,1.16,0.7019953057977936,0.4369068675486085,1.0,1.0,76.98253086264903,Review,Risk score: 76.98/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6695171035206575,1,0.8424999999999998,1,1.0,1,0.4965342070413151,1,2,1,10.0,50,37.45654990992541,11.739507763722564,63.17359205612826,-22.543450090074582,22.543450090074582,24.73654990992541,0.1472413685114608,1.9446973199626896,0.0178571428571428,0.1293842256543179,True,False,True,12.543450090074586,-13.173592056128264,HIGH,PREDICTED_FAILURE,True
2,C1894,L1,TypeA,26.55,1.09,0.7209203485207917,0.41371262824633526,1.0,1.0,76.97042616178213,Review,Risk score: 76.97/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6965528788392263,1,0.8424999999999998,1,1.0,1,0.550605757678453,1,2,1,10.0,50,38.37870579929636,12.661663653093504,64.0957479454992,-21.621294200703645,21.621294200703645,23.468705799296355,0.139694677376764,1.5740245338226933,0.0178571428571428,0.1218375345196211,True,False,True,11.621294200703645,-14.095747945499198,HIGH,PREDICTED_FAILURE,True
2,C824,L1,TypeC,33.37,1.17,0.6679032891117008,0.4769129246098436,1.0,1.0,76.95992178859711,Review,Risk score: 76.96/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6208142225405251,1,0.7196357936320754,1,1.0,1,0.5219926514489748,1,2,1,10.0,50,35.47211379793961,9.755071651736763,61.18915594414246,-24.527886202060387,24.527886202060387,27.282113797939616,0.1623935345115453,3.3311494258778533,0.0178571428571428,0.1445363916544025,True,False,True,14.527886202060388,-11.189155944142463,HIGH,PREDICTED_FAILURE,True
2,C1424,L1,TypeB,26.14,1.23,0.6887461438868123,0.44981888563567063,1.0,1.0,76.90785645749612,Review,Risk score: 76.91/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7458278246002081,1,0.8162499999999999,1,1.0,1,0.6754056492004163,1,1,1,10.0,50,41.68470936372568,15.96766721752283,67.40175150992853,-18.31529063627432,18.31529063627432,27.89470936372568,0.1660399366888433,2.022821563721949,0.0178571428571428,0.1481827938317005,True,False,True,8.31529063627432,-17.40175150992853,HIGH,PREDICTED_FAILURE,True
2,C2524,L2,TypeB,30.2,1.13,0.6957876355105069,0.4369841381561713,1.0,1.0,76.7982325192195,Review,Risk score: 76.80/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6606490031102481,1,0.8424999999999998,1,1.0,1,0.4787980062204965,1,2,1,10.0,50,31.49729398400368,5.780251837800826,57.214336130206526,-28.502706015996324,28.502706015996324,21.65729398400368,0.128912464190498,2.20094451056948,0.0178571428571428,0.1110553213333552,True,False,True,18.502706015996324,-7.214336130206526,HIGH,PREDICTED_FAILURE,True
2,C491,L1,TypeB,29.37,1.27,0.684239077749864,0.4473433075783375,1.0,1.0,76.71075502195436,Review,Risk score: 76.71/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.5489129682140914,1,0.5679017405063288,1,1.0,1,0.5299241959218541,1,4,1,10.0,50,38.78468448972089,13.067642343518038,64.50172663592375,-21.215315510279112,21.215315510279112,26.234684489720888,0.1561588362483386,2.090413106750668,0.0178571428571428,0.1383016933911957,True,False,True,11.215315510279112,-14.501726635923744,HIGH,PREDICTED_FAILURE,True
2,C1654,L1,TypeC,30.0,1.25,0.689751927774005,0.4381907174463209,1.0,1.0,76.64732576937817,Review,Risk score: 76.65/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6520265634866738,1,0.8424999999999998,1,1.0,1,0.4615531269733476,1,2,1,10.0,50,38.09826658701502,12.381224440812169,63.81530873321787,-21.90173341298498,21.90173341298498,25.15826658701502,0.1497515868274703,1.944224620325736,0.0178571428571428,0.1318944439703275,True,False,True,11.90173341298498,-13.815308733217869,HIGH,PREDICTED_FAILURE,True
2,C870,L1,TypeC,34.3,1.11,0.6892959271906611,0.43830842147716476,1.0,1.0,76.63658835264896,Review,Risk score: 76.64/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.651375134081897,1,0.8029376041666665,1,1.0,1,0.4998126639971273,1,2,1,10.0,50,42.15739645916895,16.4403543129661,67.87443860537181,-17.84260354083105,17.84260354083105,27.16739645916895,0.1617106932093389,1.8123680092841192,0.0178571428571428,0.1438535503521961,True,False,True,7.84260354083105,-17.874438605371807,HIGH,PREDICTED_FAILURE,True
2,C2290,L2,TypeA,34.18,1.08,0.6909399246069081,0.4333908386727381,1.0,1.0,76.5629687050257,Review,Risk score: 76.56/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6537237018193927,1,0.8424999999999998,1,1.0,1,0.4649474036387855,1,2,1,10.0,50,29.663724996575183,3.9466828503723335,55.38076714277803,-30.336275003424817,30.336275003424817,20.42372499657518,0.1215697916462808,2.210359848114197,0.0178571428571428,0.103712648789138,True,False,True,20.336275003424817,-5.3807671427780335,HIGH,PREDICTED_FAILURE,True
2,C1691,L1,TypeC,31.21,1.03,0.6480515453423982,0.48353612985908334,1.0,1.0,76.52994960674903,Review,Risk score: 76.53/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.5924545885843784,1,0.6745559576612902,1,1.0,1,0.5103532195074667,1,2,1,10.0,50,36.92317498034323,11.206132834140377,62.64021712654608,-23.076825019656773,23.076825019656773,28.793174980343224,0.1713879463115668,3.541595938541602,0.0178571428571428,0.1535308034544239,True,False,True,13.076825019656772,-12.640217126546077,HIGH,PREDICTED_FAILURE,True
2,C1498,L1,TypeC,26.33,1.21,0.6512715020699211,0.47862941992970776,1.0,1.0,76.50388056034033,Review,Risk score: 76.50/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.5970545267665541,1,0.528142727272727,1,1.0,1,0.6659663262603811,1,2,1,10.0,50,37.304630516070496,11.587588369867646,63.02167266227335,-22.695369483929504,22.695369483929504,28.394630516070496,0.1690156578337529,3.186827218414197,0.0178571428571428,0.1511585149766101,True,False,True,12.695369483929504,-13.021672662273346,HIGH,PREDICTED_FAILURE,True
2,C1494,L1,TypeC,34.94,1.25,0.6879975567862231,0.4310555022652992,1.0,1.0,76.41631426021917,Review,Risk score: 76.42/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.649520319218414,1,0.8424999999999998,1,1.0,1,0.4565406384368283,1,2,1,10.0,50,31.33481944407124,5.61777729786839,57.051861590274086,-28.66518055592876,28.66518055592876,21.15481944407124,0.1259215443099478,2.0780765662152496,0.0178571428571428,0.108064401452805,True,False,True,18.66518055592876,-7.051861590274086,HIGH,PREDICTED_FAILURE,True
2,C286,L1,TypeB,26.11,1.28,0.6444361998079287,0.48146192950475386,1.0,1.0,76.36963423185671,Review,Risk score: 76.37/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6349088568684695,1,0.8305619845617529,1,1.0,1,0.4392557291751862,0,2,1,10.0,50,37.894221878186215,12.177179731983363,63.611264024389065,-22.105778121813785,22.105778121813785,29.014221878186213,0.1727037016558703,3.267367328624573,0.0178571428571428,0.1548465587987274,True,False,True,12.105778121813785,-13.611264024389063,HIGH,PREDICTED_FAILURE,True
2,C3003,L2,TypeA,29.79,1.22,0.6986118257964631,0.4132882587349709,1.0,1.0,76.29056124226817,Review,Risk score: 76.29/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.664683560661614,1,0.8424999999999998,1,1.0,1,0.4868671213232282,1,2,1,10.0,50,37.17498484827533,11.45794270207248,62.89202699447818,-22.82501515172467,22.82501515172467,22.864984848275327,0.1361011002873531,1.5978326239186111,0.0178571428571428,0.1182439574302103,True,False,True,12.82501515172467,-12.89202699447818,HIGH,PREDICTED_FAILURE,True
2,C2643,L2,TypeC,30.12,1.03,0.6903091136107744,0.4219015979554306,1.0,1.0,76.256813357209,Review,Risk score: 76.26/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6528225432534873,1,0.8424999999999998,1,1.0,1,0.4631450865069749,1,2,1,10.0,50,35.130305475373795,9.413263329170944,60.847347621576645,-24.869694524626205,24.869694524626205,22.470305475373795,0.1337518183057964,1.7749056457641228,0.0178571428571428,0.1158946754486535,True,False,True,14.869694524626205,-10.847347621576644,HIGH,PREDICTED_FAILURE,True
