component_id,lot_id,component_type,temperature,voltage,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA,actual_abnormal,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,prediction_error_uA,absolute_prediction_error_uA,predicted_drift_uA,predicted_drift_rate,predicted_relative_drift,actual_drift_uA,actual_drift_rate,safety_slope,drift_slope_excess,early_drift_flag,predicted_limit_exceeded,uncertainty_adjusted_failure,limit_margin_uA,upper_bound_limit_margin_uA,future_drift_risk,module_b_status,module_b_explanation
C11,L1,TypeA,30.79,1.14,14.66,15.66,16.66,60.0,1.47,1.57,1.67,6.0,Absolute_Failure,50,True,35.84262194951472,9.984453300034932,61.700790598994516,-24.157378050485278,24.157378050485278,21.182621949514722,0.1260870354137781,1.444926463131973,45.34,0.2698809523809524,0.017857142857142856,0.10822989255663526,True,False,True,14.157378050485278,-11.700790598994516,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C12,L1,TypeB,26.71,1.24,11.39,12.39,13.39,14.39,1.14,1.24,1.34,1.44,Normal,50,False,34.55421157205049,8.696042922570701,60.412380221530285,20.16421157205049,20.16421157205049,23.16421157205049,0.13788221173839577,2.033732359266944,3.0,0.017857142857142856,0.017857142857142856,0.12002506888125292,True,False,True,15.445788427949509,-10.412380221530285,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C13,L1,TypeB,28.66,1.02,12.4,13.4,32.4,34.4,1.24,1.34,3.24,3.44,Sudden_Anomaly,50,True,33.59661919038495,7.738450540905159,59.454787839864736,-0.8033808096150494,0.8033808096150494,21.19661919038495,0.12617035232371995,1.7094047734181412,22.0,0.13095238095238096,0.017857142857142856,0.1083132094665771,True,False,True,16.40338080961505,-9.454787839864736,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C14,L1,TypeA,34.22,1.07,14.99,15.99,16.99,17.99,1.5,1.6,1.7,1.8,Normal,50,False,39.07242997877161,13.21426132929182,64.9305986282514,21.08242997877161,21.08242997877161,24.082429978771607,0.14334779749268814,1.6065663761688864,2.9999999999999982,0.017857142857142846,0.017857142857142856,0.1254906546355453,True,False,True,10.92757002122839,-14.930598628251403,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C15,L1,TypeB,33.94,1.01,8.9,9.9,28.9,30.9,0.89,0.99,2.89,3.09,Sudden_Anomaly,50,True,31.946604645274974,6.088435995795184,57.80477329475477,1.046604645274975,1.046604645274975,23.046604645274975,0.13718217050758913,2.5895061399185364,22.0,0.13095238095238096,0.017857142857142856,0.11932502765044628,True,False,True,18.053395354725026,-7.804773294754767,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C16,L1,TypeC,28.72,1.29,13.67,15.67,18.67,23.67,1.37,1.57,1.87,2.37,Latent_Defect,50,True,24.41580760765577,-1.4423610418240216,50.27397625713556,0.7458076076557667,0.7458076076557667,10.745807607655768,0.06396314052176053,0.7860868769316582,10.000000000000002,0.059523809523809534,0.017857142857142856,0.04610599766461767,True,False,True,25.58419239234423,-0.2739762571355584,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C17,L1,TypeC,26.03,1.1,9.64,10.64,29.64,31.64,0.96,1.06,2.96,3.16,Sudden_Anomaly,50,True,31.634840857183036,5.776672207703246,57.49300950666283,-0.0051591428169643905,0.0051591428169643905,21.994840857183036,0.13092167176894665,2.281622495558406,22.0,0.13095238095238096,0.017857142857142856,0.1130645289118038,True,False,True,18.365159142816964,-7.49300950666283,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C18,L1,TypeC,32.96,1.3,12.07,13.07,14.07,15.07,1.21,1.31,1.41,1.51,Normal,50,False,35.89788731980044,10.03971867032065,61.756055969280226,20.82788731980044,20.82788731980044,23.82788731980044,0.14183266261785976,1.9741414515161921,3.0,0.017857142857142856,0.017857142857142856,0.12397551976071691,True,False,True,14.10211268019956,-11.756055969280226,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C19,L1,TypeB,31.79,1.03,10.77,10.77,10.77,10.77,1.08,1.08,1.08,1.08,High_Stable,50,True,15.190805779203222,-10.667362870276568,41.04897442868301,4.4208057792032225,4.4208057792032225,4.4208057792032225,0.026314320114304894,0.41047407420642734,0.0,0.0,0.017857142857142856,0.008457177257162038,True,False,False,34.809194220796776,8.95102557131699,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C20,L1,TypeA,31.24,1.17,13.16,14.16,33.16,35.16,1.32,1.42,3.32,3.52,Sudden_Anomaly,50,True,35.97203803536219,10.1138693858824,61.83020668484198,0.8120380353621925,0.8120380353621925,22.81203803536219,0.1357859406866797,1.7334375406810174,21.999999999999996,0.13095238095238093,0.017857142857142856,0.11792879782953686,True,False,True,14.02796196463781,-11.830206684841983,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C21,L1,TypeC,30.62,1.02,11.24,13.24,16.24,21.24,1.12,1.32,1.62,2.12,Latent_Defect,50,True,21.816025764415404,-4.042142885064386,47.674194413895194,0.5760257644154052,0.5760257644154052,10.576025764415403,0.06295253431199645,0.9409275591116907,9.999999999999998,0.059523809523809514,0.017857142857142856,0.04509539145485359,True,False,False,28.183974235584596,2.3258055861048064,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C22,L1,TypeA,26.69,1.29,14.7,15.7,34.7,36.7,1.47,1.57,3.47,3.67,Sudden_Anomaly,50,True,37.60328927509597,11.745120625616178,63.461457924575754,0.9032892750959647,0.9032892750959647,22.90328927509597,0.1363291028279522,1.5580468894623107,22.000000000000004,0.130952380952381,0.017857142857142856,0.11847195997080934,True,False,True,12.396710724904032,-13.461457924575754,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C23,L1,TypeC,31.54,1.09,12.09,13.09,14.09,60.0,1.21,1.31,1.41,6.0,Absolute_Failure,50,True,39.97695938648866,14.118790737008869,65.83512803596845,-20.02304061351134,20.02304061351134,27.88695938648866,0.1659938058719563,2.3066136796103107,47.91,0.2851785714285714,0.017857142857142856,0.14813666301481346,True,False,True,10.023040613511341,-15.835128035968452,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C24,L1,TypeC,26.31,1.18,11.46,12.46,31.46,33.46,1.15,1.25,3.15,3.35,Sudden_Anomaly,50,True,35.258399679398906,9.400231029919116,61.1165683288787,1.798399679398905,1.798399679398905,23.798399679398905,0.141657140948803,2.076649186684023,22.0,0.13095238095238096,0.017857142857142856,0.12379999809166015,True,False,True,14.741600320601094,-11.1165683288787,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C25,L1,TypeB,27.24,1.13,11.53,12.53,31.53,33.53,1.15,1.25,3.15,3.35,Sudden_Anomaly,50,True,36.20969405119728,10.351525401717492,62.06786270067707,2.6796940511972807,2.6796940511972807,24.67969405119728,0.1469029407809362,2.140476500537492,22.0,0.13095238095238096,0.017857142857142856,0.12904579792379334,True,False,True,13.790305948802718,-12.067862700677068,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C26,L1,TypeC,27.92,1.17,11.24,12.24,31.24,33.24,1.12,1.22,3.12,3.32,Sudden_Anomaly,50,True,34.59016236749653,8.731993718016742,60.448331016976326,1.3501623674965302,1.3501623674965302,23.35016236749653,0.13898906171128886,2.0774165807381255,22.0,0.13095238095238096,0.017857142857142856,0.12113191885414601,True,False,True,15.409837632503468,-10.448331016976326,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C27,L1,TypeA,31.17,1.03,9.5,10.5,29.5,31.5,0.95,1.05,2.95,3.15,Sudden_Anomaly,50,True,31.486479750020113,5.628311100540323,57.3446483994999,-0.013520249979887211,0.013520249979887211,21.986479750020113,0.13087190327392925,2.3143662894758013,22.0,0.13095238095238096,0.017857142857142856,0.1130147604167864,True,False,True,18.513520249979887,-7.344648399499903,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C28,L1,TypeA,34.19,1.16,11.68,12.68,31.68,33.68,1.17,1.27,3.17,3.37,Sudden_Anomaly,50,True,42.16278671660129,16.3046180671215,68.02095536608108,8.48278671660129,8.48278671660129,30.48278671660129,0.18144515902738861,2.609827629846001,22.0,0.13095238095238096,0.017857142857142856,0.16358801617024576,True,False,True,7.837213283398711,-18.020955366081083,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C29,L1,TypeA,28.28,1.25,13.3,15.3,18.3,23.3,1.33,1.53,1.83,2.33,Latent_Defect,50,True,23.610187561271996,-2.247981088207794,49.468356210751786,0.3101875612719951,0.3101875612719951,10.310187561271995,0.06137016405519045,0.7752020722760898,10.0,0.05952380952380952,0.017857142857142856,0.04351302119804759,True,False,False,26.389812438728004,0.5316437892482142,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C30,L1,TypeC,31.98,1.24,13.6,14.6,15.6,60.0,1.36,1.46,1.56,6.0,Absolute_Failure,50,True,37.405747261406006,11.547578611926216,63.2639159108858,-22.594252738593994,22.594252738593994,23.805747261406005,0.14170087655598812,1.7504225927504415,46.4,0.2761904761904762,0.017857142857142856,0.12384373369884527,True,False,True,12.594252738593994,-13.2639159108858,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C31,L1,TypeA,31.45,1.04,11.85,12.85,13.85,60.0,1.18,1.28,1.38,6.0,Absolute_Failure,50,True,39.602873310988954,13.744704661509164,65.46104196046875,-20.397126689011046,20.397126689011046,27.752873310988953,0.16519567447017233,2.3420146253999117,48.15,0.28660714285714284,0.017857142857142856,0.14733853161302948,True,False,True,10.397126689011046,-15.461041960468748,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C32,L1,TypeC,30.38,1.04,10.67,10.67,10.67,10.67,1.07,1.07,1.07,1.07,High_Stable,50,True,15.93232212985277,-9.92584651962702,41.79049077933256,5.26232212985277,5.26232212985277,5.26232212985277,0.03132334601102839,0.4931885782429962,0.0,0.0,0.017857142857142856,0.013466203153885532,True,False,False,34.06767787014723,8.209509220667442,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C33,L1,TypeB,33.41,1.21,11.38,13.38,16.38,21.38,1.14,1.34,1.64,2.14,Latent_Defect,50,True,22.311310079482922,-3.5468585699968678,48.169478728962716,0.9313100794829232,0.9313100794829232,10.931310079482921,0.06506732190168406,0.9605720632234552,9.999999999999998,0.059523809523809514,0.017857142857142856,0.0472101790445412,True,False,False,27.688689920517078,1.8305212710372842,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C34,L1,TypeB,26.25,1.1,14.72,15.72,34.72,36.72,1.47,1.57,3.47,3.67,Sudden_Anomaly,50,True,39.52638731694633,13.668218667466537,65.38455596642612,2.806387316946328,2.806387316946328,24.806387316946328,0.14765706736277576,1.6852165296838537,22.0,0.13095238095238096,0.017857142857142856,0.1297999245056329,True,False,True,10.473612683053673,-15.38455596642612,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C35,L1,TypeA,32.95,1.02,11.78,12.78,31.78,33.78,1.18,1.28,3.18,3.38,Sudden_Anomaly,50,True,34.60069301170875,8.74252436222896,60.458861661188536,0.8206930117087481,0.8206930117087481,22.820693011708748,0.13583745840302827,1.9372404933538836,22.0,0.13095238095238096,0.017857142857142856,0.11798031554588542,True,False,True,15.39930698829125,-10.458861661188536,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C36,L1,TypeC,26.73,1.26,12.41,13.41,14.41,60.0,1.24,1.34,1.44,6.0,Absolute_Failure,50,True,34.84805432941646,8.989885679936673,60.70622297889625,-25.151945670583537,25.151945670583537,22.438054329416463,0.1335598471989075,1.8080623956016488,47.59,0.28327380952380954,0.017857142857142856,0.11570270434176466,True,False,True,15.151945670583537,-10.70622297889625,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C37,L1,TypeC,33.41,1.07,9.23,9.23,9.23,9.23,0.92,0.92,0.92,0.92,High_Stable,50,True,12.347477849598697,-13.510690799881093,38.20564649907848,3.1174778495986963,3.1174778495986963,3.1174778495986963,0.018556415771420812,0.3377549132826323,0.0,0.0,0.017857142857142856,0.0006992729142779562,True,False,False,37.6525221504013,11.794353500921517,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C38,L1,TypeA,30.51,1.12,12.2,13.2,14.2,60.0,1.22,1.32,1.42,6.0,Absolute_Failure,50,True,40.775411828276404,14.917243178796614,66.6335804777562,-19.224588171723596,19.224588171723596,28.575411828276405,0.17009173707307385,2.342246871170197,47.8,0.2845238095238095,0.017857142857142856,0.152234594215931,True,False,True,9.224588171723596,-16.633580477756198,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C39,L1,TypeB,32.14,1.11,8.29,9.29,10.29,11.29,0.83,0.93,1.03,1.13,Normal,50,False,34.49224070204721,8.634072052567422,60.350409351527006,23.202240702047213,23.202240702047213,26.202240702047213,0.15596571846456675,3.1607045478947184,3.0,0.017857142857142856,0.017857142857142856,0.1381085756074239,True,False,True,15.507759297952788,-10.350409351527006,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C40,L1,TypeB,27.89,1.21,14.5,15.5,16.5,17.5,1.45,1.55,1.65,1.75,Normal,50,False,33.31380739370288,7.455638744223091,59.17197604318267,15.81380739370288,15.81380739370288,18.81380739370288,0.11198694877204096,1.2975039581864056,3.0,0.017857142857142856,0.017857142857142856,0.09412980591489811,True,False,True,16.68619260629712,-9.171976043182667,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C41,L1,TypeC,29.69,1.06,11.99,12.99,13.99,14.99,1.2,1.3,1.4,1.5,Normal,50,False,34.81825384887723,8.960085199397437,60.67642249835701,19.828253848877225,19.828253848877225,22.828253848877225,0.13588246338617396,1.9039411049939303,3.0,0.017857142857142856,0.017857142857142856,0.11802532052903111,True,False,True,15.181746151122773,-10.676422498357013,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C42,L1,TypeC,25.45,1.05,8.68,9.68,10.68,11.68,0.87,0.97,1.07,1.17,Normal,50,False,30.664988881439182,4.806820231959392,56.52315753091897,18.984988881439183,18.984988881439183,21.984988881439183,0.1308630290561856,2.532832820442302,3.0,0.017857142857142856,0.017857142857142856,0.11300588619904275,True,False,True,19.335011118560818,-6.523157530918972,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C43,L1,TypeC,31.34,1.16,10.05,11.05,12.05,60.0,1.0,1.1,1.2,6.0,Absolute_Failure,50,True,31.879901452505045,6.021732803025255,57.73807010198483,-28.120098547494955,28.120098547494955,21.829901452505045,0.12993988959824432,2.172129497761696,49.95,0.29732142857142857,0.017857142857142856,0.11208274674110147,True,False,True,18.120098547494955,-7.738070101984832,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C44,L1,TypeA,34.28,1.24,14.2,15.2,34.2,36.2,1.42,1.52,3.42,3.62,Sudden_Anomaly,50,True,39.59908997763651,13.74092132815672,65.4572586271163,3.399089977636507,3.399089977636507,25.39908997763651,0.15118505939069352,1.7886683082842614,22.000000000000004,0.130952380952381,0.017857142857142856,0.13332791653355067,True,False,True,10.40091002236349,-15.457258627116303,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C45,L1,TypeB,27.06,1.03,13.22,14.22,15.22,16.22,1.32,1.42,1.52,1.62,Normal,50,False,33.630534325452146,7.772365675972356,59.48870297493194,17.410534325452147,17.410534325452147,20.410534325452147,0.12149127574673897,1.5439133377800414,2.9999999999999982,0.017857142857142846,0.017857142857142856,0.10363413288959611,True,False,True,16.369465674547854,-9.48870297493194,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C46,L1,TypeA,34.9,1.17,8.45,9.45,28.45,30.45,0.84,0.94,2.84,3.04,Sudden_Anomaly,50,True,33.46264446183263,7.604475812352842,59.32081311131242,3.0126444618326325,3.0126444618326325,25.012644461832632,0.14888478846328948,2.960076267672501,22.0,0.13095238095238096,0.017857142857142856,0.13102764560614663,True,False,True,16.53735553816737,-9.320813111312418,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C47,L1,TypeB,29.75,1.15,10.98,11.98,12.98,13.98,1.1,1.2,1.3,1.4,Normal,50,False,35.39688419497682,9.53871554549703,61.255052844456614,21.41688419497682,21.41688419497682,24.41688419497682,0.14533859639867155,2.2237599448977066,3.0,0.017857142857142856,0.017857142857142856,0.1274814535415287,True,False,True,14.60311580502318,-11.255052844456614,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C48,L1,TypeC,26.04,1.12,9.93,10.93,11.93,60.0,0.99,1.09,1.19,6.0,Absolute_Failure,50,True,31.73021887251902,5.872050223039231,57.58838752199881,-28.26978112748098,28.26978112748098,21.80021887251902,0.12976320757451798,2.1953896145537786,50.07,0.2980357142857143,0.017857142857142856,0.11190606471737513,True,False,True,18.26978112748098,-7.588387521998811,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C49,L1,TypeC,31.51,1.3,14.81,15.81,34.81,36.81,1.48,1.58,3.48,3.68,Sudden_Anomaly,50,True,33.57195120196937,7.71378255248958,59.43011985144916,-3.2380487980306327,3.2380487980306327,18.761951201969367,0.11167828096410337,1.2668434302477627,22.0,0.13095238095238096,0.017857142857142856,0.09382113810696052,True,False,True,16.42804879803063,-9.430119851449163,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C50,L1,TypeB,34.07,1.18,13.84,14.84,15.84,16.84,1.38,1.48,1.58,1.68,Normal,50,False,34.69719342721101,8.839024777731222,60.5553620766908,17.857193427211012,17.857193427211012,20.857193427211012,0.12414996087625603,1.507022646474784,3.0,0.017857142857142856,0.017857142857142856,0.10629281801911317,True,False,True,15.302806572788988,-10.555362076690798,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
