component_id,lot_id,component_type,temperature,voltage,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA,actual_abnormal,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,prediction_error_uA,absolute_prediction_error_uA,predicted_drift_uA,predicted_drift_rate,predicted_relative_drift,actual_drift_uA,actual_drift_rate,safety_slope,drift_slope_excess,early_drift_flag,predicted_limit_exceeded,uncertainty_adjusted_failure,limit_margin_uA,upper_bound_limit_margin_uA,future_drift_risk,module_b_status,module_b_explanation
C13,L1,TypeB,28.66,1.02,12.4,13.4,32.4,34.4,1.24,1.34,3.24,3.44,Sudden_Anomaly,50,True,30.628229664101355,3.5607647534778586,57.695694574724854,-3.771770335898644,3.771770335898644,18.228229664101356,0.10850136704822236,1.4700185212984964,22.0,0.13095238095238096,0.017857142857142856,0.09064422419107951,True,False,True,19.371770335898645,-7.695694574724854,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C14,L1,TypeA,34.22,1.07,14.99,15.99,16.99,17.99,1.5,1.6,1.7,1.8,Normal,50,False,28.04828791913932,0.9808230085158236,55.11575282976281,10.058287919139321,10.058287919139321,13.05828791913932,0.07772790428059119,0.8711332834649312,2.9999999999999982,0.017857142857142846,0.017857142857142856,0.05987076142344833,True,False,True,21.95171208086068,-5.115752829762812,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C15,L1,TypeB,33.94,1.01,8.9,9.9,28.9,30.9,0.89,0.99,2.89,3.09,Sudden_Anomaly,50,True,32.014961838793994,4.947496928170498,59.08242674941749,1.1149618387939952,1.1149618387939952,23.114961838793995,0.13758905856424997,2.5971867234599992,22.0,0.13095238095238096,0.017857142857142856,0.11973191570710712,True,False,True,17.985038161206006,-9.082426749417493,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C16,L1,TypeC,28.72,1.29,13.67,15.67,18.67,23.67,1.37,1.57,1.87,2.37,Latent_Defect,50,True,23.435111101151517,-3.6323538094719794,50.50257601177501,-0.23488889884848518,0.23488889884848518,9.765111101151517,0.05812566131637807,0.7143460937199354,10.000000000000002,0.059523809523809534,0.017857142857142856,0.040268518459235216,True,False,True,26.564888898848483,-0.5025760117750124,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C17,L1,TypeC,26.03,1.1,9.64,10.64,29.64,31.64,0.96,1.06,2.96,3.16,Sudden_Anomaly,50,True,42.142173307023654,15.074708396400158,69.20963821764715,10.502173307023654,10.502173307023654,32.502173307023654,0.19346531730371222,3.371594741392495,22.0,0.13095238095238096,0.017857142857142856,0.17560817444656937,True,False,True,7.857826692976346,-19.209638217647154,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C18,L1,TypeC,32.96,1.3,12.07,13.07,14.07,15.07,1.21,1.31,1.41,1.51,Normal,50,False,26.09862835666774,-0.9688365539557573,53.16609326729123,11.028628356667738,11.028628356667738,14.028628356667738,0.08350374021826035,1.1622724404861424,3.0,0.017857142857142856,0.017857142857142856,0.0656465973611175,True,False,True,23.90137164333226,-3.166093267291231,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C19,L1,TypeB,31.79,1.03,10.77,10.77,10.77,10.77,1.08,1.08,1.08,1.08,High_Stable,50,True,9.289350935519408,-17.778113975104088,36.35681584614291,-1.4806490644805912,1.4806490644805912,-1.4806490644805912,-0.008813387288574948,-0.13747902177164265,0.0,0.0,0.017857142857142856,-0.026670530145717804,False,False,False,40.71064906448059,13.643184153857092,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.
C20,L1,TypeA,31.24,1.17,13.16,14.16,33.16,35.16,1.32,1.42,3.32,3.52,Sudden_Anomaly,50,True,38.952457669971565,11.88499275934807,66.01992258059506,3.7924576699715686,3.7924576699715686,25.792457669971565,0.15352653374983075,1.95991319680635,21.999999999999996,0.13095238095238093,0.017857142857142856,0.1356693908926879,True,False,True,11.047542330028435,-16.019922580595065,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C21,L1,TypeC,30.62,1.02,11.24,13.24,16.24,21.24,1.12,1.32,1.62,2.12,Latent_Defect,50,True,22.399773495285892,-4.667691415337604,49.467238405909384,1.1597734952858936,1.1597734952858936,11.159773495285892,0.06642722318622554,0.9928624106126238,9.999999999999998,0.059523809523809514,0.017857142857142856,0.048570080329082686,True,False,False,27.600226504714108,0.5327615940906156,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C22,L1,TypeA,26.69,1.29,14.7,15.7,34.7,36.7,1.47,1.57,3.47,3.67,Sudden_Anomaly,50,True,37.72207969883736,10.654614788213866,64.78954460946086,1.0220796988373593,1.0220796988373593,23.022079698837363,0.13703618868355574,1.5661278706692083,22.000000000000004,0.130952380952381,0.017857142857142856,0.1191790458264129,True,False,True,12.277920301162638,-14.789544609460862,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C23,L1,TypeC,31.54,1.09,12.09,13.09,14.09,60.0,1.21,1.31,1.41,6.0,Absolute_Failure,50,True,29.61612799008389,2.5486630794603933,56.68359290070738,-30.38387200991611,30.38387200991611,17.52612799008389,0.104322190417166,1.4496383780052844,47.91,0.2851785714285714,0.017857142857142856,0.08646504756002316,True,False,True,20.38387200991611,-6.6835929007073815,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C24,L1,TypeC,26.31,1.18,11.46,12.46,31.46,33.46,1.15,1.25,3.15,3.35,Sudden_Anomaly,50,True,39.280543420994846,12.21307851037135,66.34800833161835,5.820543420994845,5.820543420994845,27.820543420994845,0.16559847274401693,2.427621589964646,22.0,0.13095238095238096,0.017857142857142856,0.14774132988687408,True,False,True,10.719456579005154,-16.348008331618345,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C25,L1,TypeB,27.24,1.13,11.53,12.53,31.53,33.53,1.15,1.25,3.15,3.35,Sudden_Anomaly,50,True,33.82803383210238,6.760568921478882,60.89549874272588,0.29803383210237655,0.29803383210237655,22.298033832102377,0.13272639185775223,1.9339144693930943,22.0,0.13095238095238096,0.017857142857142856,0.11486924900060938,True,False,True,16.171966167897622,-10.895498742725877,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C26,L1,TypeC,27.92,1.17,11.24,12.24,31.24,33.24,1.12,1.22,3.12,3.32,Sudden_Anomaly,50,True,33.582894711649274,6.515429801025778,60.650359622272774,0.3428947116492722,0.3428947116492722,22.342894711649272,0.13299342090267424,1.9878020206093658,22.0,0.13095238095238096,0.017857142857142856,0.11513627804553139,True,False,True,16.417105288350726,-10.650359622272774,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C27,L1,TypeA,31.17,1.03,9.5,10.5,29.5,31.5,0.95,1.05,2.95,3.15,Sudden_Anomaly,50,True,26.787430982808218,-0.28003392781527836,53.85489589343172,-4.7125690171917825,4.7125690171917825,17.287430982808218,0.10290137489766796,1.819729577137707,22.0,0.13095238095238096,0.017857142857142856,0.08504423204052511,True,False,True,23.212569017191782,-3.854895893431717,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C28,L1,TypeA,34.19,1.16,11.68,12.68,31.68,33.68,1.17,1.27,3.17,3.37,Sudden_Anomaly,50,True,40.928208863943325,13.86074395331983,67.99567377456682,7.248208863943326,7.248208863943326,29.248208863943326,0.174096481332996,2.5041274712280246,22.0,0.13095238095238096,0.017857142857142856,0.15623933847585314,True,False,True,9.071791136056675,-17.995673774566825,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C29,L1,TypeA,28.28,1.25,13.3,15.3,18.3,23.3,1.33,1.53,1.83,2.33,Latent_Defect,50,True,24.054359523453268,-3.013105387170228,51.121824434076764,0.7543595234532674,0.7543595234532674,10.754359523453267,0.06401404478245992,0.80859846041002,10.0,0.05952380952380952,0.017857142857142856,0.046156901925317066,True,False,True,25.945640476546732,-1.121824434076764,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C30,L1,TypeC,31.98,1.24,13.6,14.6,15.6,60.0,1.36,1.46,1.56,6.0,Absolute_Failure,50,True,34.27567882860178,7.208213917978281,61.34314373922527,-25.724321171398223,25.724321171398223,20.675678828601775,0.12306951683691533,1.5202705021030718,46.4,0.2761904761904762,0.017857142857142856,0.10521237397977248,True,False,True,15.724321171398223,-11.343143739225269,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C31,L1,TypeA,31.45,1.04,11.85,12.85,13.85,60.0,1.18,1.28,1.38,6.0,Absolute_Failure,50,True,33.26458301350738,6.197118102883881,60.332047924130876,-26.735416986492623,26.735416986492623,21.414583013507375,0.127467756032782,1.8071378070470359,48.15,0.28660714285714284,0.017857142857142856,0.10961061317563914,True,False,True,16.735416986492623,-10.332047924130876,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C32,L1,TypeC,30.38,1.04,10.67,10.67,10.67,10.67,1.07,1.07,1.07,1.07,High_Stable,50,True,17.252087275401426,-9.81537763522207,44.31955218602492,6.582087275401426,6.582087275401426,6.582087275401426,0.039179090925008486,0.6168779077227203,0.0,0.0,0.017857142857142856,0.02132194806786563,True,False,False,32.74791272459858,5.6804478139750785,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C33,L1,TypeB,33.41,1.21,11.38,13.38,16.38,21.38,1.14,1.34,1.64,2.14,Latent_Defect,50,True,22.788072884704707,-4.2793920259187885,49.8555377953282,1.4080728847047084,1.4080728847047084,11.408072884704707,0.06790519574228993,1.0024668615733485,9.999999999999998,0.059523809523809514,0.017857142857142856,0.05004805288514707,True,False,False,27.211927115295293,0.1444622046717967,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C34,L1,TypeB,26.25,1.1,14.72,15.72,34.72,36.72,1.47,1.57,3.47,3.67,Sudden_Anomaly,50,True,34.722640856678,7.655175946054502,61.7901057673015,-1.9973591433220008,1.9973591433220008,20.002640856678,0.11906333843260714,1.3588750581982336,22.0,0.13095238095238096,0.017857142857142856,0.10120619557546429,True,False,True,15.277359143322002,-11.790105767301498,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C35,L1,TypeA,32.95,1.02,11.78,12.78,31.78,33.78,1.18,1.28,3.18,3.38,Sudden_Anomaly,50,True,32.46311920931223,5.395654298688736,59.530584119935725,-1.3168807906877689,1.3168807906877689,20.68311920931223,0.12311380481733471,1.7557826153915308,22.0,0.13095238095238096,0.017857142857142856,0.10525666196019184,True,False,True,17.536880790687768,-9.530584119935725,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C36,L1,TypeC,26.73,1.26,12.41,13.41,14.41,60.0,1.24,1.34,1.44,6.0,Absolute_Failure,50,True,35.758519758462825,8.691054847839329,62.825984669086324,-24.241480241537175,24.241480241537175,23.348519758462825,0.13897928427656442,1.8814278612782291,47.59,0.28327380952380954,0.017857142857142856,0.12112214141942157,True,False,True,14.241480241537175,-12.825984669086324,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C37,L1,TypeC,33.41,1.07,9.23,9.23,9.23,9.23,0.92,0.92,0.92,0.92,High_Stable,50,True,12.388542569466038,-14.678922341157458,39.45600748008953,3.1585425694660376,3.1585425694660376,3.1585425694660376,0.018800848627774033,0.34220396202232256,0.0,0.0,0.017857142857142856,0.0009437057706311765,True,False,False,37.61145743053396,10.543992519910468,MEDIUM,EARLY_DRIFT_RISK,Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C38,L1,TypeA,30.51,1.12,12.2,13.2,14.2,60.0,1.22,1.32,1.42,6.0,Absolute_Failure,50,True,38.00490053623482,10.937435625611325,65.07236544685831,-21.99509946376518,21.99509946376518,25.804900536234822,0.15360059842996918,2.115155781658592,47.8,0.2845238095238095,0.017857142857142856,0.13574345557282633,True,False,True,11.995099463765179,-15.072365446858313,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C39,L1,TypeB,32.14,1.11,8.29,9.29,10.29,11.29,0.83,0.93,1.03,1.13,Normal,50,False,32.68610898089554,5.618644070272044,59.75357389151904,21.39610898089554,21.39610898089554,24.39610898089554,0.1452149344100925,2.9428358239922248,3.0,0.017857142857142856,0.017857142857142856,0.12735779155294966,True,False,True,17.31389101910446,-9.75357389151904,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C40,L1,TypeB,27.89,1.21,14.5,15.5,16.5,17.5,1.45,1.55,1.65,1.75,Normal,50,False,42.416773645801804,15.349308735178308,69.4842385564253,24.916773645801804,24.916773645801804,27.916773645801804,0.16617127170120122,1.9252947341932278,3.0,0.017857142857142856,0.017857142857142856,0.14831412884405837,True,False,True,7.583226354198196,-19.484238556425296,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C41,L1,TypeC,29.69,1.06,11.99,12.99,13.99,14.99,1.2,1.3,1.4,1.5,Normal,50,False,33.17428550793709,6.106820597313597,60.241750418560585,18.18428550793709,18.18428550793709,21.18428550793709,0.12609693754724458,1.7668294835643945,3.0,0.017857142857142856,0.017857142857142856,0.10823979469010173,True,False,True,16.825714492062907,-10.241750418560585,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C42,L1,TypeC,25.45,1.05,8.68,9.68,10.68,11.68,0.87,0.97,1.07,1.17,Normal,50,False,29.31751855008295,2.2500536394594555,56.38498346070645,17.63751855008295,17.63751855008295,20.63751855008295,0.12284237232192233,2.3775943030049485,3.0,0.017857142857142856,0.017857142857142856,0.10498522946477948,True,False,True,20.68248144991705,-6.384983460706451,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C43,L1,TypeC,31.34,1.16,10.05,11.05,12.05,60.0,1.0,1.1,1.2,6.0,Absolute_Failure,50,True,42.020351225198574,14.952886314575078,69.08781613582207,-17.979648774801426,17.979648774801426,31.970351225198574,0.19029970967380103,3.1811294751441364,49.95,0.29732142857142857,0.017857142857142856,0.17244256681665818,True,False,True,7.979648774801426,-19.087816135822067,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C44,L1,TypeA,34.28,1.24,14.2,15.2,34.2,36.2,1.42,1.52,3.42,3.62,Sudden_Anomaly,50,True,34.182706719648216,7.11524180902472,61.25017163027171,-2.0172932803517867,2.0172932803517867,19.982706719648217,0.11894468285504892,1.4072328675808605,22.000000000000004,0.130952380952381,0.017857142857142856,0.10108753999790607,True,False,True,15.817293280351784,-11.250171630271709,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C45,L1,TypeB,27.06,1.03,13.22,14.22,15.22,16.22,1.32,1.42,1.52,1.62,Normal,50,False,36.82329896623733,9.755834055613835,63.89076387686083,20.603298966237332,20.603298966237332,23.603298966237332,0.14049582717998413,1.7854235224082702,2.9999999999999982,0.017857142857142846,0.017857142857142856,0.12263868432284128,True,False,True,13.176701033762669,-13.89076387686083,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C46,L1,TypeA,34.9,1.17,8.45,9.45,28.45,30.45,0.84,0.94,2.84,3.04,Sudden_Anomaly,50,True,33.796045989743774,6.7285810791202785,60.863510900367274,3.346045989743775,3.346045989743775,25.346045989743775,0.15086932136752246,2.999532069792163,22.0,0.13095238095238096,0.017857142857142856,0.1330121785103796,True,False,True,16.203954010256226,-10.863510900367274,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C47,L1,TypeB,29.75,1.15,10.98,11.98,12.98,13.98,1.1,1.2,1.3,1.4,Normal,50,False,31.544794497630704,4.477329587007208,58.612259408254204,17.564794497630704,17.564794497630704,20.564794497630704,0.12240949105732561,1.8729321036093536,3.0,0.017857142857142856,0.017857142857142856,0.10455234820018275,True,False,True,18.455205502369296,-8.612259408254204,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C48,L1,TypeC,26.04,1.12,9.93,10.93,11.93,60.0,0.99,1.09,1.19,6.0,Absolute_Failure,50,True,38.206456647917676,11.13899173729418,65.27392155854118,-21.793543352082324,21.793543352082324,28.276456647917676,0.16831224195189093,2.8475787158023844,50.07,0.2980357142857143,0.017857142857142856,0.15045509909474808,True,False,True,11.793543352082324,-15.273921558541176,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C49,L1,TypeC,31.51,1.3,14.81,15.81,34.81,36.81,1.48,1.58,3.48,3.68,Sudden_Anomaly,50,True,31.707502841674266,4.64003793105077,58.77496775229776,-5.102497158325736,5.102497158325736,16.897502841674267,0.10058037405758492,1.1409522512946837,22.0,0.13095238095238096,0.017857142857142856,0.08272323120044206,True,False,True,18.292497158325734,-8.774967752297762,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
C50,L1,TypeB,34.07,1.18,13.84,14.84,15.84,16.84,1.38,1.48,1.58,1.68,Normal,50,False,31.41430379756146,4.346838886937963,58.48176870818496,14.574303797561459,14.574303797561459,17.57430379756146,0.10460895117596107,1.2698196385521285,3.0,0.017857142857142856,0.017857142857142856,0.08675180831881821,True,False,True,18.58569620243854,-8.481768708184958,HIGH,PREDICTED_FAILURE,Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary; Component is below static limit but shows abnormal future drift
