component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,absolute_limit_uA,ground_truth,static_pass_168h,drift_0_24_uA_per_h,drift_24_96_uA_per_h,drift_96_168_uA_per_h,overall_drift_uA_per_h,lot_baseline_mean_uA,lot_baseline_std_uA,iddq_24h_zscore,iddq_96h_zscore,iddq_168h_zscore,lot_median_0h,lot_mean_0h,lot_std_0h,Q1_0h,Q3_0h,IQR_0h,iqr_lower_0h,iqr_upper_0h,lot_median_24h,lot_mean_24h,lot_std_24h,Q1_24h,Q3_24h,IQR_24h,iqr_lower_24h,iqr_upper_24h,lot_median_96h,lot_mean_96h,lot_std_96h,Q1_96h,Q3_96h,IQR_96h,iqr_lower_96h,iqr_upper_96h,lot_median_168h,lot_mean_168h,lot_std_168h,Q1_168h,Q3_168h,IQR_168h,iqr_lower_168h,iqr_upper_168h,zscore_0h,robust_zscore_0h,z_anomaly_0h,robust_z_anomaly_0h,iqr_anomaly_0h,zscore_24h,robust_zscore_24h,z_anomaly_24h,robust_z_anomaly_24h,iqr_anomaly_24h,zscore_96h,robust_zscore_96h,z_anomaly_96h,robust_z_anomaly_96h,iqr_anomaly_96h,zscore_168h,robust_zscore_168h,z_anomaly_168h,robust_z_anomaly_168h,iqr_anomaly_168h,statistical_anomaly_0h,statistical_anomaly_24h,statistical_anomaly_96h,statistical_anomaly_168h,abnormal_timepoint_count,statistical_anomaly,drift_0_24,drift_24_96,drift_96_168,overall_drift,drift_mean,drift_median,drift_std,drift_zscore,robust_drift_zscore,drift_anomaly,isolation_prediction,isolation_anomaly,raw_anomaly_score,anomaly_score,absolute_limit_exceeded,statistical_evidence,drift_evidence,isolation_evidence,anomaly_evidence_count,repeated_statistical_anomaly,dynamic_anomaly,combined_anomaly,latent_risk_flag,anomaly_severity,screening_status,explanation,risk_score,actual_anomaly,predicted_anomaly
C010478,LOT-001,IC_A,126.5,3.315,9.888,9.619,10.031,10.387,50.0,Normal,True,-0.0112083333333333,0.0057222222222222,0.0049444444444444,0.002970238095238,11.623093999999998,4.010721666950165,-0.4996841382722907,-0.3969594831572191,-0.3081974025238079,10.42,11.623093999999998,4.010721666950162,9.844750000000001,11.12975,1.2849999999999984,7.917250000000004,13.057249999999996,10.662500000000001,12.318114,5.571680928206091,9.9485,11.45375,1.5052500000000002,7.690624999999999,13.711625,10.937999999999999,13.740062,8.55615942150732,10.22,11.81925,1.5992499999999996,7.821125000000001,14.218125,11.2745,15.98985,12.787683948747182,10.48875,12.300749999999999,1.8119999999999994,7.7707500000000005,15.018749999999997,-0.43261391442288755,-0.5567633824670288,False,False,False,-0.4844344166113315,-0.9378291139240502,False,False,False,-0.4334961303638942,-0.8060230566534914,False,False,False,-0.43814423491041277,-0.6760234330886497,False,False,False,False,False,False,False,0,False,-0.01120833333333334,0.005722222222222234,0.004944444444444442,0.0029702380952380987,0.025992595238095238,0.004752976190476189,0.06361588567527485,-0.3618963549509314,-0.6801776094276062,False,1,False,-0.21094400695900667,0.08416642146929094,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,4.208321073464547,0,0
C040337,LOT-004,IC_A,126.36,3.262,20.56,20.859,22.069,21.975,50.0,High_Stable,True,0.0124583333333334,0.0168055555555555,-0.0013055555555555,0.008422619047619,10.701696,3.832831406253284,2.650078472908646,2.9657719829403884,2.9412470325742865,9.5465,10.701696,3.8328314062532853,9.00075,10.139,1.1382499999999993,7.293375000000001,11.846374999999998,9.788,11.392520000000001,5.194278379271053,9.17675,10.5515,1.3747500000000006,7.114624999999999,12.613625000000003,10.035,13.037096,8.293478565005183,9.464,10.927,1.4629999999999992,7.269500000000002,13.121499999999997,10.409500000000001,15.389928,12.29381323864607,9.7245,11.42925,1.7047499999999989,7.1673750000000025,13.986374999999999,2.5720682584462553,12.998435258092728,False,True,True,1.8224822215494143,11.103924907063194,False,True,True,1.0890368774944021,11.797867732558144,False,True,True,0.5356411287670759,10.072214009038104,False,True,True,True,True,True,True,4,True,0.01245833333333346,0.016805555555555518,-0.0013055555555555227,0.008422619047619064,0.02790614285714286,0.004568452380952387,0.06256180556468957,-0.31142841280975536,1.4272508169934763,False,1,False,-0.040934053771382706,0.4856178837812324,False,1,0,0,1,True,False,False,False,LOW,PASS,"Value outside lot IQR range at 0h, 24h, 96h, 168h",54.28089418906162,1,0
C030157,LOT-003,IC_A,125.74,3.31,23.016,23.832,23.953,24.143,50.0,High_Stable,True,0.0340000000000001,0.0016805555555555,0.0026388888888889,0.0067083333333333,11.715506,3.855729485024512,3.142464752016433,3.173846621639278,3.223123937575977,10.584,11.715506,3.8557294850245074,9.91425,11.36375,1.4495000000000005,7.739999999999998,13.538,10.782499999999999,12.469172,5.244015926414503,10.08825,11.863499999999998,1.775249999999998,7.425375000000003,14.526374999999994,11.0725,14.064358,8.173201335460664,10.35875,12.162749999999999,1.8039999999999985,7.652750000000003,14.868749999999997,11.3885,16.510878,12.46377983223905,10.6935,12.61325,1.9197500000000005,7.8138749999999995,15.492875000000002,2.930831647783032,11.630213592233007,False,True,True,2.1668179806175987,10.47843779761905,False,True,True,1.2098860157887752,10.203050205519673,False,True,True,0.6123440964721317,9.220696945337624,False,True,True,True,True,True,True,4,True,0.034000000000000107,0.001680555555555537,0.0026388888888889067,0.006708333333333348,0.028543880952380953,0.004752976190476189,0.06427252454791912,-0.33973377851009817,0.6786316998468659,False,1,False,-0.03796480565054183,0.4926292909237486,False,1,0,0,1,True,False,False,False,LOW,PASS,"Value outside lot IQR range at 0h, 24h, 96h, 168h",54.63146454618743,1,0
C090290,LOT-009,IC_A,124.68,3.282,10.817,10.863,11.263,12.077,50.0,Normal,True,0.0019166666666666,0.0055555555555555,0.0113055555555555,0.0074999999999999,11.39196,3.751426574663322,-0.1410023598949079,-0.0343762559211419,0.1826078656654717,10.3285,11.39196,3.751426574663321,9.4755,11.23425,1.7587499999999991,6.8373750000000015,13.872374999999998,10.6065,12.16783,5.313678043860731,9.653500000000001,11.690750000000001,2.0372500000000002,6.597625000000001,14.746625000000002,10.9585,13.869462,8.61426792573511,10.00325,12.20975,2.2065,6.693499999999999,15.5195,11.3595,16.546954000000003,13.03518010249544,10.351750000000001,12.7235,2.3717499999999987,6.794125000000003,16.281124999999996,-0.15326436185189096,0.3735751133786847,False,False,False,-0.24556060589850062,0.17045246305418663,False,False,False,-0.30257498634482916,0.19275950258094732,False,False,False,-0.34291463292818486,0.417922063903281,False,False,False,False,False,False,False,0,False,0.0019166666666666405,0.00555555555555556,0.011305555555555557,0.007499999999999999,0.030684488095238095,0.005080357142857145,0.06668928611004421,-0.34764936690102355,0.7982074235807857,False,1,False,-0.2144851103329668,0.07580466910703261,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,3.7902334553516304,0,0
C050178,LOT-005,IC_A,125.41,3.307,12.033,12.059,12.197,12.255,50.0,Normal,True,0.0010833333333333,0.0019166666666666,0.0008055555555555,0.0013214285714285,13.060988,4.494286612596969,-0.2229470628756838,-0.1922414110346994,-0.1793361370725461,11.592500000000001,13.060988,4.494286612596967,10.899000000000001,12.33825,1.4392499999999995,8.740125000000003,14.497125,11.811,13.821693999999999,5.718817913259176,11.05625,12.880749999999999,1.8244999999999987,8.319500000000001,15.617499999999996,12.131499999999999,15.427997999999999,8.658587530888399,11.33025,13.19875,1.868500000000001,8.527499999999998,16.0015,12.493,18.120396,13.236356295868076,11.63475,13.864749999999999,2.2299999999999986,8.289750000000002,17.209749999999996,-0.2287321856863042,0.4098168965517223,False,False,False,-0.3082269844460625,0.20909499999999948,False,False,False,-0.373155319903371,0.05179337631887461,False,False,False,-0.4431276908004485,-0.15909910802775004,False,False,False,False,False,False,False,0,False,0.001083333333333325,0.0019166666666666653,0.0008055555555555779,0.0013214285714285793,0.030115523809523807,0.004797619047619053,0.06768267628120658,-0.42542784683132384,-1.2485198098256722,False,1,False,-0.1992546365056082,0.11176901045914796,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,5.588450522957398,0,0
C050126,LOT-005,IC_A,125.33,3.304,11.149,11.251,11.357,12.289,50.0,Normal,True,0.00425,0.0014722222222222,0.0129444444444444,0.0067857142857142,13.060988,4.494286612596969,-0.4027308794518827,-0.3791453787624309,-0.171770976474043,11.592500000000001,13.060988,4.494286612596967,10.899000000000001,12.33825,1.4392499999999995,8.740125000000003,14.497125,11.811,13.821693999999999,5.718817913259176,11.05625,12.880749999999999,1.8244999999999987,8.319500000000001,15.617499999999996,12.131499999999999,15.427997999999999,8.658587530888399,11.33025,13.19875,1.868500000000001,8.527499999999998,16.0015,12.493,18.120396,13.236356295868076,11.63475,13.864749999999999,2.2299999999999986,8.289750000000002,17.209749999999996,-0.42542636124739336,-0.4126079310344843,False,False,False,-0.44951492406145716,-0.4721500000000005,False,False,False,-0.4701688335975397,-0.6124270222743252,False,False,False,-0.44055900805725184,-0.13637066402378642,False,False,False,False,False,False,False,0,False,0.004250000000000013,0.0014722222222222205,0.01294444444444445,0.006785714285714289,0.030115523809523807,0.004797619047619053,0.06768267628120658,-0.34469395723773255,0.7140507131537231,False,1,False,-0.20966451633613054,0.08718773505674408,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,4.359386752837204,0,0
C060333,LOT-006,IC_A,127.01,3.307,10.256,10.54,10.901,11.818,50.0,Normal,True,0.0118333333333332,0.0050138888888888,0.0127361111111111,0.009297619047619,11.337624,3.811839389807939,-0.2092491100576484,-0.114544175488464,0.1260220987496022,10.1735,11.337624,3.811839389807941,9.612,10.955,1.343,7.5975,12.9695,10.4345,11.95903,4.883298366367751,9.8285,11.264,1.4354999999999993,7.675250000000001,13.41725,10.7835,13.441048,7.6368969884974796,10.11275,11.722000000000001,1.6092500000000012,7.698874999999998,14.135875000000002,11.081,16.00413,12.244277974602618,10.42575,12.1975,1.771749999999999,7.768125000000002,14.855124999999997,-0.2837538231259259,0.08749410377358431,False,False,False,-0.2905884288728175,0.10158422555317559,False,False,False,-0.33260210316123984,0.10581275033377803,False,False,False,-0.34188459365941987,0.6047524330900244,False,False,False,False,False,False,False,0,False,0.011833333333333288,0.005013888888888898,0.012736111111111108,0.009297619047619044,0.02777682142857143,0.004863095238095239,0.06367632640736502,-0.29020522105394286,1.615763665594849,False,1,False,-0.1961441515853412,0.11911392583808667,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,5.955696291904333,0,0
C060067,LOT-006,IC_A,127.47,3.315,12.067,11.92,12.361,12.774,50.0,Normal,True,-0.006125,0.006125,0.005736111111111,0.0042083333333333,11.337624,3.811839389807939,0.1527808337248289,0.2684730114118381,0.376819654007608,10.1735,11.337624,3.811839389807941,9.612,10.955,1.343,7.5975,12.9695,10.4345,11.95903,4.883298366367751,9.8285,11.264,1.4354999999999993,7.675250000000001,13.41725,10.7835,13.441048,7.6368969884974796,10.11275,11.722000000000001,1.6092500000000012,7.698874999999998,14.135875000000002,11.081,16.00413,12.244277974602618,10.42575,12.1975,1.771749999999999,7.768125000000002,14.855124999999997,0.19134489295383186,2.008122248427669,False,False,False,-0.007992548697988173,1.4303636688079946,False,False,False,-0.14142497949451766,1.420592456608811,False,False,False,-0.263807307111127,1.3892074209245737,False,False,False,False,False,False,False,0,False,-0.00612500000000001,0.00612500000000001,0.00573611111111109,0.004208333333333327,0.02777682142857143,0.004863095238095239,0.06367632640736502,-0.37012951947730593,-0.2385691318327995,False,1,False,-0.19972395955427547,0.11066077873123119,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,5.533038936561559,0,0
C020117,LOT-002,IC_A,125.92,3.269,8.85,9.118,9.15,9.47,50.0,Normal,True,0.0111666666666666,0.0004444444444444,0.0044444444444444,0.0036904761904761,11.022252,4.154165292215281,-0.458395818666263,-0.4506927067896204,-0.3736615880231944,9.6455,11.022252,4.154165292215282,8.91775,10.629,1.7112499999999997,6.350875,13.195875,9.8125,11.591544,5.284089061938017,9.086,10.92975,1.84375,6.320375,13.695375,10.163,12.881612,7.555713183868868,9.3555,11.324,1.9685000000000006,6.402749999999998,14.27675,10.5,15.020358,11.309512057546755,9.6845,12.00425,2.319750000000001,6.204874999999999,15.483875000000001,-0.5229093806331448,-0.644522222222223,False,False,False,-0.4681117163253853,-0.5393670120898097,False,False,False,-0.49387951993292123,-0.7276554845580404,False,False,False,-0.4907690068110663,-0.6771296296296293,False,False,False,False,False,False,False,0,False,0.011166666666666695,0.00044444444444444485,0.004444444444444449,0.0036904761904761963,0.02379825,0.00461309523809524,0.05676361398581973,-0.35423702610878477,-0.33295382165605036,False,1,False,-0.2128105617443493,0.07975884924183324,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,3.987942462091662,0,0
C080100,LOT-008,IC_A,123.06,3.339,8.64,8.628,8.999,8.987,50.0,Normal,True,-0.0005,0.0051527777777777,-0.0001666666666666,0.0020654761904761,11.11735,3.879569242391869,-0.6416562882288556,-0.5460271147767874,-0.5491202416808976,9.967500000000001,11.11735,3.87956924239187,9.286,10.72925,1.4432500000000008,7.121124999999998,12.894125000000003,10.2015,11.827202,5.381122793454213,9.43075,11.20775,1.777000000000001,6.765249999999998,13.873250000000002,10.485,13.34015,8.469977704109747,9.693999999999999,11.49625,1.8022500000000008,6.990624999999998,14.199625000000001,10.862,15.918882,12.978411671661298,9.998999999999999,12.152999999999999,2.154,6.767999999999999,15.383999999999999,-0.6385631613247452,-1.2257340862422985,False,False,False,-0.5945231363037509,-1.2442271395076199,False,False,False,-0.5125338166939465,-1.108133775566611,False,False,False,-0.5341086548468751,-1.2429361179361178,False,False,False,False,False,False,False,0,False,-0.000500000000000019,0.005152777777777784,-0.00016666666666667298,0.002065476190476188,0.028580547619047617,0.004869047619047619,0.06520208401494722,-0.4066598764311428,-0.9568960843373506,False,1,False,-0.19234758913670053,0.12807890417134554,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,6.4039452085672774,0,0
C040182,LOT-004,IC_A,126.13,3.262,9.84,10.033,10.297,10.778,50.0,Normal,True,0.0080416666666666,0.0036666666666666,0.0066805555555555,0.0055833333333333,10.701696,3.832831406253284,-0.1744652788299061,-0.1055866948229801,0.01990799800782,9.5465,10.701696,3.8328314062532853,9.00075,10.139,1.1382499999999993,7.293375000000001,11.846374999999998,9.788,11.392520000000001,5.194278379271053,9.17675,10.5515,1.3747500000000006,7.114624999999999,12.613625000000003,10.035,13.037096,8.293478565005183,9.464,10.927,1.4629999999999992,7.269500000000002,13.121499999999997,10.409500000000001,15.389928,12.29381323864607,9.7245,11.42925,1.7047499999999989,7.1673750000000025,13.986374999999999,-0.22481969819860548,0.34639676290463656,False,False,False,-0.26173414298037523,0.24572862453531508,False,False,False,-0.33039164188136866,0.25685901162790753,False,False,False,-0.3751421882270204,0.3209209167204645,False,False,False,False,False,False,False,0,False,0.00804166666666665,0.003666666666666682,0.006680555555555554,0.005583333333333337,0.02790614285714286,0.004568452380952387,0.06256180556468957,-0.3568121048029456,0.3758243464052301,False,1,False,-0.238759061606379,0.0184855942405999,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,0.9242797120299949,0,0
C010257,LOT-001,IC_A,126.37,3.314,11.344,11.243,11.572,12.05,50.0,Normal,True,-0.0042083333333332,0.0045694444444444,0.0066388888888889,0.0042023809523809,11.623093999999998,4.010721666950165,-0.094769478304145,-0.0127393532243916,0.1064411932440653,10.42,11.623093999999998,4.010721666950162,9.844750000000001,11.12975,1.2849999999999984,7.917250000000004,13.057249999999996,10.662500000000001,12.318114,5.571680928206091,9.9485,11.45375,1.5052500000000002,7.690624999999999,13.711625,10.937999999999999,13.740062,8.55615942150732,10.22,11.81925,1.5992499999999996,7.821125000000001,14.218125,11.2745,15.98985,12.787683948747182,10.48875,12.300749999999999,1.8119999999999994,7.7707500000000005,15.018749999999997,-0.06958697789972243,0.9670100853374706,False,False,False,-0.19296043938146915,0.5217151898734157,False,False,False,-0.2533919593118168,0.5634163372859038,False,False,False,-0.30809722978694587,0.590711180124224,False,False,False,False,False,False,False,0,False,-0.004208333333333296,0.004569444444444428,0.00663888888888891,0.00420238095238096,0.025992595238095238,0.004752976190476189,0.06361588567527485,-0.3425278773440599,-0.21007154882154505,False,1,False,-0.22593750806960028,0.04876165349443751,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,2.4380826747218753,0,0
C020400,LOT-002,IC_A,126.04,3.263,10.036,10.13,10.546,10.808,50.0,Normal,True,0.0039166666666667,0.0057777777777777,0.0036388888888888,0.004595238095238,11.022252,4.154165292215281,-0.2147849055674407,-0.1146444511710873,-0.0515752226810759,9.6455,11.022252,4.154165292215282,8.91775,10.629,1.7112499999999997,6.350875,13.195875,9.8125,11.591544,5.284089061938017,9.086,10.92975,1.84375,6.320375,13.695375,10.163,12.881612,7.555713183868868,9.3555,11.324,1.9685000000000006,6.402749999999998,14.27675,10.5,15.020358,11.309512057546755,9.6845,12.00425,2.319750000000001,6.204874999999999,15.483875000000001,-0.23741279670507864,0.3163870870870868,False,False,False,-0.2765933698066696,0.24657887161773231,False,False,False,-0.30911866863692433,0.2751155484558034,False,False,False,-0.3724615154540752,0.2024814814814814,False,False,False,False,False,False,False,0,False,0.003916666666666717,0.005777777777777758,0.003638888888888895,0.004595238095238097,0.02379825,0.00461309523809524,0.05676361398581973,-0.33829790875470084,-0.006444267515923723,False,1,False,-0.24313030312809175,0.008163602685943046,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,0.40818013429715233,0,0
C040180,LOT-004,IC_A,126.14,3.248,9.712,9.714,9.997,10.42,50.0,Normal,True,8.333333333336117e-05,0.0039305555555555,0.005875,0.0042142857142857,10.701696,3.832831406253284,-0.2576935678382745,-0.1838578130126686,-0.0734955363652081,9.5465,10.701696,3.8328314062532853,9.00075,10.139,1.1382499999999993,7.293375000000001,11.846374999999998,9.788,11.392520000000001,5.194278379271053,9.17675,10.5515,1.3747500000000006,7.114624999999999,12.613625000000003,10.035,13.037096,8.293478565005183,9.464,10.927,1.4629999999999992,7.269500000000002,13.121499999999997,10.409500000000001,15.389928,12.29381323864607,9.7245,11.42925,1.7047499999999989,7.1673750000000025,13.986374999999999,-0.25821537529287253,0.19532764654418158,False,False,False,-0.32314787106877363,-0.0742200743494422,False,False,False,-0.3665646418654608,-0.03725436046511654,False,False,False,-0.4042625264858296,0.009144286636538516,False,False,False,False,False,False,False,0,False,8.333333333336117e-05,0.003930555555555548,0.005875000000000001,0.0042142857142857156,0.02790614285714286,0.004568452380952387,0.06256180556468957,-0.3786952267283832,-0.13115277777778014,False,1,False,-0.24032066269570107,0.014798121659718656,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,0.7399060829859327,0,0
C040430,LOT-004,IC_A,126.25,3.251,9.649,9.643,9.966,10.679,50.0,Normal,True,-0.0002499999999999,0.004486111111111,0.0099027777777777,0.0061309523809523,10.701696,3.832831406253284,-0.2762177324765006,-0.1919458285589366,-0.0059214709947771,9.5465,10.701696,3.8328314062532853,9.00075,10.139,1.1382499999999993,7.293375000000001,11.846374999999998,9.788,11.392520000000001,5.194278379271053,9.17675,10.5515,1.3747500000000006,7.114624999999999,12.613625000000003,10.035,13.037096,8.293478565005183,9.464,10.927,1.4629999999999992,7.269500000000002,13.121499999999997,10.409500000000001,15.389928,12.29381323864607,9.7245,11.42925,1.7047499999999989,7.1673750000000025,13.986374999999999,-0.2746523101127072,0.12097331583551948,False,False,False,-0.3368167572577275,-0.14543122676579875,False,False,False,-0.3703025185304837,-0.0676460755813962,False,False,False,-0.38319501919803184,0.23470335700451847,False,False,False,False,False,False,False,0,False,-0.00024999999999993544,0.004486111111111092,0.009902777777777792,0.006130952380952388,0.02790614285714286,0.004568452380952387,0.06256180556468957,-0.34805885603277054,0.5786151960784353,False,1,False,-0.22680042682161328,0.04672400811922996,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,2.336200405961498,0,0
C020079,LOT-002,IC_A,125.9,3.274,8.089,8.282,8.57,9.65,50.0,Normal,True,0.0080416666666666,0.004,0.015,0.0092916666666666,11.022252,4.154165292215281,-0.659639616443551,-0.5903116095537675,-0.3303315837170798,9.6455,11.022252,4.154165292215282,8.91775,10.629,1.7112499999999997,6.350875,13.195875,9.8125,11.591544,5.284089061938017,9.086,10.92975,1.84375,6.320375,13.695375,10.163,12.881612,7.555713183868868,9.3555,11.324,1.9685000000000006,6.402749999999998,14.27675,10.5,15.020358,11.309512057546755,9.6845,12.00425,2.319750000000001,6.204874999999999,15.483875000000001,-0.7060990099495514,-1.2610921921921927,False,False,False,-0.626322524319107,-1.1886266551525617,False,False,False,-0.5706426243395676,-1.1442795527156548,False,False,False,-0.474853200798915,-0.5587962962962961,False,False,False,False,False,False,False,0,False,0.00804166666666665,0.0040000000000000036,0.015000000000000001,0.009291666666666667,0.02379825,0.00461309523809524,0.05676361398581973,-0.2555613061733043,1.688398089171978,False,1,False,-0.12534984353905304,0.2862834235978997,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,14.314171179894986,0,0
C100342,LOT-010,IC_A,124.77,3.287,10.767,10.905,11.199,11.416,50.0,Normal,True,0.0057499999999999,0.0040833333333333,0.0030138888888888,0.0038630952380952,12.905142,4.3537982539741815,-0.4594016266542104,-0.3918743819704139,-0.3420328442276117,11.5835,12.905142,4.353798253974178,10.894,12.346,1.452,8.716000000000001,14.524000000000001,11.7715,13.672284,5.700702384680452,11.033000000000001,12.856,1.8229999999999986,8.298500000000004,15.590499999999999,12.1205,15.319280000000001,8.702782015609866,11.408,13.2625,1.8544999999999998,8.626249999999999,16.044249999999998,12.463999999999999,18.011637999999998,13.050133471432394,11.625499999999999,13.874749999999999,2.24925,8.251624999999999,17.248624999999997,-0.49109808844456426,-0.7718700070077099,False,False,False,-0.48542860392721904,-0.6961932698034553,False,False,False,-0.4734440082044573,-0.6887000000000001,False,False,False,-0.5054077044068772,-0.6964295566502454,False,False,False,False,False,False,False,0,False,0.0057499999999999956,0.00408333333333334,0.0030138888888888962,0.0038630952380952436,0.030395809523809526,0.005169642857142852,0.06705321358809845,-0.39569638598833223,-0.4212027027026996,False,1,False,-0.23972797141906838,0.016197667834766057,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,0.8098833917383028,0,0
C050441,LOT-005,IC_A,125.5,3.299,11.593,11.712,12.235,13.018,50.0,Normal,True,0.0049583333333333,0.0072638888888888,0.010875,0.0084821428571428,13.060988,4.494286612596969,-0.3001562019251157,-0.1837862315422543,-0.00956503305319,11.592500000000001,13.060988,4.494286612596967,10.899000000000001,12.33825,1.4392499999999995,8.740125000000003,14.497125,11.811,13.821693999999999,5.718817913259176,11.05625,12.880749999999999,1.8244999999999987,8.319500000000001,15.617499999999996,12.131499999999999,15.427997999999999,8.658587530888399,11.33025,13.19875,1.868500000000001,8.527499999999998,16.0015,12.493,18.120396,13.236356295868076,11.63475,13.864749999999999,2.2299999999999986,8.289750000000002,17.209749999999996,-0.32663426401987783,0.00046517241379201896,False,False,False,-0.36890385950366383,-0.08346937500000018,False,False,False,-0.3687666133314919,0.08184144196951958,False,False,False,-0.38548342806341557,0.35095391476709653,False,False,False,False,False,False,False,0,False,0.004958333333333324,0.007263888888888885,0.010875000000000017,0.008482142857142862,0.030115523809523807,0.004797619047619053,0.06768267628120658,-0.319629514390049,1.3233454833597456,False,1,False,-0.1963716838508487,0.11857664458485133,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,5.928832229242566,0,0
C090159,LOT-009,IC_A,124.85,3.289,10.476,12.038,19.765,42.264,50.0,Latent_Defect,True,0.0650833333333333,0.1073194444444444,0.3124861111111111,0.1892142857142857,11.39196,3.751426574663322,0.1722118205280296,2.231961584041253,8.229413367305654,10.3285,11.39196,3.751426574663321,9.4755,11.23425,1.7587499999999991,6.8373750000000015,13.872374999999998,10.6065,12.16783,5.313678043860731,9.653500000000001,11.690750000000001,2.0372500000000002,6.597625000000001,14.746625000000002,10.9585,13.869462,8.61426792573511,10.00325,12.20975,2.2065,6.693499999999999,15.5195,11.3595,16.546954000000003,13.03518010249544,10.351750000000001,12.7235,2.3717499999999987,6.794125000000003,16.281124999999996,-0.24416311548952627,0.11279903628117971,False,False,False,-0.02443317019366687,0.9512775862068966,False,False,False,0.6843922258776153,5.574832707648991,False,True,True,1.9728953338417439,18.0009371761658,False,True,True,False,False,True,True,2,True,0.06508333333333331,0.10731944444444445,0.31248611111111113,0.18921428571428572,0.030684488095238095,0.005080357142857145,0.06668928611004421,2.3771404203886224,60.74329039301316,True,1,False,-0.008974929312831836,0.5610842727045636,False,1,1,0,2,True,True,True,True,HIGH,REVIEW,"Value outside lot IQR range at 96h, 168h; Unusually high positive burn-in drift; Dynamic anomaly detected while remaining below the absolute specification limit",78.05421363522818,1,1
C020480,LOT-002,IC_A,126.14,3.269,11.242,11.381,12.098,12.321,50.0,Normal,True,0.0057916666666666,0.0099583333333333,0.0030972222222222,0.006422619047619,11.022252,4.154165292215281,0.0863586243600556,0.258956474846079,0.3126375357364318,9.6455,11.022252,4.154165292215282,8.91775,10.629,1.7112499999999997,6.350875,13.195875,9.8125,11.591544,5.284089061938017,9.086,10.92975,1.84375,6.320375,13.695375,10.163,12.881612,7.555713183868868,9.3555,11.324,1.9685000000000006,6.402749999999998,14.27675,10.5,15.020358,11.309512057546755,9.6845,12.00425,2.319750000000001,6.204874999999999,15.483875000000001,0.05289823214588951,1.2935006006006018,False,False,False,-0.03984489995003612,1.2181384571099598,False,False,False,-0.10371118925913952,1.3899440894568693,False,False,False,-0.2386803238074925,1.197138888888889,False,False,False,False,False,False,False,0,False,0.005791666666666639,0.00995833333333334,0.003097222222222208,0.006422619047619041,0.02379825,0.00461309523809524,0.05676361398581973,-0.30610508620401816,0.6530191082802533,False,1,False,-0.20343027752260312,0.10190889838375472,False,0,0,0,0,False,False,False,False,NORMAL,PASS,No significant abnormal behavior detected relative to the lot baseline.,5.095444919187736,0,0
